banner.arg,banner.vd,value,se,x,Z_Score
0.777777777777778,7,-1.30904643231226,0.710171742453745,5.44444444444444,-1.84328149665505
0.888888888888889,7,-1.34754184899944,0.914709818253322,6.22222222222222,-1.47319053770804
1,7,-1.25337415180628,1.88602199875483,7,-0.664559667190396
0,8,-0.132112760450985,0.0315091338446501,0,-4.19284011748285
0.111111111111111,8,0.134410382838441,0.0621174334397119,0.888888888888889,2.16381095282845
0.222222222222222,8,-0.110206663366333,0.253056750948166,1.77777777777778,-0.435501771651636
0.333333333333333,8,0.163755968516295,0.308527825417832,2.66666666666667,0.530765639353677
0.444444444444444,8,0.423105909145953,0.573672897352152,3.55555555555556,0.737538606231606
0.555555555555556,8,-0.157500002368387,0.307203831925895,4.44444444444444,-0.512688925072977
0.666666666666667,8,-0.88946079060616,0.734588791425405,5.33333333333333,-1.21082815445664
