FD.arg,FD.vd,value,se,x,Z_Score
0.888888888888889,7,-1.06769319578628,2.83621873010024,6.22222222222222,-0.376449525720657
1,7,0.395735275383021,6.60261151924465,7,0.0599361743803296
0,8,-0.0230773350812621,0.0996806070672504,0,-0.231512786290444
0.111111111111111,8,0.151757805144175,0.15515026617682,0.888888888888889,0.978134352481364
0.222222222222222,8,1.16647413141858,0.847110239385432,1.77777777777778,1.37700393311837
0.333333333333333,8,0.230636772631335,0.948408891942844,2.66666666666667,0.243182845068933
0.444444444444444,8,2.06180956221207,1.6777671073454,3.55555555555556,1.22890093218856
0.555555555555556,8,0.455235915416592,1.00401724511761,4.44444444444444,0.453414438477364
0.666666666666667,8,-2.42321860180108,2.35357603451458,5.33333333333333,-1.02959010725178
0.777777777777778,8,-2.28512563132756,2.05741708665815,6.22222222222222,-1.11067689976235
0.888888888888889,8,-1.00566917000035,2.80726347129746,7.11111111111111,-0.358238255968026
1,8,0.413263521058218,6.6469228468103,8,0.0621736599901311
0,9,-0.0230773350812621,0.0996806070672504,0,-0.231512786290444
0.111111111111111,9,0.138749766186772,0.163307675716278,1,0.8496218293366
0.222222222222222,9,1.28543507301958,0.888818688292625,2,1.44622867402668
0.333333333333333,9,0.438327860475984,0.992401582956097,3,0.441683959401116
0.444444444444444,9,2.12537390389813,1.79313516056924,4,1.18528371459931
0.555555555555556,9,0.64603557978508,1.1726719871825,5,0.550909023875693
0.666666666666667,9,-2.17793850694435,2.36643496003017,6,-0.920345812891716
0.777777777777778,9,-2.14930137148293,2.05202989796637,7,-1.04740256153819
0.888888888888889,9,-0.939826028157152,2.79252812556289,8,-0.336550246192314
1,9,0.441491303203151,6.67263392308595,9,0.066164472424552
0,10,-0.0230773350812621,0.0996806070672504,0,-0.231512786290444
0.111111111111111,10,0.132259663968468,0.16885218010263,1.11111111111111,0.783286682399238
0.222222222222222,10,1.37300444907191,0.917310753676483,2.22222222222222,1.49677134337415
0.333333333333333,10,0.598819327049608,1.02224735774173,3.33333333333333,0.585787111616972
0.444444444444444,10,2.17692750734199,1.8903733295514,4.44444444444444,1.15158602446988
0.555555555555556,10,0.789808508564121,1.33197044181979,5.55555555555556,0.592962489081253
0.666666666666667,10,-1.97550961909236,2.41315391792274,6.66666666666667,-0.81864219452396
0.777777777777778,10,-2.02950821995342,2.04410010547413,7.77777777777778,-0.992861462370834
0.888888888888889,10,-0.877323490389122,2.76619871615912,8.88888888888889,-0.317158519835947
1,10,0.472531096848522,6.67618292356766,10,0.0707786323799541
