FD.arg,FD.vd,value,se,x,Z_Score
0.777777777777778,7,-5.69292971424423,1.93493056179028,5.44444444444444,-2.94218812119898
0.888888888888889,7,-8.64842038801703,3.53770056867079,6.22222222222222,-2.44464454244823
1,7,-11.5885950021059,5.27424285841247,7,-2.19720542136622
0,8,-1.42807967383529,0.223306761651251,0,-6.39514747907899
0.111111111111111,8,-1.14937543868996,0.310035611229613,0.888888888888889,-3.70723683686366
0.222222222222222,8,-1.7582302868191,0.803433934598862,1.77777777777778,-2.18839435466085
0.333333333333333,8,-2.72441548383272,0.684489860311025,2.66666666666667,-3.98021306348465
0.444444444444444,8,-1.3744300196911,1.62863863830167,3.55555555555556,-0.843913430129803
0.555555555555556,8,-0.557837361896291,0.774568625665805,4.44444444444444,-0.72019101137331
0.666666666666667,8,-2.68289389675537,1.48065690436728,5.33333333333333,-1.81196189937184
0.777777777777778,8,-5.39422390621539,1.86929033996881,6.22222222222222,-2.885706832629
0.888888888888889,8,-8.29169691225087,3.55470446006151,7.11111111111111,-2.33259811199814
1,8,-11.1426499352976,5.26903839550766,8,-2.11474069818846
0,9,-1.42807967383529,0.223306761651251,0,-6.39514747907899
0.111111111111111,9,-1.16836683424312,0.316055741262129,1,-3.69671131293927
0.222222222222222,9,-1.7488450321646,0.832111437873409,2,-2.10169570152051
0.333333333333333,9,-2.64989498539791,0.708144283300288,3,-3.74202693983229
0.444444444444444,9,-1.24390704435225,1.66434529025407,4,-0.747385204041621
0.555555555555556,9,-0.374173996371927,0.905220202370961,5,-0.413351354059362
0.666666666666667,9,-2.45202419526799,1.49068032698211,6,-1.64490276747136
0.777777777777778,9,-5.1610629768212,1.82255204666179,7,-2.83177810272924
0.888888888888889,9,-8.01642880840656,3.57849287968766,8,-2.24016899793475
1,9,-10.8190897484882,5.27007321049401,9,-2.05292968737981
0,10,-1.42807967383529,0.223306761651251,0,-6.39514747907899
0.111111111111111,10,-1.18156031455902,0.320108237939977,1.11111111111111,-3.69112748288775
0.222222222222222,10,-1.74032517255345,0.852024199984048,2.22222222222222,-2.04257716222853
0.333333333333333,10,-2.58804476538372,0.739302012639206,3.33333333333333,-3.50065970488131
0.444444444444444,10,-1.14507317142407,1.69830850381858,4.44444444444444,-0.674243324372113
0.555555555555556,10,-0.243712798105332,1.0305849553015,5.55555555555556,-0.23648006586127
0.666666666666667,10,-2.27214373903175,1.49052335861121,6.66666666666667,-1.52439324476525
0.777777777777778,10,-4.9744903213866,1.78118982055715,7.77777777777778,-2.7927906750728
0.888888888888889,10,-7.79803548754691,3.59266161261676,8.88888888888889,-2.17054549756695
1,10,-10.5691329724764,5.27430093353853,10,-2.00389266855609
