FL.arg,FL.vd,value,se,x
0.75,5.44,-0.194951786813673,2.71889029146504,4.08
0.770833333333333,5.44,-1.08836847939863,2.42608849332206,4.19333333333333
0.791666666666667,5.44,-1.18883631306088,2.16649091423713,4.30666666666667
0.8125,5.44,-0.58561623979924,2.88215697863009,4.42
0.833333333333333,5.44,0.454862754902174,4.19789049282341,4.53333333333333
0.854166666666667,5.44,1.63187822018698,5.50050020202278,4.64666666666667
0.875,5.44,2.72537058914153,6.65322773884537,4.76
0.895833333333333,5.44,3.61819844708499,7.75424818314205,4.87333333333333
0.916666666666667,5.44,4.25402925010539,8.93131387410552,4.98666666666667
0.9375,5.44,4.61669214508473,10.2563029508047,5.1
0.958333333333333,5.44,4.7256189693836,11.7380544523028,5.21333333333333
