"FL.arg","FL.vd","value","se","x"
"79",0.604166666666667,2,-0.176026256434591,0.395720913435208,1.20833333333333
"80",0.625,2,-0.119895977137602,0.397833322616493,1.25
"81",0.645833333333333,2,-0.0595020784401895,0.401968761498024,1.29166666666667
"82",0.666666666666667,2,0.00518267060398885,0.408606658736912,1.33333333333333
"83",0.6875,2,0.0741837585040042,0.418187771526477,1.375
"84",0.708333333333333,2,0.147524930701435,0.431100872585429,1.41666666666667
"85",0.729166666666667,2,0.225228188964675,0.447679838432434,1.45833333333333
"86",0.75,2,0.30731379080777,0.468213153451745,1.5
"87",0.770833333333333,2,0.393797507309347,0.492982549769488,1.54166666666667
"88",0.791666666666667,2,0.484683172916954,0.522325999615807,1.58333333333333
"89",0.8125,2,0.579972266746193,0.556555354756758,1.625
"90",0.833333333333333,2,0.679666848175171,0.595911697277142,1.66666666666667
"91",0.854166666666667,2,0.783769557040858,0.640552933029874,1.70833333333333
"92",0.875,2,0.892283613828017,0.690552953886038,1.75
"93",0.895833333333333,2,1.00521281985075,0.745908654478632,1.79166666666667
"94",0.916666666666667,2,1.12256155742661,0.806551002258662,1.83333333333333
"95",0.9375,2,1.24433479004333,0.872357150542581,1.875
"96",0.958333333333333,2,1.37053806251809,0.943161695491173,1.91666666666667
"97",0.979166666666667,2,1.50117750114947,1.01876618474972,1.95833333333333
"98",1,2,1.6362598138619,1.098946696147,2
"99",0,3,-0.268202069586484,0.329013504433671,0
"100",0.0208333333333333,3,-0.289645225194785,0.320415402828959,0.0625
"101",0.0416666666666667,3,-0.308758402075382,0.316094025013284,0.125
"102",0.0625,3,-0.325707169119735,0.315787236580006,0.1875
"103",0.0833333333333333,3,-0.340651016959334,0.318941132868698,0.25
"104",0.104166666666667,3,-0.353743357456209,0.324796171072454,0.3125
"105",0.125,3,-0.365131522824189,0.332495369482329,0.375
"106",0.145833333333333,3,-0.37495676336365,0.34118197658453,0.4375
"107",0.166666666666667,3,-0.383354246595155,0.350069650446812,0.5
"108",0.1875,3,-0.390453056672354,0.35848473932377,0.5625
"109",0.208333333333333,3,-0.396376193175675,0.365889149983025,0.625
"110",0.229166666666667,3,-0.401240569762395,0.371894016584408,0.6875
"111",0.25,3,-0.405157010719845,0.376272706196555,0.75
"112",0.270833333333333,3,-0.408184714216623,0.379020727649138,0.8125
"113",0.291666666666667,3,-0.410198459337142,0.380457571077137,0.875
"114",0.3125,3,-0.411031850218225,0.381003641169975,0.9375
"115",0.333333333333333,3,-0.410523799797018,0.381074651946398,1
"116",0.354166666666667,3,-0.408518531911623,0.381038990713452,1.0625
"117",0.375,3,-0.404865582910134,0.381186979345798,1.125
"118",0.395833333333333,3,-0.399419802768092,0.381711517246429,1.1875
"119",0.416666666666667,3,-0.392041355714345,0.38270066346163,1.25
"120",0.4375,3,-0.382595720365327,0.384142552808247,1.3125
"121",0.458333333333333,3,-0.370953689367737,0.385942153907562,1.375
"122",0.479166666666667,3,-0.356991368559268,0.387948426632728,1.4375
"123",0.5,3,-0.340590176110407,0.389990002118814,1.5
"124",0.520833333333333,3,-0.321648681484307,0.39196008204163,1.5625
"125",0.541666666666667,3,-0.300116743181154,0.393974234386487,1.625
"126",0.5625,3,-0.275957564392921,0.39622655739433,1.6875
"127",0.583333333333333,3,-0.249135506366956,0.398919155194289,1.75
"128",0.604166666666667,3,-0.219616088778076,0.402241667761181,1.8125
"129",0.625,3,-0.187365990093407,0.406358061411919,1.875
"130",0.645833333333333,3,-0.152353047929944,0.411400377490342,1.9375
"131",0.666666666666667,3,-0.114546259404841,0.417469250544825,2
"132",0.6875,3,-0.0739157814784424,0.424640854828668,2.0625
"133",0.708333333333333,3,-0.0304329312900313,0.43297965365252,2.125
"134",0.729166666666667,3,0.0159298135136815,0.442556042979208,2.1875
"135",0.75,3,0.0651988144573416,0.453467774486474,2.25
"136",0.770833333333333,3,0.117395336251093,0.465883354746053,2.3125
"137",0.791666666666667,3,0.172524255374089,0.480106258517581,2.375
"138",0.8125,3,0.230586769807194,0.496480235583492,2.4375
"139",0.833333333333333,3,0.291584463766325,0.515334348883824,2.5
"140",0.854166666666667,3,0.355519307805641,0.536955442465983,2.5625
"141",0.875,3,0.422393658918525,0.561568319019879,2.625
"142",0.895833333333333,3,0.492210260636379,0.589324320959338,2.6875
"143",0.916666666666667,3,0.564972243125227,0.620298000968135,2.75
"144",0.9375,3,0.640683123280111,0.654490547336211,2.8125
"145",0.958333333333333,3,0.719346804817299,0.69183796509216,2.875
"146",0.979166666666667,3,0.800967578364302,0.732221864655283,2.9375
"147",1,3,0.885550121547682,0.775481004853171,3
"148",0,4,-0.268202069586484,0.329013504433671,0
"149",0.0208333333333333,4,-0.280675280340079,0.319895564434999,0.0833333333333333
"150",0.0416666666666667,4,-0.291444677483475,0.315026875646619,0.166666666666667
"151",0.0625,4,-0.300678107520477,0.314272704906286,0.25
"152",0.0833333333333333,4,-0.308538857701422,0.317163869095808,0.333333333333333
"153",0.104166666666667,4,-0.315185655808234,0.32297340344621,0.416666666666667
"154",0.125,4,-0.320772669853508,0.330829219497309,0.5
"155",0.145833333333333,4,-0.325449507693606,0.339824835285007,0.583333333333333
"156",0.166666666666667,4,-0.329361216359497,0.349104125701853,0.666666666666667
"157",0.1875,4,-0.332648280893711,0.357915380783011,0.75
"158",0.208333333333333,4,-0.33544662415521,0.365642284328509,0.833333333333333
"159",0.229166666666667,4,-0.337887606360107,0.371823150821394,0.916666666666667
"160",0.25,4,-0.340098024430385,0.376168655354728,1
"161",0.270833333333333,4,-0.342153036930711,0.378637948682095,1.08333333333333
"162",0.291666666666667,4,-0.343937787522981,0.379577249764183,1.16666666666667
"163",0.3125,4,-0.345293610568511,0.37946398013872,1.25
"164",0.333333333333333,4,-0.346065816842049,0.37878760994831,1.33333333333333
"165",0.354166666666667,4,-0.346103695301774,0.378002750081063,1.41666666666667
"166",0.375,4,-0.345260516127836,0.377492375666965,1.5
"167",0.395833333333333,4,-0.343393531910177,0.377541092654663,1.58333333333333
"168",0.416666666666667,4,-0.34036397854544,0.378320084774555,1.66666666666667
"169",0.4375,4,-0.336037075926493,0.379885547154822,1.75
"170",0.458333333333333,4,-0.330282028424556,0.382191297926671,1.83333333333333
"171",0.479166666666667,4,-0.322972025163949,0.385114567780284,1.91666666666667
"172",0.5,4,-0.313984240089442,0.388492584673106,2
"173",0.520833333333333,4,-0.303212753955693,0.392212626578594,2.08333333333333
"174",0.541666666666667,4,-0.290606282457019,0.396382194946155,2.16666666666667
"175",0.5625,4,-0.276127593002912,0.401175049107311,2.25
"176",0.583333333333333,4,-0.259740322650349,0.406753031534171,2.33333333333333
"177",0.604166666666667,4,-0.241408977747621,0.413243185335818,2.41666666666667
"178",0.625,4,-0.221098933685861,0.420725007297944,2.5
"179",0.645833333333333,4,-0.19877643477585,0.429227189903215,2.58333333333333
"180",0.666666666666667,4,-0.174408594388508,0.438732814842365,2.66666666666667
"181",0.6875,4,-0.14796339508301,0.449191517321313,2.75
"182",0.708333333333333,4,-0.119409688747253,0.460536886370759,2.83333333333333
"183",0.729166666666667,4,-0.088717196798734,0.472707399973467,2.91666666666667
"184",0.75,4,-0.0558565103829334,0.485669462800417,3
"185",0.770833333333333,4,-0.0208036224249201,0.499463269468373,3.08333333333333
"186",0.791666666666667,4,0.0164468631388489,0.514273287180978,3.16666666666667
"187",0.8125,4,0.0558960032797424,0.530328857857395,3.25
"188",0.833333333333333,4,0.0975451444163111,0.547853314958677,3.33333333333333
"189",0.854166666666667,4,0.141395922476806,0.567042986430133,3.41666666666667
"190",0.875,4,0.18745026296077,0.588052200776077,3.5
"191",0.895833333333333,4,0.2357103809997,0.610984038793661,3.58333333333333
"192",0.916666666666667,4,0.286178781416793,0.635886345629289,3.66666666666667
"193",0.9375,4,0.338858258785748,0.662752213703804,3.75
"194",0.958333333333333,4,0.393751897488666,0.691523902807089,3.83333333333333
"195",0.979166666666667,4,0.450863071772998,0.722099065326564,3.91666666666667
"196",1,4,0.510195445807588,0.754338209518105,4
"197",0,5,-0.268202069586484,0.329013504433671,0
"198",0.0208333333333333,5,-0.275293313464315,0.319623407923564,0.104166666666667
"199",0.0416666666666667,5,-0.28105644312332,0.314535234093095,0.208333333333333
"200",0.0625,5,-0.28566067221357,0.313672642792544,0.3125
"201",0.0833333333333333,5,-0.289271566775558,0.316597741156776,0.416666666666667
"202",0.104166666666667,5,-0.29205104513015,0.322584738964818,0.520833333333333
"203",0.125,5,-0.294157377724515,0.330737425465548,0.625
"204",0.145833333333333,5,-0.295745186934034,0.340108689879654,0.729166666666667
"205",0.166666666666667,5,-0.296965446820187,0.349793741886629,0.833333333333333
"206",0.1875,5,-0.297965482841964,0.358990199378837,0.9375
"207",0.208333333333333,5,-0.298888971318965,0.367032687895241,1.04166666666667
"208",0.229166666666667,5,-0.299875938865486,0.373414279364602,1.14583333333333
"209",0.25,5,-0.301062762301512,0.377806167729474,1.25
"210",0.270833333333333,5,-0.302534168694217,0.380143089923213,1.35416666666667
"211",0.291666666666667,5,-0.304181513552473,0.38078479818121,1.45833333333333
"212",0.3125,5,-0.305850765119383,0.380241581464793,1.5625
"213",0.333333333333333,5,-0.307391073686791,0.3790479983549,1.66666666666667
"214",0.354166666666667,5,-0.308654772034287,0.377714350886994,1.77083333333333
"215",0.375,5,-0.309497375931673,0.376686833114726,1.875
"216",0.395833333333333,5,-0.309777584648063,0.3763162463058,1.97916666666667
"217",0.416666666666667,5,-0.30935728151228,0.376837486477352,2.08333333333333
"218",0.4375,5,-0.30810153538625,0.378362642575131,2.1875
"219",0.458333333333333,5,-0.305878601518605,0.380889548551481,2.29166666666667
"220",0.479166666666667,5,-0.302559922010028,0.384325567442216,2.39583333333333
"221",0.5,5,-0.298020126171771,0.388524293132767,2.5
"222",0.520833333333333,5,-0.292150601545257,0.393379769552906,2.60416666666667
"223",0.541666666666667,5,-0.284899376205626,0.399007270513476,2.70833333333333
"224",0.5625,5,-0.276228953551809,0.40558229547264,2.8125
"225",0.583333333333333,5,-0.266102533610479,0.413257070744587,2.91666666666667
"226",0.604166666666667,5,-0.254484012671422,0.422136219197429,3.02083333333333
"227",0.625,5,-0.241337982978058,0.432264528665929,3.125
"228",0.645833333333333,5,-0.226629732473101,0.443625829526697,3.22916666666667
"229",0.666666666666667,5,-0.210325244599368,0.456151246530005,3.33333333333333
"230",0.6875,5,-0.192391198155731,0.469734521399552,3.4375
"231",0.708333333333333,5,-0.172794967208217,0.484251958410611,3.54166666666667
"232",0.729166666666667,5,-0.15150462105625,0.499584841891294,3.64583333333333
"233",0.75,5,-0.128488924254039,0.515642742595484,3.75
"234",0.770833333333333,5,-0.103722225949536,0.532410220225691,3.85416666666667
"235",0.791666666666667,5,-0.077198818787813,0.550020463073668,3.95833333333333
"236",0.8125,5,-0.0489177305218858,0.568649878995665,4.0625
"237",0.833333333333333,5,-0.0188777576071372,0.588467089410701,4.16666666666667
"238",0.854166666666667,5,0.0129225349675937,0.609614311907617,4.27083333333333
"239",0.875,5,0.0464848137438105,0.632194812796264,4.375
"240",0.895833333333333,5,0.0818109768341429,0.656265699647024,4.47916666666667
"241",0.916666666666667,5,0.118903153962654,0.681835261536912,4.58333333333333
"242",0.9375,5,0.157763706504671,0.708863962340656,4.6875
"243",0.958333333333333,5,0.198395227526151,0.7372681308608,4.79166666666667
"244",0.979166666666667,5,0.240800541822558,0.76692541367954,4.89583333333333
"245",1,5,0.284982705957279,0.797681164669441,5
"246",0,6,-0.268202069586484,0.329013504433671,0
"247",0.0208333333333333,6,-0.271705335559294,0.31945857960138,0.125
"248",0.0416666666666667,6,-0.274130953679445,0.314269751188466,0.25
"249",0.0625,6,-0.275649049217724,0.313402109557321,0.375
"250",0.0833333333333333,6,-0.276426707676655,0.316430204750381,0.5
"251",0.104166666666667,6,-0.276627974726818,0.322620968022676,0.625
"252",0.125,6,-0.276413856117681,0.33105553525338,0.75
"253",0.145833333333333,6,-0.275942317562969,0.340755158923078,0.875
"254",0.166666666666667,6,-0.275368284600552,0.350779959743737,1
"255",0.1875,6,-0.274843642426858,0.360292529301502,1.125
"256",0.208333333333333,6,-0.274517235705817,0.368594323232531,1.25
"257",0.229166666666667,6,-0.274534868342067,0.37514801734835,1.375
"258",0.25,6,-0.275039303058632,0.37959806876998,1.5
"259",0.270833333333333,6,-0.276121644767725,0.381862080963818,1.625
"260",0.291666666666667,6,-0.277677389019883,0.382307704836433,1.75
"261",0.3125,6,-0.279555592063971,0.381466287621964,1.875
"262",0.333333333333333,6,-0.281607961854861,0.379902352412998,2
"263",0.354166666666667,6,-0.283688858316651,0.378164455369577,2.125
"264",0.375,6,-0.285655293642609,0.376743623778122,2.25
"265",0.395833333333333,6,-0.287366932631848,0.376039117608247,2.375
"266",0.416666666666667,6,-0.288686093062721,0.376333991007568,2.5
"267",0.4375,6,-0.289477746102953,0.377784011713387,2.625
"268",0.458333333333333,6,-0.289609516756572,0.380422720633631,2.75
"269",0.479166666666667,6,-0.288951684395325,0.384183190718519,2.875
"270",0.5,6,-0.287377183488427,0.388934444996807,3
"271",0.520833333333333,6,-0.284775607128871,0.39457876306638,3.125
"272",0.541666666666667,6,-0.281094524908368,0.4012407435188,3.25
"273",0.5625,6,-0.276296263709949,0.409101150169869,3.375
"274",0.583333333333333,6,-0.270343731492876,0.418309566638535,3.5
"275",0.604166666666667,6,-0.26320041697615,0.428959182917614,3.625
"276",0.625,6,-0.254830389353938,0.441075151034331,3.75
"277",0.645833333333333,6,-0.245198298042908,0.454615203466918,3.875
"278",0.666666666666667,6,-0.234269372461474,0.469480230617861,4
"279",0.6875,6,-0.222009421840967,0.485531897662253,4.125
"280",0.708333333333333,6,-0.208384835068699,0.502614372157904,4.25
"281",0.729166666666667,6,-0.193362580562955,0.520577752834623,4.375
"282",0.75,6,-0.176910206179892,0.539301566755704,4.5
"283",0.770833333333333,6,-0.159000966583362,0.558742160208913,4.625
"284",0.791666666666667,6,-0.139628948032855,0.579008673218032,4.75
"285",0.8125,6,-0.118793235522454,0.600252882043957,4.875
"286",0.833333333333333,6,-0.0964927210197806,0.622617374810098,5
"287",0.854166666666667,6,-0.0727261035000375,0.646217877289305,5.125
"288",0.875,6,-0.0474918889725345,0.671131778922623,5.25
"289",0.895833333333333,6,-0.0207883904996893,0.697391896173703,5.375
"290",0.916666666666667,6,0.0073862717914901,0.724984525265169,5.5
"291",0.9375,6,0.0370341707054424,0.753850821054757,5.625
"292",0.958333333333333,6,0.0681575719794043,0.783890555505016,5.75
"293",0.979166666666667,6,0.100758934280539,0.814967385796849,5.875
"294",1,6,0.13484090928139,0.846914894864484,6
"295",0,7,-0.268202069586484,0.329013504433671,0
"296",0.0208333333333333,7,-0.269142494203485,0.319348993980467,0.145833333333333
"297",0.0416666666666667,7,-0.269184175557682,0.314110710053231,0.291666666666667
"298",0.0625,7,-0.268497890154359,0.313272493661709,0.4375
"299",0.0833333333333333,7,-0.267251808934762,0.316413545671017,0.583333333333333
"300",0.104166666666667,7,-0.265611497236,0.322791518776176,0.729166666666667
"301",0.125,7,-0.263739914734891,0.331468078649838,0.875
"302",0.145833333333333,7,-0.261797415375774,0.341439671633583,1.02083333333333
"303",0.166666666666667,7,-0.259941747282277,0.351740151587053,1.16666666666667
"304",0.1875,7,-0.258328052653038,0.361506608387792,1.3125
"305",0.208333333333333,7,-0.257108867641395,0.370016715518708,1.45833333333333
"306",0.229166666666667,7,-0.256434122219015,0.376711460244634,1.60416666666667
"307",0.25,7,-0.256451140023504,0.381216118691505,1.75
"308",0.270833333333333,7,-0.257255581272584,0.383435718242956,1.89583333333333
"309",0.291666666666667,7,-0.258745898259218,0.383742996392907,2.04166666666667
"310",0.3125,7,-0.260773352448304,0.382683849881417,2.1875
"311",0.333333333333333,7,-0.263191478193397,0.380844023779053,2.33333333333333
"312",0.354166666666667,7,-0.265856082908494,0.378799770713631,2.47916666666667
"313",0.375,7,-0.268625247262695,0.377075269780867,2.625
"314",0.395833333333333,7,-0.27135932539799,0.376106363071065,2.77083333333333
"315",0.416666666666667,7,-0.27392094517018,0.37621321289588,2.91666666666667
"316",0.4375,7,-0.276175008412913,0.377585937837294,3.0625
"317",0.458333333333333,7,-0.277988691224864,0.380286758807452,3.20833333333333
"318",0.479166666666667,7,-0.279231444280033,0.384269910208163,3.35416666666667
"319",0.5,7,-0.279774993161171,0.389417607709317,3.5
"320",0.520833333333333,7,-0.279507650354357,0.395639664431817,3.64583333333333
"321",0.541666666666667,7,-0.2783766581219,0.403069022315966,3.79166666666667
"322",0.5625,7,-0.27634421710848,0.411891686777057,3.9375
"323",0.583333333333333,7,-0.273373026450379,0.422256504117676,4.08333333333333
"324",0.604166666666667,7,-0.269426283444839,0.434249395792584,4.22916666666667
"325",0.625,7,-0.264467683301746,0.447882304132521,4.375
"326",0.645833333333333,7,-0.258461418918091,0.463095255199831,4.52083333333333
"327",0.666666666666667,7,-0.251372180672537,0.479768765244674,4.66666666666667
"328",0.6875,7,-0.243165156240072,0.497743197092383,4.8125
"329",0.708333333333333,7,-0.233806030426765,0.516841799714816,4.95833333333333
"330",0.729166666666667,7,-0.223260985024618,0.536894868574849,5.10416666666667
"331",0.75,7,-0.211496698686513,0.557763395837793,5.25
"332",0.770833333333333,7,-0.198485644390875,0.579387047560416,5.39583333333333
"333",0.791666666666667,7,-0.184221761317404,0.601861982676745,5.54166666666667
"334",0.8125,7,-0.168704175808215,0.625327068178204,5.6875
"335",0.833333333333333,7,-0.1519318486466,0.649911222719455,5.83333333333333
"336",0.854166666666667,7,-0.133903575093485,0.675716188919878,5.97916666666667
"337",0.875,7,-0.114617984919151,0.702805605216765,6.125
"338",0.895833333333333,7,-0.0940735424302159,0.731199277290465,6.27083333333333
"339",0.916666666666667,7,-0.0722685464918877,0.760871612402761,6.41666666666667
"340",0.9375,7,-0.0492011305454742,0.791753214462681,6.5625
"341",0.958333333333333,7,-0.0248692626211608,0.823734696728256,6.70833333333333
"342",0.979166666666667,7,0.000729254653947168,0.856671874076013,6.85416666666667
"343",1,7,0.0275967840525191,0.890391642629312,7
"344",0,8,-0.268202069586484,0.329013504433671,0
"345",0.0208333333333333,8,-0.267220363188922,0.319271266054732,0.166666666666667
"346",0.0416666666666667,8,-0.265474091990813,0.314008185221525,0.333333333333333
"347",0.0625,8,-0.26313452095915,0.313210123515176,0.5
"348",0.0833333333333333,8,-0.260370635164915,0.316457402255873,0.666666666666667
"349",0.104166666666667,8,-0.25734913975622,0.322998434082781,0.833333333333333
"350",0.125,8,-0.254234459920682,0.33187846327879,1
"351",0.145833333333333,8,-0.25118874083707,0.342074141526672,1.16666666666667
"352",0.166666666666667,8,-0.248371847616191,0.352599008513003,1.33333333333333
"353",0.1875,8,-0.245941365231033,0.36257081814574,1.5
"354",0.208333333333333,8,-0.244052598436165,0.371249411438714,1.66666666666667
"355",0.229166666666667,8,-0.242858571676385,0.378059568795289,1.83333333333333
"356",0.25,8,-0.242510028984622,0.382612179811127,2
"357",0.270833333333333,8,-0.243106046601143,0.384802691117289,2.16666666666667
"358",0.291666666666667,8,-0.244547294173132,0.385007354147428,2.33333333333333
"359",0.3125,8,-0.246686686961454,0.383782684728621,2.5
"360",0.333333333333333,8,-0.249379128900164,0.381730198091865,2.66666666666667
"361",0.354166666666667,8,-0.252481512797023,0.379447055480018,2.83333333333333
"362",0.375,8,-0.255852720488804,0.377482841789442,3
"363",0.395833333333333,8,-0.259353622991061,0.376301847931718,3.16666666666667
"364",0.416666666666667,8,-0.262847080663393,0.376253510386175,3.33333333333333
"365",0.4375,8,-0.266197943390198,0.377555425862476,3.5
"366",0.458333333333333,8,-0.269273050776924,0.380293071206395,3.66666666666667
"367",0.479166666666667,8,-0.271941232361813,0.384438087759465,3.83333333333333
"368",0.5,8,-0.274073307843141,0.389883755815718,4
"369",0.520833333333333,8,-0.275556630320919,0.396546380092198,4.16666666666667
"370",0.541666666666667,8,-0.276338197369233,0.404565957848434,4.33333333333333
"371",0.5625,8,-0.276380115323635,0.414133045469649,4.5
"372",0.583333333333333,8,-0.27564492665401,0.425396316984384,4.66666666666667
"373",0.604166666666667,8,-0.274095609853703,0.438436448518071,4.83333333333333
"374",0.625,8,-0.271695579336768,0.453255621743929,5
"375",0.645833333333333,8,-0.268408685359441,0.469780796109825,5.16666666666667
"376",0.666666666666667,8,-0.264199213766013,0.487877584161879,5.33333333333333
"377",0.6875,8,-0.259031885788792,0.507370964513565,5.5
"378",0.708333333333333,8,-0.252871857892897,0.528069319008635,5.66666666666667
"379",0.729166666666667,8,-0.245684721634516,0.549789138703547,5.83333333333333
"380",0.75,8,-0.237436503532639,0.572378792871961,6
"381",0.770833333333333,8,-0.228099090171202,0.595766995530678,6.16666666666667
"382",0.791666666666667,8,-0.217666310520852,0.620042107691274,6.33333333333333
"383",0.8125,8,-0.206137322105758,0.64533553023457,6.5
"384",0.833333333333333,8,-0.19351113751079,0.671768313970303,6.66666666666667
"385",0.854166666666667,8,-0.179786624416002,0.699434166640589,6.83333333333333
"386",0.875,8,-0.164962505627945,0.728388833929262,7
"387",0.895833333333333,8,-0.149037359107803,0.758644663801383,7.16666666666667
"388",0.916666666666667,8,-0.132009617996359,0.79016926084397,7.33333333333333
"389",0.9375,8,-0.113877570635789,0.82288720438679,7.5
"390",0.958333333333333,8,-0.0946393605882798,0.856683889831974,7.66666666666667
"391",0.979166666666667,8,-0.0742929866514821,0.891410674933173,7.83333333333333
"392",1,8,-0.0528363028707809,0.926890666148449,8
"393",0,9,-0.268202069586484,0.329013504433671,0
"394",0.0208333333333333,9,-0.265725372401004,0.319213456743346,0.1875
"395",0.0416666666666667,9,-0.262588471451443,0.313938383459318,0.375
"396",0.0625,9,-0.258963011637978,0.313182274033261,0.5625
"397",0.0833333333333333,9,-0.25501861126981,0.316524893941104,0.75
"398",0.104166666666667,9,-0.250922862046298,0.323206095601516,0.9375
"399",0.125,9,-0.246841329030539,0.332257267020035,1.125
"400",0.145833333333333,9,-0.242937550615401,0.342638969728318,1.3125
"401",0.166666666666667,9,-0.239373038482011,0.353348601403742,1.5
"402",0.1875,9,-0.23630727755069,0.363488777711801,1.6875
"403",0.208333333333333,9,-0.233897725924347,0.372305496185476,1.875
"404",0.229166666666667,9,-0.232299814824314,0.379210987995664,2.0625
