B.1.arg,B.1.vd,value,se,x
86,0.555555555555556,2.4104,-1.11543428769859,1.48282076242477,1.33911111111111
87,0.666666666666667,2.4104,-1.70890422452252,1.67914261321326,1.60693333333333
88,0.777777777777778,2.4104,-2.4654785448985,2.14535584711082,1.87475555555556
89,0.888888888888889,2.4104,-3.38515772380894,2.91510366236815,2.14257777777778
90,1,2.4104,-4.46794065003473,3.96241172757421,2.4104
91,0,2.4567,-0.594490961682086,0.668118177754111,0
92,0.111111111111111,2.4567,-0.392113395227825,0.933024894884225,0.272966666666667
93,0.222222222222222,2.4567,-0.349759824765906,1.16634856648875,0.545933333333333
94,0.333333333333333,2.4567,-0.467414710588527,1.28935261533359,0.8189
95,0.444444444444444,2.4567,-0.745080134220403,1.32673741620962,1.09186666666667
96,0.555555555555556,2.4567,-1.18276732553245,1.36874692156059,1.36483333333333
97,0.666666666666667,2.4567,-1.78048204408011,1.56779060199988,1.6378
98,0.777777777777778,2.4567,-2.53822710249542,2.05076752347371,1.91076666666667
99,0.888888888888889,2.4567,-3.45600308681466,2.83627189079897,2.18373333333333
100,1,2.4567,-4.53380898961914,3.89082048435678,2.4567
101,0,2.503,-0.594490961682086,0.668118177754111,0
102,0.111111111111111,2.503,-0.411001606928965,0.907598667836254,0.278111111111111
103,0.222222222222222,2.503,-0.384576314741271,1.11591307547594,0.556222222222222
104,0.333333333333333,2.503,-0.515200032111108,1.21644121541814,0.834333333333333
105,0.444444444444444,2.503,-0.802874038243371,1.23458171943186,1.11244444444444
106,0.555555555555556,2.503,-1.2476093577937,1.26619394303194,1.39055555555556
107,0.666666666666667,2.503,-1.84941183318617,1.47273710293165,1.66866666666667
108,0.777777777777778,2.503,-2.60828432578691,1.97504721912166,1.94677777777778
109,0.888888888888889,2.503,-3.52422752383218,2.77590849263342,2.22488888888889
110,1,2.503,-4.59724051653175,3.83639519153214,2.503
111,0,2.5493,-0.594490961682086,0.668118177754111,0
112,0.111111111111111,2.5493,-0.429203731287143,0.883544146935666,0.283255555555556
113,0.222222222222222,2.5493,-0.418128126422767,1.06859840645601,0.566511111111111
114,0.333333333333333,2.5493,-0.561249597209883,1.14877936739983,0.849766666666667
115,0.444444444444444,2.5493,-0.858568661238688,1.15050249933566,1.13302222222222
116,0.555555555555556,2.5493,-1.31009610752878,1.17592167449771,1.41627777777778
117,0.666666666666667,2.5493,-1.91583787030206,1.39476306433541,1.69953333333333
118,0.777777777777778,2.5493,-2.67579685309653,1.91804260272937,1.98278888888889
119,0.888888888888889,2.5493,-3.58997383826724,2.73313708021488,2.26604444444444
120,1,2.5493,-4.6583680051303,3.7980065283254,2.5493
121,0,2.5956,-0.594490961682086,0.668118177754111,0
122,0.111111111111111,2.5956,-0.44675648329619,0.86079933386963,0.2884
123,0.222222222222222,2.5956,-0.450482938437466,1.02433605104863,0.5768
124,0.333333333333333,2.5956,-0.605656292462229,1.08640193515031,0.8652
125,0.444444444444444,2.5956,-0.912276343073676,1.07485293917128,1.1536
126,0.555555555555556,2.5956,-1.37035361376592,1.09878994290879,1.442
127,0.666666666666667,2.5956,-1.97989413940355,1.33446911696199,1.7304
128,0.777777777777778,2.5956,-2.7409008597924,1.87927170062899,2.0188
129,0.888888888888889,2.5956,-3.65337464401993,2.70689028923935,2.3072
130,1,2.5956,-4.7173147555661,3.77445898492991,2.5956
131,0,2.6419,-0.594490961682086,0.668118177754111,0
132,0.111111111111111,2.6419,-0.463694004186472,0.839306251198412,0.293544444444444
133,0.222222222222222,2.6419,-0.481703685413178,0.983066827201774,0.587088888888889
134,0.333333333333333,2.6419,-0.648506493066535,1.02936937605045,0.880633333333333
135,0.444444444444444,2.6419,-0.964101548393726,1.00805017417144,1.17417777777778
136,0.555555555555556,2.6419,-1.42849908008987,1.03566665356211,1.46772222222222
137,0.666666666666667,2.6419,-2.04170523205398,1.29210867449216,1.76126666666667
138,0.777777777777778,2.6419,-2.80372297513564,1.85789085275744,2.05481111111111
139,0.888888888888889,2.6419,-3.71455325839414,2.69593665693447,2.34835555555556
140,1,2.6419,-4.77419542404914,3.76451418240388,2.6419
141,0,2.6882,-0.594490961682086,0.668118177754111,0
142,0.111111111111111,2.6882,-0.480048083070721,0.819010525324645,0.298688888888889
143,0.222222222222222,2.6882,-0.511848966050874,0.944739201502766,0.597377777777778
144,0.333333333333333,2.6882,-0.689880623572114,0.977761199684948,0.896066666666667
145,0.444444444444444,2.6882,-1.01414154379715,0.950543410459351,1.19475555555556
146,0.555555555555556,2.6882,-1.48464163552439,0.987284521469867,1.49344444444444
147,0.666666666666667,2.6882,-2.10138715625566,1.26744149036489,1.79213333333333
148,0.777777777777778,2.6882,-2.86438110437831,1.85271178743724,2.09082222222222
149,0.888888888888889,2.6882,-3.77362450272747,2.6989229425587,2.38951111111111
150,1,2.6882,-4.82911676730267,3.76691682208903,2.6882
151,0,2.7345,-0.594490961682086,0.668118177754111,0
152,0.111111111111111,2.7345,-0.495848356072554,0.799861010318039,0.303833333333333
153,0.222222222222222,2.7345,-0.540973410198284,0.909307465004005,0.607666666666667
154,0.333333333333333,2.7345,-0.729853661645771,0.931666699957556,0.9115
155,0.444444444444444,2.7345,-1.06248700772911,0.902762784053059,1.21533333333333
156,0.555555555555556,2.7345,-1.53888301811581,0.954061962495431,1.51916666666667
157,0.666666666666667,2.7345,-2.15904806312854,1.25965896531525,1.823
158,0.777777777777778,2.7345,-2.92298516734134,1.8622658291272,2.12683333333333
159,0.888888888888889,2.7345,-3.83069542167957,2.71442517140608,2.43066666666667
160,1,2.7345,-4.88217831137955,3.78042061007254,2.7345
161,0,2.7808,-0.594490961682086,0.668118177754111,0
162,0.111111111111111,2.7808,-0.511122485562102,0.781809448756233,0.308977777777778
163,0.222222222222222,2.7808,-0.569128009268643,0.876729749209589,0.617955555555556
164,0.333333333333333,2.7808,-0.768495591513806,0.891172665714736,0.926933333333333
165,0.444444444444444,2.7808,-1.10922257972199,0.865049485640087,1.23591111111111
166,0.555555555555556,2.7808,-1.5913181902271,0.935933803218575,1.54488888888889
167,0.666666666666667,2.7808,-2.21478890099355,1.26741536730012,1.85386666666667
168,0.777777777777778,2.7808,-2.97963776320719,1.88490034419926,2.16284444444444
169,0.888888888888889,2.7808,-3.88586593066,2.74100100373693,2.47182222222222
170,1,2.7808,-4.93347295365691,3.80381192261978,2.7808
171,0,2.8271,-0.594490961682086,0.668118177754111,0
172,0.111111111111111,2.8271,-0.525896321779276,0.76481016634817,0.314122222222222
173,0.222222222222222,2.8271,-0.596360414189742,0.846965892808727,0.628244444444444
174,0.333333333333333,2.8271,-0.805871812848473,0.856348248407602,0.942366666666667
175,0.444444444444444,2.8271,-1.15442735488466,0.837575461805334,1.25648888888889
176,0.555555555555556,2.8271,-1.64203589337097,0.93225616316115,1.57061111111111
177,0.666666666666667,2.8271,-2.26870400518298,1.28895909811176,1.88473333333333
178,0.777777777777778,2.8271,-3.03443476998616,1.91888579076433,2.19885555555556
179,0.888888888888889,2.8271,-3.93922939963441,2.77723710179492,2.51297777777778
180,1,2.8271,-4.9830875056708,3.83592964760651,2.8271
181,0,2.8734,-0.594490961682086,0.668118177754111,0
182,0.111111111111111,2.8734,-0.540194048829509,0.748819797626987,0.319266666666667
183,0.222222222222222,2.8734,-0.62271520454585,0.819975195571568,0.638533333333333
184,0.333333333333333,2.8734,-0.842043510124311,0.827227883039463,0.9578
185,0.444444444444444,2.8734,-1.19817533057288,0.820270087179567,1.27706666666667
186,0.555555555555556,2.8734,-1.69111914940178,0.941832891546743,1.59633333333333
187,0.666666666666667,2.8734,-2.32088163082762,1.32231986390198,1.9156
188,0.777777777777778,2.8734,-3.08746588602499,1.96251325853757,2.23486666666667
189,0.888888888888889,2.8734,-3.99087318048542,2.82178732539655,2.55413333333333
190,1,2.8734,-5.03110318346456,3.87568037591064,2.8734
191,0,2.9197,-0.594490961682086,0.668118177754111,0
192,0.111111111111111,2.9197,-0.554038316758329,0.733797040749077,0.324411111111111
193,0.222222222222222,2.9197,-0.64823413211043,0.795714125099321,0.648822222222222
194,0.333333333333333,2.9197,-0.877067986832198,0.803794010317759,0.973233333333333
195,0.444444444444444,2.9197,-1.24053581056356,0.812776059213944,1.29764444444444
196,0.555555555555556,2.9197,-1.73864571402059,0.963059082371555,1.62205555555556
197,0.666666666666667,2.9197,-2.37140443495054,1.36549516683296,1.94646666666667
198,0.777777777777778,2.9197,-3.13881511999158,2.01416965712773,2.27087777777778
199,0.888888888888889,2.9197,-4.04087908419453,2.87339998460574,2.59528888888889
200,1,2.9197,-5.07759605127767,3.92204877871205,2.9197
201,0,2.966,-0.594490961682086,0.668118177754111,0
202,0.111111111111111,2.966,-0.567450361294061,0.719702438485953,0.329555555555556
203,0.222222222222222,2.966,-0.67295634156817,0.774134071747745,0.659111111111111
204,0.333333333333333,2.966,-0.910998968391101,0.785962076279219,0.988666666666667
205,0.444444444444444,2.966,-1.28157377137608,0.814451659640856,1.31822222222222
206,0.555555555555556,2.966,-1.78468848780429,0.994126022944731,1.64777777777778
207,0.666666666666667,2.966,-2.42034991340704,1.41659490820616,1.97733333333333
208,0.777777777777778,2.966,-3.18856123496612,2.07238628386867,2.30688888888889
209,0.888888888888889,2.966,-4.08932381332836,2.93093436634689,2.63644444444444
210,1,2.966,-5.12263742367448,3.97410350519586,2.966
211,0,3.0123,-0.594490961682086,0.668118177754111,0
212,0.111111111111111,3.0123,-0.580450112572172,0.706498183805205,0.3347
213,0.222222222222222,3.0123,-0.696918570880704,0.755179272247225,0.6694
214,0.333333333333333,3.0123,-0.943886877125291,0.773570539163167,1.0041
215,0.444444444444444,3.0123,-1.32135019481288,0.824421419089302,1.3388
216,0.555555555555556,3.0123,-1.82931588932874,1.03321782293235,1.6735
217,0.666666666666667,3.0123,-2.4677907975288,1.47392929353312,2.0082
218,0.777777777777778,3.0123,-3.23677815157646,2.13586300760628,2.3429
219,0.888888888888889,3.0123,-4.13627935463859,2.99336803160456,2.6776
220,1,3.0123,-5.16629423058465,4.03099924463369,3.0123
221,0,3.0586,-0.594490961682086,0.668118177754111,0
222,0.111111111111111,3.0586,-0.593056293953823,0.694147949192241,0.339844444444444
223,0.222222222222222,3.0586,-0.72015533345318,0.738785037626309,0.679688888888889
224,0.333333333333333,3.0586,-0.975779082266986,0.766378108310799,1.01953333333333
225,0.444444444444444,3.0586,-1.35992237029878,0.841660078998033,1.35937777777778
226,0.555555555555556,3.0586,-1.87259219440278,1.0786537344432,1.69922222222222
227,0.666666666666667,3.0586,-2.5137954147424,1.5360459069796,2.03906666666667
228,0.777777777777778,3.0586,-3.28353531451774,2.203473622254,2.37891111111111
229,0.888888888888889,3.0586,-4.18181333600214,3.05979695798193,2.71875555555556
230,1,3.0586,-5.20862934918591,4.09197573585861,3.0586
231,0,3.1049,-0.594490961682086,0.668118177754111,0
232,0.111111111111111,3.1049,-0.605286512001834,0.682616737825873,0.344988888888889
233,0.222222222222222,3.1049,-0.742699084001439,0.724876420590969,0.689977777777778
234,0.333333333333333,3.1049,-1.00672012759129,0.764069165857156,1.03496666666667
235,0.444444444444444,3.1049,-1.39734417017105,0.865085658738791,1.37995555555556
236,0.555555555555556,3.1049,-1.91457784495045,1.12896504142536,1.72494444444444
237,0.666666666666667,3.1049,-2.55842801692256,1.60173093107734,2.06993333333333
238,0.777777777777778,3.1049,-3.32889802627846,2.27425859732615,2.41492222222222
239,0.888888888888889,3.1049,-4.22598935142422,3.12943065422712,2.75991111111111
240,1,3.1049,-5.24970190609048,4.15635451717445,3.1049
241,0,3.1512,-0.594490961682086,0.668118177754111,0
242,0.111111111111111,3.1512,-0.617157338524707,0.671870755168884,0.350133333333333
243,0.222222222222222,3.1512,-0.764580369796292,0.713367437987588,0.700266666666667
244,0.333333333333333,3.1512,-1.0367519389839,0.766266637016389,1.0504
245,0.444444444444444,3.1512,-1.4336663007023,0.893640091565214,1.40053333333333
246,0.555555555555556,3.1512,-1.95532973066308,1.18291877998442,1.75066666666667
247,0.666666666666667,3.1512,-2.6017490797987,1.66998973895321,2.1008
248,0.777777777777778,3.1512,-3.37292775144582,2.3474106051388,2.45093333333333
249,0.888888888888889,3.1512,-4.26886725738911,3.20158411443867,2.80106666666667
250,1,3.1512,-5.28956755288976,4.22353413709599,3.1512
251,0,3.1975,-0.594490961682086,0.668118177754111,0
252,0.111111111111111,3.1975,-0.628684385492685,0.661877299577257,0.355277777777778
253,0.222222222222222,3.1975,-0.785827968767134,0.704160925276198,0.710555555555555
254,0.333333333333333,3.1975,-1.06591401397548,0.772550071502853,1.06583333333333
255,0.444444444444444,3.1975,-1.46893653131545,0.926345838944132,1.42111111111111
256,0.555555555555556,3.1975,-1.9949014461814,1.23950787584483,1.77638888888889
257,0.666666666666667,3.1975,-2.64381557634877,1.74001835882156,2.13166666666667
258,0.777777777777778,3.1975,-3.4156823945725,2.42225680752398,2.48694444444444
259,0.888888888888889,3.1975,-4.31050344346298,3.27566808990838,2.84222222222222
260,1,3.1975,-5.32827871775795,4.29298443129074,3.1975
261,0,3.2438,-0.594490961682086,0.668118177754111,0
262,0.111111111111111,3.2438,-0.639882373538028,0.65260467052815,0.360422222222222
263,0.222222222222222,3.2438,-0.806469015777901,0.697149046208857,0.720844444444445
264,0.333333333333333,3.2438,-1.09424359504458,0.782475896597013,1.08126666666667
265,0.444444444444444,3.2438,-1.50319990416983,0.962337079242218,1.44168888888889
266,0.555555555555556,3.2438,-2.03334352625254,1.29792468921007,1.80211111111111
267,0.666666666666667,3.2438,-2.68468122677962,1.81117302711192,2.16253333333333
268,0.777777777777778,3.2438,-3.45721655424663,2.49824052176472,2.52295555555556
269,0.888888888888889,3.2438,-4.35095107972144,3.35117875479463,2.88337777777778
270,1,3.2438,-5.36588483550688,4.36424034334268,3.2438
271,0,3.2901,-0.594490961682086,0.668118177754111,0
272,0.111111111111111,3.2901,-0.650765194671499,0.644022093043551,0.365566666666667
273,0.222222222222222,3.2901,-0.826529118240517,0.69221442015489,0.731133333333333
274,0.333333333333333,3.2901,-1.12177582828783,0.795596882253938,1.0967
275,0.444444444444444,3.2901,-1.53649892605167,1.0008703125654,1.46226666666667
276,0.555555555555556,3.2901,-2.07070366100255,1.35752926704927,1.82783333333333
277,0.666666666666667,3.2901,-2.72439672740001,1.88294167955151,2.1934
278,0.777777777777778,3.2901,-3.49758175570893,2.57490380223409,2.55896666666667
279,0.888888888888889,3.2901,-4.39026034328496,3.42768749083192,2.92453333333333
280,1,3.2901,-5.40243255821492,4.43689564529367,3.2901
281,0,3.3364,-0.594490961682086,0.668118177754111,0
282,0.111111111111111,3.3364,-0.661345969776892,0.636099656853651,0.370711111111111
283,0.222222222222222,3.3364,-0.846032462101658,0.689231771897565,0.741422222222222
284,0.333333333333333,3.3364,-1.14854390887894,0.81147862264357,1.11213333333333
285,0.444444444444444,3.3364,-1.56887374428793,1.04132119622063,1.48284444444444
286,0.555555555555556,3.3364,-2.10702689280882,1.41781850943842,1.85355555555556
287,0.666666666666667,3.3364,-2.76300996043702,1.95491903607968,2.22426666666667
288,0.777777777777778,3.3364,-3.5368266641013,2.65187171379189,2.59497777777778
289,0.888888888888889,3.3364,-4.4284786259916,3.5048312392142,2.96568888888889
290,1,3.3364,-5.43796594831715,4.51059680828619,3.3364
291,0,3.3827,-0.594490961682086,0.668118177754111,0
292,0.111111111111111,3.3827,-0.671637101383935,0.628808268810276,0.375855555555555
293,0.222222222222222,3.3827,-0.865001909125192,0.688069963998704,0.751711111111111
294,0.333333333333333,3.3827,-1.17457921458218,0.829711886570039,1.12756666666667
295,0.444444444444444,3.3827,-1.60036230821409,1.08317372849873,1.50342222222222
296,0.555555555555556,3.3827,-2.14235579762241,1.47839901285065,1.87927777777778
297,0.666666666666667,3.3827,-2.80056618662134,2.02678568527367,2.25513333333333
298,0.777777777777778,3.3827,-3.57499728020232,2.72883858701281,2.63098888888889
299,0.888888888888889,3.3827,-4.46565072501443,3.58230366469146,3.00684444444444
300,1,3.3827,-5.4725266558374,4.58503718772967,3.3827
301,0,3.429,-0.594490961682086,0.668118177754111,0
302,0.111111111111111,3.429,-0.681650322165825,0.622119617034356,0.381
303,0.222222222222222,3.429,-0.883459086293058,0.688594246833455,0.762
304,0.333333333333333,3.429,-1.1999114284494,0.849920649208302,1.143
305,0.444444444444444,3.429,-1.63100051756126,1.12600620662361,1.524
306,0.555555555555556,3.429,-2.17673065196833,1.53896439348782,1.905
307,0.666666666666667,3.429,-2.8371082221704,2.09829094864695,2.286
308,0.777777777777778,3.429,-3.61213712030517,2.80555626093176,2.667
309,0.888888888888889,3.429,-4.50181901803569,3.6598472370368,3.048
310,1,3.429,-5.50615408126111,4.65995162108659,3.429
311,0,3.4753,-0.594490961682086,0.668118177754111,0
312,0.111111111111111,3.4753,-0.691396739560111,0.616006145268847,0.386144444444444
313,0.222222222222222,3.4753,-0.901424468059609,0.69066855851878,0.772288888888889
314,0.333333333333333,3.4753,-1.22456865170935,0.871766281163844,1.15843333333333
315,0.444444444444444,3.4753,-1.6608223589823,1.16947670733868,1.54457777777778
316,0.555555555555556,3.4753,-2.21018958612407,1.59927692429779,1.93072222222222
317,0.666666666666667,3.4753,-2.87267660162418,2.16923904687266,2.31686666666667
318,0.777777777777778,3.4753,-3.64828738171685,2.881824169439,2.70301111111111
319,0.888888888888889,3.4753,-4.53702362441808,3.7372462443846,3.08915555555556
320,1,3.4753,-5.53888552538809,4.73511148743265,3.4753
321,0,3.5216,-0.594490961682086,0.668118177754111,0
322,0.111111111111111,3.5216,-0.7008868768697,0.610441035914927,0.391288888888889
323,0.222222222222222,3.5216,-0.918917452117176,0.694157723991452,0.782577777777778
324,0.333333333333333,3.5216,-1.24857750775181,0.894948701582233,1.17386666666667
325,0.444444444444444,3.5216,-1.68986003180872,1.2133095652236,1.56515555555556
326,0.555555555555556,3.5216,-2.24276872519825,1.65915292634572,1.95644444444444
327,0.666666666666667,3.5216,-2.90730972783579,2.23947802691204,2.34773333333333
328,0.777777777777778,3.5216,-3.68348709520181,2.95748106176437,2.73902222222222
329,0.888888888888889,3.5216,-4.57130255366169,3.8143206981937,3.13031111111111
330,1,3.5216,-5.5707563273638,4.81032024339011,3.5216
331,0,3.5679,-0.594490961682086,0.668118177754111,0
332,0.111111111111111,3.5679,-0.710130711163713,0.605398200257689,0.396433333333333
333,0.222222222222222,3.5679,-0.935956429262282,0.698929433825372,0.792866666666667
334,0.333333333333333,3.5679,-1.2719632380155,0.919205369899998,1.1893
335,0.444444444444444,3.5679,-1.71814406401626,1.25728349316299,1.58573333333333
336,0.555555555555556,3.5679,-2.27450231922582,1.71845126085901,1.98216666666667
337,0.666666666666667,3.5679,-2.94104401028362,2.30889093887463,2.3786
338,0.777777777777778,3.5679,-3.71777326555625,3.03239813049341,2.77503333333333
339,0.888888888888889,3.5679,-4.60469184230183,3.89092105971306,3.17146666666667
340,1,3.5679,-5.60179999196279,4.88540942678719,3.5679
341,0,3.6142,-0.594490961682086,0.668118177754111,0
342,0.111111111111111,3.6142,-0.71913770826518,0.600852274439473,0.401577777777778
343,0.222222222222222,3.6142,-0.952558847891551,0.70485592188768,0.803155555555556
344,0.333333333333333,3.6142,-1.29474979050583,0.944308899062457,1.20473333333333
345,0.444444444444444,3.6142,-1.74570341927739,1.30122150641387,1.60631111111111
346,0.555555555555556,3.6142,-2.30542286326434,1.77706430723246,2.00788888888889
347,0.666666666666667,3.6142,-2.97391399275236,2.37738881807482,2.40946666666667
348,0.777777777777778,3.6142,-3.75118100137722,3.10647332962775,2.81104444444444
349,0.888888888888889,3.6142,-4.63722568028415,3.96692370438298,3.21262222222222
350,1,3.6142,-5.63204830708831,4.96023510468502,3.6142
351,0,3.6605,-0.594490961682086,0.668118177754111,0
352,0.111111111111111,3.6605,-0.727916855083475,0.596778619813899,0.406722222222222
353,0.222222222222222,3.6605,-0.968741273602815,0.711815299837582,0.813444444444444
354,0.333333333333333,3.6605,-1.31695990159489,0.97006391163379,1.22016666666667
355,0.444444444444444,3.6605,-1.77256559588972,1.34498256172423,1.62688888888889
356,0.555555555555556,3.6605,-2.3355612083769,1.83491090069901,2.03361111111111
357,0.666666666666667,3.6605,-3.00595247132413,2.4449051027268,2.44033333333333
358,0.777777777777778,3.6605,-3.78374363498334,3.17962668656747,2.84705555555556
359,0.888888888888889,3.6605,-4.6689365277488,4.04222703749574,3.25377777777778
360,1,3.6605,-5.66153145235434,5.03467473391622,3.6605
361,0,3.7068,-0.594490961682086,0.668118177754111,0
362,0.111111111111111,3.7068,-0.736476689523669,0.593153326409764,0.411866666666667
363,0.222222222222222,3.7068,-0.984519444329397,0.71969254062912,0.823733333333333
364,0.333333333333333,3.7068,-1.33861517169121,0.99630358906134,1.2356
365,0.444444444444444,3.7068,-1.79875671829063,1.38845471363446,1.64746666666667
366,0.555555555555556,3.7068,-2.36494666429817,1.89193080056108,2.05933333333333
367,0.666666666666667,3.7068,-3.037190603527,2.51139118801355,2.4712
368,0.777777777777778,3.7068,-3.81549283334823,3.25179643761629,2.88306666666667
369,0.888888888888889,3.7068,-4.69985522306227,4.11674817744809,3.29493333333333
370,1,3.7068,-5.6902780995298,5.10862439815357,3.7068
371,0,3.7531,-0.594490961682086,0.668118177754111,0
372,0.111111111111111,3.7531,-0.744825328182045,0.589953218348059,0.417011111111111
373,0.222222222222222,3.7531,-0.999908321393322,0.728380129617433,0.834022222222222
