B.1.arg,B.1.vd,value,se,x
75,0.444444444444444,8,-0.985053616618622,1.01038591184464,3.55555555555556
76,0.555555555555556,8,-1.08265056635132,1.169380953137,4.44444444444444
77,0.666666666666667,8,-1.18137061803904,1.35742514205907,5.33333333333333
78,0.777777777777778,8,-1.28121245237892,1.58349408167319,6.22222222222222
79,0.888888888888889,8,-1.38217467080456,1.85547035981787,7.11111111111111
80,1,8,-1.48425701996898,2.17922639252168,8
81,0,9,-0.605988426173449,0.621488874218176,0
82,0.111111111111111,9,-0.702238936442954,0.662089686488074,1
83,0.222222222222222,9,-0.799502972878492,0.755413578014799,2
84,0.333333333333333,9,-0.897781364454245,0.876598524000117,3
85,0.444444444444444,9,-0.997068417379241,1.01625204002117,4
86,0.555555555555556,9,-1.09735672511753,1.17488015917368,5
87,0.666666666666667,9,-1.19864362678291,1.35769878960199,6
88,0.777777777777778,9,-1.30092821820468,1.57146292945093,7
89,0.888888888888889,9,-1.40420919303569,1.82264232445179,8
90,1,9,-1.50848614808391,2.1165426346823,9
91,0,10,-0.605988426173449,0.621488874218176,0
92,0.111111111111111,10,-0.704793203771992,0.663488388536792,1.11111111111111
93,0.222222222222222,10,-0.804510317521606,0.757453890420165,2.22222222222222
94,0.333333333333333,10,-0.905140915299871,0.880005087138673,3.33333333333333
95,0.444444444444444,10,-1.00668032401079,1.02109276523724,4.44444444444444
96,0.555555555555556,10,-1.10912162473125,1.17958907070294,5.55555555555556
97,0.666666666666667,10,-1.21246189731511,1.35883162674168,6.66666666666667
98,0.777777777777778,10,-1.31670045645766,1.5639054762001,7.77777777777778
99,0.888888888888889,10,-1.42183618692923,1.80008541195089,8.88888888888889
100,1,10,-1.5278685558589,2.07203382436318,10
