FD.arg,FD.vd,value,se,x
0.979166666666667,5.44,1.95783345057166,13.0681871849391,5.32666666666667
1,5.44,1.58115185415049,14.466174276425,5.44
0,5.88,-0.0520541692364808,0.38125226373883,0
0.0208333333333333,5.88,-0.516911562925278,0.270730748545913,0.1225
0.0416666666666667,5.88,-0.84475396770873,0.312146257149187,0.245
0.0625,5.88,-1.04117547499791,0.375040088734618,0.3675
0.0833333333333333,5.88,-1.12580327918564,0.424299603676503,0.49
0.104166666666667,5.88,-1.12715481455778,0.448437051418227,0.6125
0.125,5.88,-1.07227360853193,0.45145535264992,0.735
0.145833333333333,5.88,-0.984013559427387,0.447595932023713,0.8575
0.166666666666667,5.88,-0.881149951794312,0.456924682698197,0.98
0.1875,5.88,-0.778349944663263,0.493355509641414,1.1025
0.208333333333333,5.88,-0.686721714547409,0.55083135366314,1.225
0.229166666666667,5.88,-0.616967072948549,0.612105150735032,1.3475
0.25,5.88,-0.578758247480952,0.663025977377145,1.47
0.270833333333333,5.88,-0.577525087074038,0.697675393121643,1.5925
0.291666666666667,5.88,-0.608988862340333,0.722489223549364,1.715
0.3125,5.88,-0.664909259992264,0.750504195910885,1.8375
0.333333333333333,5.88,-0.735605822593781,0.794543595588572,1.96
0.354166666666667,5.88,-0.810665440536296,0.861177745571938,2.0825
0.375,5.88,-0.87958666933371,0.948240541360072,2.205
0.395833333333333,5.88,-0.932360872236522,1.04728352547915,2.3275
0.416666666666667,5.88,-0.959990188165017,1.14792187405748,2.45
0.4375,5.88,-0.954942324961536,1.24099887659238,2.5725
0.458333333333333,5.88,-0.911542177961831,1.31996843902172,2.695
0.479166666666667,5.88,-0.826300273885491,1.38105576947491,2.8175
0.5,5.88,-0.698178040045465,1.42271895545515,2.94
0.520833333333333,5.88,-0.529096605884589,1.44550944341355,3.0625
0.541666666666667,5.88,-0.324239990498351,1.45323601714255,3.185
0.5625,5.88,-0.0898192583501996,1.45034675156435,3.3075
0.583333333333333,5.88,0.167523599151474,1.44249888326719,3.43
0.604166666666667,5.88,0.440828799843241,1.43875052927954,3.5525
0.625,5.88,0.722934954759357,1.45351262934247,3.675
0.645833333333333,5.88,1.00659829984729,1.50646521616344,3.7975
0.666666666666667,5.88,1.28478398714007,1.61867811911949,3.92
0.6875,5.88,1.55148218059699,1.80617064456005,4.0425
0.708333333333333,5.88,1.80119443970833,2.07475334257744,4.165
0.729166666666667,5.88,2.02866877054536,2.420782711586,4.2875
0.75,5.88,2.22889951569955,2.83571013252205,4.41
0.770833333333333,5.88,2.39718169024893,3.31130373175113,4.5325
0.791666666666667,5.88,2.52941114007241,3.84510285471989,4.655
0.8125,5.88,2.62216154717789,4.43833140333926,4.7775
0.833333333333333,5.88,2.67266438133977,5.09414569251814,4.9
0.854166666666667,5.88,2.67880890009894,5.81675111329485,5.0225
0.875,5.88,2.63914214876279,6.61065113641289,5.145
0.895833333333333,5.88,2.55286896040524,7.48003270353264,5.2675
0.916666666666667,5.88,2.41985195586667,8.42828857934646,5.39
0.9375,5.88,2.240611543754,9.45767162204225,5.5125
0.958333333333333,5.88,2.01632592044062,10.5690685397178,5.635
0.979166666666667,5.88,1.74883107006644,11.7618749746765,5.7575
1,5.88,1.44062076453788,13.0339515692528,5.88
0,6.32,-0.0520541692364808,0.38125226373883,0
0.0208333333333333,6.32,-0.4882977349586,0.2712139353534,0.131666666666667
0.0416666666666667,6.32,-0.797721645609463,0.301742202611123,0.263333333333333
0.0625,6.32,-0.984760113842818,0.356770532223292,0.395
0.0833333333333333,6.32,-1.06563833356404,0.401905271392894,0.526666666666667
0.104166666666667,6.32,-1.06523028635801,0.427217504226589,0.658333333333333
0.125,6.32,-1.00908368884632,0.433019574049491,0.79
0.145833333333333,6.32,-0.919105553014452,0.430195015751132,0.921666666666667
0.166666666666667,6.32,-0.813912645056456,0.435928108914942,1.05333333333333
0.1875,6.32,-0.708720215681938,0.465550575924015,1.185
0.208333333333333,6.32,-0.615415371849067,0.518643905479407,1.31666666666667
0.229166666666667,6.32,-0.543615367499008,0.578570982938465,1.44833333333333
0.25,6.32,-0.503028006601708,0.628430336196872,1.58
0.270833333333333,6.32,-0.499981850276644,0.659244106358022,1.71166666666667
0.291666666666667,6.32,-0.531392620398165,0.674475984874607,1.84333333333333
0.3125,6.32,-0.590236662507958,0.685605108209987,1.975
0.333333333333333,6.32,-0.667950717064378,0.706817996711582,2.10666666666667
0.354166666666667,6.32,-0.755060855959812,0.748909803721449,2.23833333333333
0.375,6.32,-0.841760541767955,0.814191088080993,2.37
0.395833333333333,6.32,-0.918437809720985,0.896389594341379,2.50166666666667
0.416666666666667,6.32,-0.976151572416644,0.984816050116302,2.63333333333333
0.4375,6.32,-1.00705704725524,1.06864787159439,2.765
0.458333333333333,6.32,-1.00478030660654,1.13927722976424,2.89666666666667
0.479166666666667,6.32,-0.964741950706557,1.19107890995259,3.02833333333333
0.5,6.32,-0.88442990328431,1.22135709945058,3.16
0.520833333333333,6.32,-0.76408492236606,1.23073737754297,3.29166666666667
0.541666666666667,6.32,-0.607601988565361,1.22438870950464,3.42333333333333
0.5625,6.32,-0.420023252631651,1.20805492037259,3.555
0.583333333333333,6.32,-0.206834110002311,1.18774321009367,3.68666666666667
0.604166666666667,6.32,0.0261250583801164,1.17155953625397,3.81833333333333
0.625,6.32,0.272749599744302,1.1719568072859,3.95
0.645833333333333,6.32,0.526763757660161,1.20667262748026,4.08166666666667
0.666666666666667,6.32,0.781816294702513,1.29592498224126,4.21333333333333
0.6875,6.32,1.03157856960834,1.455717736696,4.345
0.708333333333333,6.32,1.26988137091822,1.69234422771218,4.47666666666667
0.729166666666667,6.32,1.49132285835119,2.0032309469186,4.60833333333333
0.75,6.32,1.69116923732135,2.38140215376638,4.74
0.770833333333333,6.32,1.86493774440582,2.81996283758608,4.87166666666667
0.791666666666667,6.32,2.00854310226219,3.3162637473286,5.00333333333333
0.8125,6.32,2.1184902998721,3.87039409601826,5.135
0.833333333333333,6.32,2.19189631863285,4.4839790067073,5.26666666666667
0.854166666666667,6.32,2.22649013235743,5.15956964894224,5.39833333333333
0.875,6.32,2.2206127072745,5.90009869067722,5.53
0.895833333333333,6.32,2.17321700202837,6.70841158076201,5.66166666666667
0.916666666666667,6.32,2.08386796767904,7.58687950051645,5.79333333333333
0.9375,6.32,1.95274254770217,8.53709623398925,5.925
0.958333333333333,6.32,1.78062967798908,9.55965651062646,6.05666666666667
0.979166666666667,6.32,1.56893028684676,10.6540089774431,6.18833333333333
1,6.32,1.3196572949979,11.8183741542936,6.32
0,6.76,-0.0520541692364808,0.38125226373883,0
0.0208333333333333,6.76,-0.463380688146347,0.272296748780503,0.140833333333333
0.0416666666666667,6.76,-0.75664670655599,0.293618167246108,0.281666666666667
0.0625,6.76,-0.935482053530601,0.342049446416412,0.4225
0.0833333333333333,6.76,-1.013487187421,0.383185726929689,0.563333333333333
0.104166666666667,6.76,-1.01221803290618,0.409340117601367,0.704166666666667
0.125,6.76,-0.955737914848561,0.418538512332239,0.845
0.145833333333333,6.76,-0.865039448430604,0.418596830742492,0.985833333333333
0.166666666666667,6.76,-0.758383554010203,0.42338503886612,1.12666666666667
0.1875,6.76,-0.651209313573278,0.447383972679591,1.2675
0.208333333333333,6.76,-0.556115916188037,0.494267649658188,1.40833333333333
0.229166666666667,6.76,-0.483030188105923,0.551760616434811,1.54916666666667
0.25,6.76,-0.440775535514686,0.601501688584782,1.69
0.270833333333333,6.76,-0.436218144403886,0.631993821800379,1.83083333333333
0.291666666666667,6.76,-0.467238894784508,0.64397450675468,1.97166666666667
0.3125,6.76,-0.527833325852327,0.646678434385024,2.1125
0.333333333333333,6.76,-0.610399809230556,0.653786173866614,2.25333333333333
0.354166666666667,6.76,-0.706301841609028,0.678306978566848,2.39416666666667
0.375,6.76,-0.806388762125908,0.726436575095482,2.535
0.395833333333333,6.76,-0.901474894491928,0.794838224716096,2.67583333333333
0.416666666666667,6.76,-0.982777113857151,0.873521669837442,2.81666666666667
0.4375,6.76,-1.04231083842025,0.950722469441642,2.9575
0.458333333333333,6.76,-1.07324444578034,1.01619634415244,3.09833333333333
0.479166666666667,6.76,-1.07021211403129,1.0625973467262,3.23916666666667
0.5,6.76,-1.02958508759858,1.08585551424692,3.38
0.520833333333333,6.76,-0.950291862696437,1.0861416604217,3.52083333333333
0.541666666666667,6.76,-0.835204086895039,1.06955624507359,3.66166666666667
0.5625,6.76,-0.688420998572751,1.04312633736777,3.8025
0.583333333333333,6.76,-0.514478668193161,1.01359631922702,3.94333333333333
0.604166666666667,6.76,-0.318280208139782,0.988600471020376,4.08416666666667
0.625,6.76,-0.105023976818041,0.978697989421184,4.225
0.645833333333333,6.76,0.119870222975434,0.998931151609708,4.36583333333333
0.666666666666667,6.76,0.350836951416239,1.0674575384039,4.50666666666667
0.6875,6.76,0.582242944748314,1.20008692753878,4.6475
0.708333333333333,6.76,0.80846693411278,1.40464931963157,4.78833333333333
0.729166666666667,6.76,1.02398147010948,1.6805249789563,4.92916666666667
0.75,6.76,1.22343935021132,2.02238946326845,5.07
0.770833333333333,6.76,1.40197999269614,2.42457609845957,5.21083333333333
0.791666666666667,6.76,1.55548037114916,2.88448609120548,5.35166666666667
0.8125,6.76,1.68038572381321,3.40132684177776,5.4925
0.833333333333333,6.76,1.77371344752091,3.97542578160068,5.63333333333333
0.854166666666667,6.76,1.8330530976947,4.6079063474,5.77416666666667
0.875,6.76,1.85656638834681,5.30033383709771,5.915
0.895833333333333,6.76,1.84298719207927,6.05437092807914,6.05583333333333
0.916666666666667,6.76,1.79162154008389,6.87146564697373,6.19666666666667
0.9375,6.76,1.70234762214229,7.75258508219732,6.3375
0.958333333333333,6.76,1.5756157866259,8.69800142822097,6.47833333333333
0.979166666666667,6.76,1.41244854049592,9.70713180811317,6.61916666666667
1,6.76,1.21444054930337,10.7784296602054,6.76
0,7.2,-0.0520541692364808,0.38125226373883,0
0.0208333333333333,7.2,-0.441488925842665,0.273762734813545,0.15
0.0416666666666667,7.2,-0.720465620802931,0.287268249473263,0.3
0.0625,7.2,-0.892057432945796,0.330113709600964,0.45
0.0833333333333333,7.2,-0.967797445124288,0.367591746466628,0.6
0.104166666666667,7.2,-0.96639057208071,0.393933637467003,0.75
0.125,7.2,-0.910272318987721,0.406453953390348,0.9
0.145833333333333,7.2,-0.819644999489703,0.410228213131847,1.05
0.166666666666667,7.2,-0.712301021058137,0.415999288308254,1.2
0.1875,7.2,-0.603690358942186,0.436211127130819,1.35
0.208333333333333,7.2,-0.506841183837229,0.476532152775398,1.5
0.229166666666667,7.2,-0.432410480310723,0.529502797445889,1.65
0.25,7.2,-0.389009280501839,0.578490833151563,1.8
0.270833333333333,7.2,-0.383191884750377,0.609776029539777,1.95
0.291666666666667,7.2,-0.413609785904355,0.621745090524426,2.1
0.3125,7.2,-0.47511608438238,0.621385270858494,2.25
0.333333333333333,7.2,-0.56093763385479,0.621022296266082,2.4
0.354166666666667,7.2,-0.663180431588337,0.634266665267552,2.55
0.375,7.2,-0.773300599355532,0.669964044410262,2.7
0.395833333333333,7.2,-0.882540954908634,0.727695082871458,2.85
0.416666666666667,7.2,-0.982333174018291,0.798871270316166,3
0.4375,7.2,-1.06466554307683,0.871517605381849,3.15
0.458333333333333,7.2,-1.12241630226622,0.93430016167798,3.3
0.479166666666667,7.2,-1.14965257929062,0.978488987743603,3.45
0.5,7.2,-1.14189491367369,0.998718252335716,3.6
0.520833333333333,7.2,-1.09704048240238,0.994472349826707,3.75
0.541666666666667,7.2,-1.01714198122529,0.97241967855298,3.9
0.5625,7.2,-0.905532470007295,0.940744078868208,4.05
0.583333333333333,7.2,-0.765965015206016,0.907179189357736,4.2
0.604166666666667,7.2,-0.602556858966012,0.879358968162981,4.35
0.625,7.2,-0.419731928184136,0.86614133303557,4.5
0.645833333333333,7.2,-0.222161683545939,0.879145114518743,4.65
0.666666666666667,7.2,-0.0147043085331555,0.932715801621625,4.8
0.6875,7.2,0.197657761597726,1.04080247396228,4.95
0.708333333333333,7.2,0.409881970865828,1.21250767714127,5.1
0.729166666666667,7.2,0.61693143364516,1.45045168126536,5.25
0.75,7.2,0.813842385772825,1.75273552644096,5.4
0.770833333333333,7.2,0.995731362301296,2.11609550013537,5.55
0.791666666666667,7.2,1.15779199253594,2.53833130530764,5.7
0.8125,7.2,1.29582726260596,3.01775260309664,5.85
0.833333333333333,7.2,1.40664181621154,3.55343621202827,6
0.854166666666667,7.2,1.48770281171297,4.14516665700469,6.15
0.875,7.2,1.53701461951029,4.79322295602435,6.3
0.895833333333333,7.2,1.55311880334616,5.49814611851533,6.45
0.916666666666667,7.2,1.53509412030591,6.26048906947985,6.6
0.9375,7.2,1.48255652081751,7.08058004056665,6.75
0.958333333333333,7.2,1.39565914865155,7.95831579617477,6.9
0.979166666666667,7.2,1.27509234092129,8.8929927038163,7.05
1,7.2,1.12208362808262,9.88317857807262,7.2
0,7.64,-0.0520541692364808,0.38125226373883,0
0.0208333333333333,7.64,-0.4221039970335,0.275464099753735,0.159166666666667
0.0416666666666667,7.64,-0.688354853325868,0.282323172052027,0.318333333333333
0.0625,7.64,-0.853495037017652,0.320379558459012,0.4775
0.0833333333333333,7.64,-0.927402785831349,0.354624044180489,0.636666666666667
0.104166666666667,7.64,-0.926427315877193,0.380500709738935,0.795833333333333
0.125,7.64,-0.871185513486187,0.395898017131759,0.955
0.145833333333333,7.64,-0.781244647340592,0.403542453374955,1.11416666666667
0.166666666666667,7.64,-0.673868875962508,0.411467811816706,1.27333333333333
0.1875,7.64,-0.564378838776327,0.429692423272562,1.4325
0.208333333333333,7.64,-0.466031838932792,0.464289278829392,1.59166666666667
0.229166666666667,7.64,-0.390010283546532,0.511406191705826,1.75083333333333
0.25,7.64,-0.345518924182181,0.558036244450384,1.91
0.270833333333333,7.64,-0.338649527290434,0.589911119094127,2.06916666666667
0.291666666666667,7.64,-0.368333124999745,0.603144786189287,2.22833333333333
0.3125,7.64,-0.430147856630876,0.602673712841386,2.3875
0.333333333333333,7.64,-0.518036092561127,0.599217095307799,2.54666666666667
0.354166666666667,7.64,-0.624760928513759,0.606031782025806,2.70583333333333
0.375,7.64,-0.74233387975354,0.63341528766679,2.865
0.395833333333333,7.64,-0.862413775118381,0.683342123052899,3.02416666666667
0.416666666666667,7.64,-0.976676850887052,0.748912098482501,3.18333333333333
0.4375,7.64,-1.07715804448298,0.818517466451951,3.3425
0.458333333333333,7.64,-1.15656348801412,0.88027100028716,3.50166666666667
0.479166666666667,7.64,-1.20855420164894,0.924469966676541,3.66083333333333
0.5,7.64,-1.22800098682845,0.944699244441871,3.82
0.520833333333333,7.64,-1.21198659618684,0.939758542380056,3.97916666666667
0.541666666666667,7.64,-1.16190382812827,0.916645454643014,4.13833333333333
0.5625,7.64,-1.08045908322275,0.884527976933721,4.2975
0.583333333333333,7.64,-0.970756475425927,0.852210985754943,4.45666666666667
0.604166666666667,7.64,-0.836252718171759,0.827658373627674,4.61583333333333
0.625,7.64,-0.680710621046703,0.818333163064677,4.775
0.645833333333333,7.64,-0.508151197045436,0.832216992971575,4.93416666666667
0.666666666666667,7.64,-0.322804380408094,0.878684536958497,5.09333333333333
0.6875,7.64,-0.129058355039064,0.968014990868478,5.2525
0.708333333333333,7.64,0.0685925064927196,1.10933824150026,5.41166666666667
0.729166666666667,7.64,0.265601093371938,1.30862989066726,5.57083333333333
0.75,7.64,0.457422396373526,1.56837448058711,5.73
0.770833333333333,7.64,0.63947857140585,1.88892445210359,5.88916666666667
0.791666666666667,7.64,0.807045366430521,2.2699405463626,6.04833333333333
0.8125,7.64,0.955769888828446,2.7098534104568,6.2075
0.833333333333333,7.64,1.08185469729117,3.206689207037,6.36666666666667
0.854166666666667,7.64,1.18213109270296,3.75874830073374,6.52583333333333
0.875,7.64,1.25426986069682,4.36492211701121,6.685
0.895833333333333,7.64,1.29663839656137,5.02460284394064,6.84416666666667
0.916666666666667,7.64,1.30811436144478,5.73741393463206,7.00333333333333
0.9375,7.64,1.28808167200134,6.50299302968744,7.1625
0.958333333333333,7.64,1.23643050039153,7.32078821239774,7.32166666666667
0.979166666666667,7.64,1.15355727428196,8.18988042120374,7.48083333333333
1,7.64,1.0403646768454,9.10883873706201,7.64
0,8.08,-0.0520541692364808,0.38125226373883,0
0.0208333333333333,8.08,-0.404819319170153,0.277299849814156,0.168333333333333
0.0416666666666667,8.08,-0.659668349955498,0.278512453024908,0.336666666666667
0.0625,8.08,-0.819016872472938,0.312400696566111,0.505
0.0833333333333333,8.08,-0.89140818445795,0.343842423343552,0.673333333333333
0.104166666666667,8.08,-0.891273913981864,0.368794958698813,0.841666666666667
0.125,8.08,-0.837316071632465,0.386408781282719,1.01
0.145833333333333,8.08,-0.748532659925742,0.397671308465277,1.17833333333333
0.166666666666667,8.08,-0.641663590126397,0.408313935509464,1.34666666666667
0.1875,8.08,-0.531808299951716,0.425986047599651,1.515
0.208333333333333,8.08,-0.432311046936889,0.456195537860755,1.68333333333333
0.229166666666667,8.08,-0.354705548335517,0.4973814680509,1.85166666666667
0.25,8.08,-0.3087515973087,0.539986021814087,2.02
0.270833333333333,8.08,-0.300894677860793,0.57147723931403,2.18833333333333
0.291666666666667,8.08,-0.329766555158511,0.586118743966893,2.35666666666667
0.3125,8.08,-0.391453822613392,0.586900847342248,2.525
0.333333333333333,8.08,-0.480518814870226,0.582929139842325,2.69333333333333
0.354166666666667,8.08,-0.590306292656812,0.58662901892408,2.86166666666667
0.375,8.08,-0.713333313717403,0.608867521669227,3.03
0.395833333333333,8.08,-0.841654756998584,0.653345914086395,3.19833333333333
0.416666666666667,8.08,-0.96720450008758,0.714814686342145,3.36666666666667
0.4375,8.08,-1.08211224990298,0.78239505382101,3.535
0.458333333333333,8.08,-1.17899602663793,0.844083890634135,3.70333333333333
0.479166666666667,8.08,-1.25123030095567,0.889588988799563,3.87166666666667
0.5,8.08,-1.29318978443761,0.911731707947553,4.04
0.520833333333333,8.08,-1.30131199490052,0.90873517615476,4.20833333333333
0.541666666666667,8.08,-1.27645493250341,0.887771724246655,4.37666666666667
0.5625,8.08,-1.22080947598906,0.858784949367078,4.545
0.583333333333333,8.08,-1.13693941895631,0.831544493542543,4.71333333333333
0.604166666666667,8.08,-1.02774469784743,0.814429684822478,4.88166666666667
0.625,8.08,-0.896423445365125,0.813807044009591,5.05
0.645833333333333,8.08,-0.746432869319011,0.834455509506544,5.21833333333333
0.666666666666667,8.08,-0.581448956901761,0.880977376787241,5.38666666666667
0.6875,8.08,-0.405325004394782,0.9592396974712,5.555
0.708333333333333,8.08,-0.22204897230347,1.0766558692534,5.72333333333333
0.729166666666667,8.08,-0.0356996659220373,1.24103530607896,5.89166666666667
0.75,8.08,0.149598258672074,1.45896594677819,6.06
0.770833333333333,8.08,0.329604625226162,1.73518037439171,6.22833333333333
0.791666666666667,8.08,0.499754466808375,2.0724464270891,6.39666666666667
0.8125,8.08,0.655723536055181,2.47035436242938,6.565
0.833333333333333,8.08,0.793633285635077,2.92671995021206,6.73333333333333
0.854166666666667,8.08,0.910110123864418,3.43893743121944,6.90166666666667
0.875,8.08,1.00233602527715,4.00464477520851,7.07
0.895833333333333,8.08,1.06809149942641,4.62192879570938,7.23833333333333
0.916666666666667,8.08,1.1058551703804,5.28932478764499,7.40666666666667
0.9375,8.08,1.11478725226416,6.0056897491765,7.575
0.958333333333333,8.08,1.09454358610042,6.76993357653949,7.74333333333333
0.979166666666667,8.08,1.04525870004889,7.580822524947,7.91166666666667
1,8.08,0.967545809406304,8.43681787204776,8.08
0,8.52,-0.0520541692364808,0.38125226373883,0
0.0208333333333333,8.52,-0.389311595478817,0.279201036961853,0.1775
0.0416666666666667,8.52,-0.633889505688377,0.27562249411422,0.355
0.0625,8.52,-0.788003430315638,0.305834646222997,0.5325
0.0833333333333333,8.52,-0.859114019895172,0.334870516589554,0.71
0.104166666666667,8.52,-0.860071383389564,0.358689134331681,0.8875
0.125,8.52,-0.807755268300014,0.377754379980593,1.065
0.145833333333333,8.52,-0.720484635082606,0.392165839004545,1.2425
0.166666666666667,8.52,-0.614554776842554,0.405662094012057,1.42
0.1875,8.52,-0.504784708983438,0.423776988577471,1.5975
0.208333333333333,8.52,-0.404503989646957,0.450974231425087,1.775
0.229166666666667,8.52,-0.325466617806957,0.486903782357289,1.9525
0.25,8.52,-0.277843381043922,0.524755758894751,2.13
0.270833333333333,8.52,-0.268647482266793,0.554393260475248,2.3075
0.291666666666667,8.52,-0.296650610783343,0.569953124260521,2.485
0.3125,8.52,-0.357895428557544,0.572390240978439,2.6625
0.333333333333333,8.52,-0.447467576230645,0.569247327078783,2.84
0.354166666666667,8.52,-0.559227472351397,0.571901558574137,3.0175
0.375,8.52,-0.686151172852918,0.591214721048424,3.195
0.395833333333333,8.52,-0.820666287046775,0.632013174524743,3.3725
0.416666666666667,8.52,-0.95496712745442,0.69049071216319,3.55
0.4375,8.52,-1.08130909347601,0.756669389102227,3.7275
0.458333333333333,8.52,-1.19228228889655,0.81874161624439,3.905
0.479166666666667,8.52,-1.28106437322947,0.866134121089472,4.0825
0.5,8.52,-1.34165264689748,0.891157402931758,4.26
0.520833333333333,8.52,-1.36997260039867,0.891580977693597,4.4375
0.541666666666667,8.52,-1.36644677866431,0.874632309425202,4.615
0.5625,8.52,-1.33283981917458,0.850797308219353,4.7925
0.583333333333333,8.52,-1.27126374361133,0.830578112618285,4.97
