"FL.arg","FL.vd","value","se","x","z1","z2","z_LDH"
"82",0.25,12.04,-0.194161689343407,0.148467643778028,3.01,0.224741333965796,0.050500952995922,-1.3077710698615
"83",0.5,12.04,0.134097434431268,0.327065057034936,6.02,0.461269417149055,0.245785911912661,0.410002326897746
"84",0.75,12.04,1.38810980341303,0.490124895210303,9.03,1.36485174111502,0.991811646526469,2.8321552669089
"85",1,12.04,-3.09379436000464,1.74359121703195,12.04,-1.86459756891215,-1.67452237751295,-1.77438055995206
"86",0,12.48,0.370499110524646,0.189141281976427,0,0.631609344535378,0.386461427250612,1.95884846847355
"87",0.25,12.48,-0.211454927124411,0.142718545485332,3.12,0.212280640299956,0.045969380652058,-1.48162193221163
"88",0.5,12.48,0.137880413627492,0.313075400019507,6.24,0.463995254005365,0.250359929435479,0.440406412062081
"89",0.75,12.48,1.40445458903565,0.47845795836897,9.36,1.37662902477101,0.991412324046863,2.93537721438125
"90",1,12.48,-3.15149804442043,1.73083328313844,12.48,-1.90617612950334,-1.67420306138501,-1.8207981526135
"91",0,12.92,0.370499110524646,0.189141281976427,0,0.631609344535378,0.386280598641454,1.95884846847355
"92",0.25,12.92,-0.228803339302099,0.137826119323415,3.23,0.199780190559286,0.040044214358559,-1.66008693000491
"93",0.5,12.92,0.139582343585894,0.299566271986931,6.46,0.465221584674088,0.252872523172577,0.465948127805201
"94",0.75,12.92,1.42162957847989,0.469157867197332,9.69,1.38900451424782,0.993552624209888,3.03017316318804
"95",1,12.92,-3.19348813722498,1.71294816583214,12.92,-1.93643221515159,-1.67274996038248,-1.86432269284319
"96",0,13.36,0.370499110524646,0.189141281976427,0,0.631609344535378,0.38634644956695,1.95884846847355
"97",0.25,13.36,-0.245813838833781,0.134059225023016,3.34,0.187523224775815,0.0335458416494119,-1.83362121324794
"98",0.5,13.36,0.13945865252592,0.286940540285842,6.68,0.465132458714735,0.254090240898368,0.486019341801597
"99",0.75,13.36,1.43688540734412,0.461820464464612,10.02,1.39999714688856,0.996785893009577,3.1113506609325
"100",1,13.36,-3.22310732647559,1.69152351695896,13.36,-1.95777440962994,-1.67076842512431,-1.90544635895463
"101",0,13.8,0.370499110524646,0.189141281976427,0,0.631609344535378,0.38685386648227,1.95884846847355
"102",0.25,13.8,-0.262295236795359,0.131454218914082,3.45,0.175647504694663,0.026767580118619,-1.9953352502653
"103",0.5,13.8,0.137610719178487,0.275164303304861,6.9,0.46380092487192,0.254330691564219,0.500103819884024
"104",0.75,13.8,1.44895390363532,0.456188089946221,10.35,1.40869313761027,1.00053947082905,3.17622036955443
"105",1,13.8,-3.24144349302606,1.66677397274242,13.8,-1.97098658870737,-1.66849160899416,-1.94474088630792
"106",0,14.24,0.370499110524646,0.189141281976427,0,0.631609344535378,0.387870280308142,1.95884846847355
"107",0.25,14.24,-0.278178171206151,0.129888659562388,3.56,0.164203009296299,0.0195702590915264,-2.14166634826605
"108",0.5,14.24,0.133941924619578,0.263746909626112,7.12,0.461157364093979,0.253560016882058,0.507842631443356
"109",0.75,14.24,1.45720226594704,0.452207680498554,10.68,1.41463651948663,1.00486860361975,3.22241821355288
"110",1,14.24,-3.2466989364854,1.63725365371577,14.24,-1.97477341404652,-1.66586915990147,-1.98301523353878
"111",0,14.68,0.370499110524646,0.189141281976427,0,0.631609344535378,0.389495980788194,1.95884846847355
"112",0.25,14.68,-0.293375965403408,0.129240203489111,3.67,0.153252193706606,0.0122738085981032,-2.27000544322205
"113",0.5,14.68,0.128700682020949,0.252753954433346,7.34,0.45738077122705,0.252103070977855,0.509193544803228
"114",0.75,14.68,1.4612147200834,0.449479546050053,11.01,1.41752770519024,1.0092543154481,3.25090370167965
"115",1,14.68,-3.24192204178535,1.60465495107725,14.68,-1.97133140843223,-1.66312717581226,-2.02032345932622
"116",0,15.12,0.370499110524646,0.189141281976427,0,0.631609344535378,0.391850633749438,1.95884846847355
"117",0.25,15.12,-0.307797479490925,0.129390570686865,3.78,0.142860729047539,0.005464966077162,-2.37882465358174
"118",0.5,15.12,0.12231094653033,0.242645505313686,7.56,0.452776628407606,0.250472435974481,0.504072582643598
"119",0.75,15.12,1.46069175860148,0.447393299324094,11.34,1.41715088374663,1.01286925660423,3.26489413410581
"120",1,15.12,-3.23266022941118,1.57215201129745,15.12,-1.96465778211387,-1.66065729240531,-2.05620080385443
"121",0,15.56,0.370499110524646,0.189141281976427,0,0.631609344535378,0.395004745028241,1.95884846847355
"122",0.25,15.56,-0.321410974372992,0.130168918009674,3.89,0.133051485018451,-0.000594789801379225,-2.46918372901514
"123",0.5,15.56,0.114973927906927,0.2335335196144,7.78,0.447489917923163,0.248908242625362,0.492323021109632
"124",0.75,15.56,1.45546037291305,0.445555450261878,11.67,1.41338139330552,1.01533125865683,3.26662006279487
"125",1,15.56,-3.22137582317072,1.54093623431484,15.56,-1.95652676979889,-1.65864945650905,-2.0905315557091
"126",0,16,0.370499110524646,0.189141281976427,0,0.631609344535378,0.399019948114151,1.95884846847355
"127",0.25,16,-0.334207103238825,0.131397478897359,4,0.123831196491516,-0.0057310622244009,-2.54348185401556
"128",0.5,16,0.106817489003206,0.225410709355232,8,0.441612771730502,0.247573287599345,0.473879388023524
"129",0.75,16,1.44536865961564,0.443639718697594,12,1.40610977942065,1.01637584406024,3.25797848727082
"130",1,16,-3.20962231842901,1.51156070782813,16,-1.94805774717044,-1.65723801754933,-2.12338300526528
"131",0,16.44,0.370499110524646,0.189141281976427,0,0.631609344535378,0.40396832350469,1.95884846847355
"132",0.25,16.44,-0.346186439955784,0.132906686321764,4.11,0.115199449964909,-0.00979628117868678,-2.60473306149304
"133",0.5,16.44,0.0979226010523732,0.218197963116776,8.22,0.43520353389136,0.246601523501305,0.448778712934028
"134",0.75,16.44,1.43019876338807,0.441352628074007,12.33,1.39517906579559,1.01576551636873,3.24048996746486
"135",1,16.44,-3.19852508247916,1.48424515551845,16.44,-1.94006160096233,-1.65653908219604,-2.1549843505212
"136",0,16.88,0.370499110524646,0.189141281976427,0,0.631609344535378,0.409969108652568,1.95884846847355
"137",0.25,16.88,-0.357348198927492,0.134536213987759,4.22,0.107156811502424,-0.0126145715059173,-2.65614876720111
"138",0.5,16.88,0.0883214005186323,0.211754133925261,8.44,0.428285360430133,0.246138462300668,0.417094102870291
"139",0.75,16.88,1.40948084977763,0.438389789476331,12.66,1.38025071182485,1.01319552893222,3.2151315646774
"140",1,16.88,-3.18905908185135,1.45901413092791,16.88,-1.93324084619347,-1.65668852837954,-2.18576298491582
"141",0,17.32,0.370499110524646,0.189141281976427,0,0.631609344535378,0.417320537775648,1.95884846847355
"142",0.25,17.32,-0.36766427666255,0.136109719461288,4.33,0.0997235311579678,-0.0138339165501516,-2.7012345489928
"143",0.5,17.32,0.0779449610836676,0.205824908441602,8.66,0.420808586284156,0.246442346236482,0.37869547312726
"144",0.75,17.32,1.38181971312077,0.434292121912281,12.99,1.36031939793817,1.00802361263595,3.18177476265588
"145",1,17.32,-3.18249824032848,1.43576659987981,17.32,-1.92851341241606,-1.65795258009792,-2.21658467371709
"146",0,17.76,0.370499110524646,0.189141281976427,0,0.631609344535378,0.425822913733721,1.95884846847355
"147",0.25,17.76,-0.37719457811754,0.137576599353776,4.44,0.0928564442377737,-0.0136255667153832,-2.74170592883744
"148",0.5,17.76,0.0669399107053606,0.20047570006325,8.88,0.412878864662457,0.247409438920013,0.333905359523579
"149",0.75,17.76,1.34837895185997,0.429200293734463,13.32,1.3362235584372,1.0005606932073,3.14160770983579
"150",1,17.76,-3.17868110220516,1.41447052317379,17.76,-1.92576296224373,-1.66016747914565,-2.24725863857016
"151",0,18.2,0.370499110524646,0.189141281976427,0,0.631609344535378,0.43537052901526,1.95884846847355
"152",0.25,18.2,-0.38597791754507,0.138892187389083,4.55,0.0865275830172473,-0.0120500604093903,-2.77897500788737
"153",0.5,18.2,0.0553952123853103,0.195749285843979,9.1,0.40456029811914,0.249001390754377,0.282990623166118
"154",0.75,18.2,1.30979828831148,0.423169231308824,13.65,1.30842414713028,0.990921822943969,3.09521154045249
"155",1,18.2,-3.17773599346399,1.39516122197538,18.2,-1.92508196134305,-1.66324368230422,-2.27768371383251
"156",0,18.64,0.370499110524646,0.189141281976427,0,0.631609344535378,0.44577705112079,1.95884846847355
"157",0.25,18.64,-0.394073968876209,0.140050757064646,4.66,0.0806939492687394,-0.00928238944356724,-2.8137939211161
"158",0.5,18.64,0.0434256729220747,0.19170034098711,9.32,0.3959356110327,0.251109125256173,0.226528928944339
"159",0.75,18.64,1.26707624817388,0.416398361660166,13.98,1.27764065466485,0.979402811265487,3.04294244367843
"160",1,18.64,-3.17931736809792,1.37780277839195,18.64,-1.92622142551591,-1.66700659819888,-2.30752718600882
"161",0,19.08,0.370499110524646,0.189141281976427,0,0.631609344535378,0.456645605124961,1.95884846847355
"162",0.25,19.08,-0.401585772801625,0.141110106055546,4.77,0.0752812967176199,-0.00575584514461566,-2.84590369908407
"163",0.5,19.08,0.0312336189810836,0.188450257930934,9.54,0.387150590480738,0.253459584126451,0.165739327311138
"164",0.75,19.08,1.22224170811695,0.409347173068719,14.31,1.24533499413019,0.966754041241854,2.985831559442
"165",1,19.08,-3.18226403522169,1.36228108009285,19.08,-1.92834465523319,-1.67110338534865,-2.33598196563428
"166",0,19.52,0.370499110524646,0.189141281976427,0,0.631609344535378,0.467790118507518,1.95884846847355
"167",0.25,19.52,-0.408572071405166,0.142090235632873,4.88,0.0702472985815143,-0.00166715937160895,-2.87544087449343
"168",0.5,19.52,0.0189173448456164,0.186008577663009,9.76,0.378276062699993,0.255931918004237,0.101701464971626
"169",0.75,19.52,1.17623306177743,0.402209966669889,14.64,1.21218332783862,0.953314004159344,2.92442544752456
"170",1,19.52,-3.18610442661992,1.34850156263775,19.52,-1.93111186062158,-1.67536888129949,-2.36269984024914
"171",0,19.96,0.370499110524646,0.189141281976427,0,0.631609344535378,0.479094489176592,1.95884846847355
"172",0.25,19.96,-0.415075944800795,0.1430008641254,4.99,0.0655609133568016,0.00286260964141086,-2.90261144461903
"173",0.5,19.96,0.006537177165955,0.184338470894557,9.98,0.369355496236872,0.258453222084853,0.0354629022050114
"174",0.75,19.96,1.1296221967711,0.395090845986273,14.97,1.17859773110429,0.939290636840584,2.85914545539824
"175",1,19.96,-3.19057255545826,1.33635829323672,19.96,-1.93433138408035,-1.67970095774344,-2.38751281868468
"176",0,20.4,0.370499110524646,0.189141281976427,0,0.631609344535378,0.490483059079097,1.95884846847355
"177",0.25,20.4,-0.42113029011772,0.143845971108279,5.1,0.0611984369196661,0.00775559362237806,-2.92764744728734
"178",0.5,20.4,-0.00587081109657367,0.183375837294854,10.2,0.360414883570426,0.260976552384262,-0.0320151835878676
"179",0.75,20.4,1.08276955136895,0.388040805604122,15.3,1.14483791879015,0.924818247172804,2.79034971511112
"180",1,20.4,-3.19551137311021,1.32573441514478,20.4,-1.93789006375687,-1.68403345225854,-2.41037068707402
"181",0,20.84,0.370499110524646,0.189141281976427,0,0.631609344535378,0.501914201083498,1.95884846847355
"182",0.25,20.84,-0.426757590714861,0.144623226006735,5.21,0.0571436688192936,0.0129716266515867,-2.9508233393645
"183",0.5,20.84,-0.0182941670007368,0.18303922546465,10.42,0.351463197704317,0.263474579642206,-0.0999467024311131
"184",0.75,20.84,1.03586087485088,0.381064454309267,15.63,1.11103773308961,0.909968085701141,2.71833508252174
"185",1,20.84,-3.20085212083481,1.31650703123478,20.84,-1.94173835533682,-1.68832849307843,-2.43132170576611
"186",0,21.28,0.370499110524646,0.189141281976427,0,0.631609344535378,0.513406537613811,1.95884846847355
"187",0.25,21.28,-0.431957141971946,0.14531242954922,5.32,0.0533971167719071,0.0185439226515248,-2.9726097300275
"188",0.5,21.28,-0.030771067506953,0.18322945866863,10.64,0.342472930116723,0.265949297434923,-0.167937337863353
"189",0.75,21.28,0.988781686752262,0.374075742711792,15.96,1.07711468476503,0.89469203636306,2.64326598561102
"190",1,21.28,-3.20668999353866,1.30855499625258,21.28,-1.94594485179191,-1.69259179406332,-2.45055806039634
"191",0,21.72,0.370499110524646,0.189141281976427,0,0.631609344535378,0.524874295467271,1.95884846847355
"192",0.25,21.72,-0.436773831995597,0.145938501127416,5.43,0.0499264365194242,0.0243699791319021,-2.99286225787846
"193",0.5,21.72,-0.0432402422809625,0.183880209518226,10.86,0.333488229328336,0.268358412164497,-0.235154410549421
"194",0.75,21.72,0.941924165444301,0.367172522569818,16.29,1.04335135910253,0.879154355389247,2.56534491974463
"195",1,21.72,-3.21281237866959,1.30174649919896,21.72,-1.9503563545184,-1.69675704215292,-2.46807837059414
"196",0,22.16,0.370499110524646,0.189141281976427,0,0.631609344535378,0.536208006400981,1.95884846847355
"197",0.25,22.16,-0.441263602304806,0.146537093644881,5.54,0.0466913192347654,0.0303119460830123,-3.01127578914706
"198",0.5,22.16,-0.0556157166668646,0.184942059743479,11.08,0.324571044631925,0.270650339225219,-0.30071967806569
"199",0.75,22.16,0.89579786518474,0.36049412379964,16.62,1.01011491693065,0.863577773788053,2.48491669085463
"200",1,22.16,-3.21892897923575,1.29595564346052,22.16,-1.95476368915963,-1.70074806549727,-2.48382650708662
"201",0,22.6,0.370499110524646,0.189141281976427,0,0.631609344535378,0.547352351307609,1.95884846847355
"202",0.25,22.6,-0.445460031060912,0.147123865095904,5.65,0.0436675700743971,0.0362973294182589,-3.02778907263301
"203",0.5,22.6,-0.0678592348496587,0.186359421908727,11.3,0.315748941368213,0.272797876244896,-0.36413095809502
"204",0.75,22.6,0.85065078987801,0.354091279230648,16.95,0.977584058196743,0.848083006184905,2.40234888508483
"205",1,22.6,-3.22489545784039,1.29106815698969,22.6,-1.95906285297717,-1.70453056315567,-2.49785066758961
"206",0,23.04,0.370499110524646,0.189141281976427,0,0.631609344535378,0.558270955536652,1.95884846847355
"207",0.25,23.04,-0.449388889009485,0.14770804121832,5.76,0.0408366198513256,0.0422751605628458,-3.04241316385251
"208",0.5,23.04,-0.0799484650980352,0.18807918907941,11.52,0.307038010732292,0.274782168032118,-0.425078742041362
"209",0.75,23.04,0.806642324335677,0.347985397491111,17.28,0.945873628098508,0.832757305453626,2.31803498121292
"210",1,23.04,-3.2306126661816,1.28697637295542,23.04,-1.96318240436863,-1.70808558958524,-2.51023463528145
"211",0,23.48,0.370499110524646,0.189141281976427,0,0.631609344535378,0.568938801434285,1.95884846847355
"212",0.25,23.48,-0.453071036242408,0.148295157061537,5.87,0.0381834377646043,0.0482068672660277,-3.0551977908112
"213",0.5,23.48,-0.0918706294042395,0.190052776876764,11.74,0.298447459955467,0.276588854172118,-0.483395354248421
"214",0.75,23.48,0.763881091314358,0.342181093279491,17.61,0.915061895084721,0.8176687493661,2.23238836486628
"215",1,23.48,-3.23600460677376,1.28357828176777,23.48,-1.96706758312082,-1.71140327223853,-2.52108083530134
"216",0,23.92,0.370499110524646,0.189141281976427,0,0.631609344535378,0.579338706559908,1.95884846847355
"217",0.25,23.92,-0.456523567940186,0.148888199485153,5.98,0.0356957058313238,0.0540620863868504,-3.06621726583314
"218",0.5,23.92,-0.103620009577528,0.19223701903799,11.96,0.289981409297003,0.27820586528283,-0.539022140980301
"219",0.75,23.92,0.72244303150484,0.33667162850736,17.94,0.885203578444887,0.802872979702323,2.14583876493486
"220",1,23.92,-3.24100712888954,1.2807766977439,23.92,-1.97067216523729,-1.71447963793191,-2.53050132360981
"221",0,24.36,0.370499110524646,0.189141281976427,0,0.631609344535378,0.589459219409701,1.95884846847355
"222",0.25,24.36,-0.459760196716487,0.149488102829108,6.09,0.033363543387121,0.0598160143077936,-3.07556379414404
"223",0.5,24.36,-0.115197205229021,0.194594481225206,12.18,0.281639426705333,0.279621375812667,-0.591985982869178
"224",0.75,24.36,0.68238316720033,0.331441407429709,18.27,0.856338324655228,0.788417869986946,2.05883499135529
"225",1,24.36,-3.24555848217974,1.27847744265968,24.36,-1.97395165632117,-1.71731447951711,-2.53861223818532
"226",0,24.8,0.370499110524646,0.189141281976427,0,0.631609344535378,0.599293171826905,1.95884846847355
"227",0.25,24.8,-0.462790672471502,0.150093559913922,6.2,0.0311799251125559,0.0654469572355775,-3.08334796467557
"228",0.5,24.8,-0.126610716243271,0.197093175393193,12.4,0.273415387563485,0.280820289197753,-0.642390158820507
"229",0.75,24.8,0.643746645079072,0.326465370291214,18.6,0.828498664288372,0.774348914672808,1.9718680866667
"230",1,24.8,-3.24958416269847,1.27658372885043,24.8,-1.97685237233374,-1.71990933293304,-2.54553155367625
"231",0,25.24,0.370499110524646,0.189141281976427,0,0.631609344535378,0.608836430037903,1.95884846847355
"232",0.25,25.24,-0.46561543965809,0.150697730324366,6.31,0.0291445307558063,0.0709304571243188,-3.08973093792379
"233",0.5,25.24,-0.137890260076501,0.199703673067302,12.62,0.265287878870424,0.281769189128906,-0.690474331085693
"234",0.75,25.24,0.606595203475462,0.321694720490752,18.93,0.801729083083895,0.76072650126325,1.88562374461753
"235",1,25.24,-3.2529330436254,1.27496534970173,25.24,-1.97926541839731,-1.72226257755438,-2.5513893725711
"236",0,25.68,0.370499110524646,0.189141281976427,0,0.631609344535378,0.618088844762605,1.95884846847355
"237",0.25,25.68,-0.468248079638578,0.151303797061163,6.42,0.0272475742260499,0.0762567437236041,-3.09475432033799
"238",0.5,25.68,-0.149031514614049,0.202416615145093,12.84,0.25726001493866,0.282471183714794,-0.736261272362563
"239",0.75,25.68,0.570930828900265,0.317121921833452,19.26,0.776031012428008,0.747568073254786,1.80035118858831
"240",1,25.68,-3.25561167533397,1.27358377817319,25.68,-1.98119551440286,-1.72438484545579,-2.55626031921024
"241",0,26.12,0.370499110524646,0.189141281976427,0,0.631609344535378,0.627049515090629,1.95884846847355
"242",0.25,26.12,-0.470706409980656,0.151917809750418,6.53,0.0254762170221535,0.0814192028861804,-3.09842809578394
"243",0.5,26.12,-0.160018347669195,0.205231359001208,13.06,0.249343419863083,0.282940496202668,-0.779697354478137
"244",0.75,26.12,0.536743253136678,0.312757222267513,19.59,0.751397053526703,0.734880290358338,1.71616581463811
"245",1,26.12,-3.25767500416825,1.27243751170293,26.12,-1.98268225210122,-1.72628950453782,-2.56018466463506
"246",0,26.56,0.370499110524646,0.189141281976427,0,0.631609344535378,0.635719949324324,1.95884846847355
"247",0.25,26.56,-0.473002227376048,0.152541806226794,6.64,0.0238219590029808,0.0864116862498437,-3.10080389813141
"248",0.5,26.56,-0.170847835188048,0.208148381791886,13.28,0.241540200579375,0.283181859449801,-0.820798286862819
"249",0.75,26.56,0.504023998108904,0.308598154201611,19.92,0.727821097477373,0.722674552453547,1.63326964612892
"250",1,26.56,-3.2591401862696,1.27151102968526,26.56,-1.98373799340084,-1.72798804747752,-2.56320244982565
"251",0,27,0.370499110524646,0.189141281976427,0,0.631609344535378,0.644109918050807,1.95884846847355
