"FD.arg","FD.vd","value","se","x","z1","z2","z_LDH"
"51",0,9.4,2.92384897606673,0.696117709382115,0,0.474473470777691,-0.0522954392995223,4.20022208408114
"52",0.25,9.4,0.21529060930849,0.59954860413501,2.35,-0.554221519279391,-0.852760828571578,0.359087833452799
"53",0.5,9.4,1.59778424894501,1.15292271304107,4.7,-0.0291583349914365,-0.444189862186138,1.38585547051157
"54",0.75,9.4,1.86501336589626,1.32703103199275,7.05,0.0723337565872097,-0.365215134615016,1.40540297923225
"55",1,9.4,8.90207578849742,3.68740642160799,9.4,2.74496985248674,1.71446126467225,2.41418351292436
"56",0,9.84,2.92384897606673,0.696117709382115,0,0.474473470777691,-0.0420368036503791,4.20022208408114
"57",0.25,9.84,0.0958753581024647,0.570626956742634,2.46,-0.599574749307463,-0.913383282312845,0.168017576053118
"58",0.5,9.84,1.96096835672729,1.12874860501359,4.92,0.108776913784884,-0.338716599990814,1.7372941574565
"59",0.75,9.84,1.74727549156924,1.25376982032419,7.38,0.0276175847126705,-0.404558984229461,1.39361744336567
"60",1,9.84,8.57343342092774,3.57576722095093,9.84,2.62015335925974,1.6986956701835,2.39764864186203
"61",0,10.28,2.92384897606673,0.696117709382115,0,0.474473470777691,-0.0243345998664244,4.20022208408114
"62",0.25,10.28,-0.0283644537913481,0.546064055821051,2.57,-0.646760319915551,-0.980264766083014,-0.0519434551477663
"63",0.5,10.28,2.34974851202325,1.12245384077013,5.14,0.25643339514225,-0.210229002509423,2.09340324445865
"64",0.75,10.28,1.59458841128267,1.19389504311069,7.71,-0.0303720958734708,-0.454750727571754,1.3356185876507
"65",1,10.28,8.15518797841257,3.48831885295525,10.28,2.46130613019134,1.66957909603062,2.33785623453074
"66",0,10.72,2.92384897606673,0.696117709382115,0,0.474473470777691,-0.00116253349964474,4.20022208408114
"67",0.25,10.72,-0.1536270313803,0.524809302374556,2.68,-0.694334331090217,-1.05136266363626,-0.292729246004592
"68",0.5,10.72,2.74035014066415,1.12491013461228,5.36,0.40478166166749,-0.0637821933616175,2.43606138512447
"69",0.75,10.72,1.4426642685901,1.14808431898651,8.04,-0.0880720171211028,-0.506622322230458,1.25658389783046
"70",1,10.72,7.68304179867293,3.42249068472216,10.72,2.28198770913252,1.62292971272798,2.24486857859677
"71",0,11.16,2.92384897606673,0.696117709382115,0,0.474473470777691,0.0227613574270418,4.20022208408114
"72",0.25,11.16,-0.276700124556166,0.506855062941842,2.79,-0.741076788596263,-1.12443491881982,-0.545915676466106
"73",0.5,11.16,3.11104599467407,1.12854355607356,5.58,0.54556982873636,0.0898597570826074,2.75669111566953
"74",0.75,11.16,1.33564102085589,1.11424866808537,8.37,-0.128718835042765,-0.546511662558472,1.19869205062722
"75",1,11.16,7.20790082593915,3.37485143044646,11.16,2.1015318828078,1.55832546686864,2.13576833661848
"76",0,11.6,2.92384897606673,0.696117709382115,0,0.474473470777691,0.0449698968970455,4.20022208408114
"77",0.25,11.6,-0.396071833688655,0.492219237137876,2.9,-0.78641348159362,-1.19738361815726,-0.80466549010093
"78",0.5,11.6,3.45208337553109,1.12768166087104,5.8,0.67509387718051,0.242641438043081,3.06122152670696
"79",0.75,11.6,1.28651177267455,1.08595956303469,8.7,-0.147377842760553,-0.567740991864587,1.18467741936856
"80",1,11.6,6.75201102051082,3.33483908938666,11.6,1.92838753981787,1.47751327508172,2.02468869997342
"81",0,12.04,2.92384897606673,0.696117709382115,0,0.474473470777691,0.0633498370563331,4.20022208408114
"82",0.25,12.04,-0.508641940367369,0.482660725618505,3.01,-0.829166964845739,-1.26418473903723,-1.05382914616798
"83",0.5,12.04,3.75099189519861,1.12600478389471,6.02,0.788617624883746,0.383251870667325,3.33123975035382
"84",0.75,12.04,1.28581869728458,1.06133604659669,9.03,-0.147641068833189,-0.570167303909781,1.21150949447889
"85",1,12.04,6.34823637926059,3.29594129331799,12.04,1.77503623837875,1.38775033522336,1.92607689710088
"86",0,12.48,2.92384897606673,0.696117709382115,0,0.474473470777691,0.0752523488748534,4.20022208408114
"87",0.25,12.48,-0.613706802128819,0.4778358076113,3.12,-0.869069998965841,-1.32391990907975,-1.28434661520395
"88",0.5,12.48,4.00182275999133,1.12044054362721,6.24,0.883881753997856,0.501611990344305,3.57165115342597
"89",0.75,12.48,1.33951906508676,1.03882773892108,9.36,-0.127245976004364,-0.551381009828422,1.28945253856812
"90",1,12.48,6.01645063316356,3.23820402357774,12.48,1.6490259079494,1.29843657968901,1.85795909996933
"91",0,12.92,2.92384897606673,0.696117709382115,0,0.474473470777691,0.0842118563618824,4.20022208408114
"92",0.25,12.92,-0.710064573683088,0.478457010604542,3.23,-0.905666129980576,-1.37445342912733,-1.48407183497198
"93",0.5,12.92,4.20915483578151,1.11667109388789,6.46,0.9626252916159,0.600138009566844,3.76937744589285
"94",0.75,12.92,1.41222388925145,1.02109976703152,9.69,-0.099633099247083,-0.522559606036793,1.38304202473475
"95",1,12.92,5.73511387479141,3.17682268236744,12.92,1.54217581477504,1.2126631692354,1.80529870509407
"96",0,13.36,2.92384897606673,0.696117709382115,0,0.474473470777691,0.091873013799002,4.20022208408114
"97",0.25,13.36,-0.797346936398273,0.483731968201972,3.34,-0.938815472578247,-1.4156512921647,-1.64832384215169
"98",0.5,13.36,4.37509444707839,1.11533960062305,6.68,1.02564820775022,0.679799012035567,3.92265678062035
"99",0.75,13.36,1.48803496490855,1.00920182290987,10.02,-0.0708404859231814,-0.48980141871707,1.47446717904061
"100",1,13.36,5.4957097096396,3.11632515839664,13.36,1.45125148088844,1.1337806850472,1.76352255631346
"101",0,13.8,2.92384897606673,0.696117709382115,0,0.474473470777691,0.0990189650493508,4.20022208408114
"102",0.25,13.8,-0.875488604790533,0.492237823955437,3.45,-0.968493231705154,-1.4484027746874,-1.7785886459424
"103",0.5,13.8,4.50002174988676,1.11463013043318,6.9,1.0730948834791,0.740974033237832,4.03723318347579
"104",0.75,13.8,1.55920871153282,1.002933530062,10.35,-0.0438091036666451,-0.456781610003371,1.55464810458219
"105",1,13.8,5.2960627661247,3.05498420256208,13.8,1.37542671259305,1.06519138640359,1.73358106457085
"106",0,14.24,2.92384897606673,0.696117709382115,0,0.474473470777691,0.105788126560382,4.20022208408114
"107",0.25,14.24,-0.944223141005929,0.502208025832953,3.56,-0.994598215786889,-1.47374820630907,-1.88014347130327
"108",0.5,14.24,4.57963324522284,1.11047071095168,7.12,1.10333087448017,0.781931521349277,4.12404685693876
"109",0.75,14.24,1.62175835162011,1.00133092604527,10.68,-0.0200531077917342,-0.425923637789717,1.61960278009708
"110",1,14.24,5.14292295257763,2.98406143964081,14.24,1.31726508650164,1.01195219618913,1.72346416339091
"111",0,14.68,2.92384897606673,0.696117709382115,0,0.474473470777691,0.112941555933507,4.20022208408114
"112",0.25,14.68,-1.00423071096605,0.512617001167554,3.67,-1.01738874795377,-1.49360130770458,-1.95902732191632
"113",0.5,14.68,4.61990157772622,1.10252093010533,7.34,1.1186245570578,0.806609052686638,4.19030736884502
"114",0.75,14.68,1.67234615054049,1.00403998889957,11.01,-0.000840150837920854,-0.398909804875024,1.66561707604234
"115",1,14.68,5.02663940678945,2.90866463971337,14.68,1.27310126029562,0.972960503959454,1.72816052361567
"116",0,15.12,2.92384897606673,0.696117709382115,0,0.474473470777691,0.121532697207463,4.20022208408114
"117",0.25,15.12,-1.05667034960293,0.523038539802509,3.78,-1.03730502304986,-1.50957752749218,-2.02025332588669
"118",0.5,15.12,4.63205987248279,1.09303509368128,7.56,1.12324220792965,0.821511778107619,4.23779611401337
"119",0.75,15.12,1.70803723510531,1.01051594542525,11.34,0.0127151191286156,-0.376674395822646,1.69026252662102
"120",1,15.12,4.92904284672974,2.84069319479172,15.12,1.23603464448538,0.943207447999741,1.73515494590085
"121",0,15.56,2.92384897606673,0.696117709382115,0,0.474473470777691,0.132115527682771,4.20022208408114
"122",0.25,15.56,-1.1021996251887,0.532928740825331,3.89,-1.05459678174733,-1.52241081755597,-2.06819325128112
"123",0.5,15.56,4.62118390835396,1.08243602944451,7.78,1.11911157890253,0.829644455000622,4.26924435499943
"124",0.75,15.56,1.72702000856502,1.01949172922123,11.67,0.0199246680144917,-0.359727779141442,1.69400099977687
"125",1,15.56,4.84197225363066,2.78350645244567,15.56,1.20296573077779,0.920378614014016,1.73952255414258
"126",0,16,2.92384897606673,0.696117709382115,0,0.474473470777691,0.145131263991051,4.20022208408114
"127",0.25,16,-1.14130219349541,0.541810478650091,4,-1.06944771374464,-1.53249206642599,-2.10646017097886
"128",0.5,16,4.59039123082066,1.07062658062186,8,1.10741669593538,0.832886786746224,4.28757450441252
"129",0.75,16,1.72780727002102,1.02949622689767,12,0.0202236654167994,-0.348456154168901,1.67830364490764
"130",1,16,4.76011761433763,2.73741389164715,16,1.17187780651997,0.902930169857622,1.73891044714228
"131",0,16.44,2.92384897606673,0.696117709382115,0,0.474473470777691,0.161044503307632,4.20022208408114
"132",0.25,16.44,-1.1743261993168,0.549271686768798,4.11,-1.08199004244503,-1.53997522354666,-2.13796965619147
"133",0.5,16.44,4.54156741492457,1.05722523657483,8.22,1.08887368965418,0.832507010211225,4.29574253225191
"134",0.75,16.44,1.70874927997102,1.03901715914823,12.33,0.0129855496997416,-0.343304009066545,1.64458234873793
"135",1,16.44,4.6794261857316,2.70103482270023,16.44,1.14123166303408,0.889727719094345,1.73245681484905
"136",0,16.88,2.92384897606673,0.696117709382115,0,0.474473470777691,0.180532859466352,4.20022208408114
"137",0.25,16.88,-1.20143349688495,0.55490713556421,4.22,-1.09228523916096,-1.54474964721428,-2.16510731234943
"138",0.5,16.88,4.47529783166346,1.04155282462268,8.44,1.06370488061889,0.829382383861593,4.29675550376883
"139",0.75,16.88,1.66711554375999,1.04645300433433,12.66,-0.00282670540366361,-0.345060289738811,1.59311076259987
"140",1,16.88,4.59607662894971,2.67189575732902,16.88,1.10957597765646,0.879894693625146,1.72015566712985
"141",0,17.32,2.92384897606673,0.696117709382115,0,0.474473470777691,0.205104022436215,4.20022208408114
"142",0.25,17.32,-1.22231568943194,0.558113486278787,4.33,-1.10021617656225,-1.54613663840176,-2.19008448905564
"143",0.5,17.32,4.38937772191067,1.0221610015954,8.66,1.03107291391195,0.824108267661989,4.2942136464409
"144",0.75,17.32,1.59587786065249,1.04955867172091,12.99,-0.0298823703711716,-0.355799173976529,1.52052277176255
"145",1,17.32,4.50447717991738,2.64623866046403,17.32,1.07478703034486,0.872723522280087,1.70221879349594
"146",0,17.76,2.92384897606673,0.696117709382115,0,0.474473470777691,0.23411620863633,4.20022208408114
"147",0.25,17.76,-1.23776686977529,0.559046086242888,4.44,-1.10608444656327,-1.54436679459889,-2.21406946624704
"148",0.5,17.76,4.28789032001013,0.999908006779227,8.88,0.992528578604185,0.817044675793446,4.28828481314168
"149",0.75,17.76,1.50026874829275,1.0487606075176,13.32,-0.0661941649019243,-0.374256436178391,1.43051592283186
"150",1,17.76,4.40586669442953,2.62376314519646,17.76,1.03733533145094,0.867462346347509,1.67921662536335
"151",0,18.2,2.92384897606673,0.696117709382115,0,0.474473470777691,0.267324814626862,4.20022208408114
"152",0.25,18.2,-1.24830651913551,0.557787040115932,4.55,-1.11008734516309,-1.5393609982959,-2.23796257237541
"153",0.5,18.2,4.17364699975786,0.975397692799609,9.1,0.949139618398153,0.808530040802693,4.27891826130792
"154",0.75,18.2,1.38322374502604,1.04424228949328,13.65,-0.11064718830706,-0.399818524386476,1.32461954370499
"155",1,18.2,4.30018350113306,2.60455749820974,18.2,0.997197458547194,0.863324667252819,1.65102268008628
"156",0,18.64,2.92384897606673,0.696117709382115,0,0.474473470777691,0.304121375995987,4.20022208408114
"157",0.25,18.64,-1.25459222679543,0.554570250382537,4.66,-1.11247462101362,-1.53112295178542,-2.26227827030033
"158",0.5,18.64,4.04964911297474,0.94943239218817,9.32,0.90204592956466,0.79859245149196,4.26533700165997
"159",0.75,18.64,1.24919141080253,1.03674719644138,13.98,-0.161551902938113,-0.4314174645463,1.20491419228367
"160",1,18.64,4.18906555941696,2.58925987822151,18.64,0.954995499249705,0.859826588843772,1.61786215228975
"161",0,19.08,2.92384897606673,0.696117709382115,0,0.474473470777691,0.342847290388495,4.20022208408114
"162",0.25,19.08,-1.25772517501336,0.549970626860376,4.77,-1.11366449684404,-1.52024964394492,-2.28689517873591
"163",0.5,19.08,3.92081934001485,0.92350177454456,9.54,0.853117117972299,0.787046618580065,4.24560022307317
"164",0.75,19.08,1.10730704735999,1.0280636796136,14.31,-0.215438773397347,-0.466511476473853,1.07708021333481
"165",1,19.08,4.07752615487705,2.57936506878558,19.08,0.912633470780114,0.856867211450216,1.58082553114392
"166",0,19.52,2.92384897606673,0.696117709382115,0,0.474473470777691,0.38268641218502,4.20022208408114
"167",0.25,19.52,-1.25828869384937,0.544273740790312,4.88,-1.11387851807782,-1.50697868343624,-2.31186735561093
"168",0.5,19.52,3.78962860713758,0.898246537328802,9.76,0.803291627294655,0.773881939081017,4.21891813622477
"169",0.75,19.52,0.961760261437528,1.01891883803349,14.64,-0.27071661098611,-0.503867510995984,0.943902718781526
"170",1,19.52,3.96755788135693,2.57522864492774,19.52,0.870868148893858,0.854277843166182,1.54066237542502
"171",0,19.96,2.92384897606673,0.696117709382115,0,0.474473470777691,0.423075391156673,4.20022208408114
"172",0.25,19.96,-1.25667831992289,0.537667663053672,4.99,-1.11326690726278,-1.49146842668463,-2.33727710680166
"173",0.5,19.96,3.65766955585374,0.873982230110795,9.98,0.753174333676634,0.759141048659659,4.18506169786777
"174",0.75,19.96,0.815104698188709,1.00967344571261,14.97,-0.326415555867487,-0.542660037599539,0.807295370250552
"175",1,19.96,3.86024083838462,2.57670554889974,19.96,0.830109749219612,0.851912024467836,1.49813037039989
"176",0,20.4,2.92384897606673,0.696117709382115,0,0.474473470777691,0.463588284558775,4.20022208408114
"177",0.25,20.4,-1.25317130829304,0.530279788420913,5.1,-1.11193496428603,-1.4738460543274,-2.36322661292594
"178",0.5,20.4,3.52602121961217,0.850818381300398,10.2,0.703175047856133,0.742894848363951,4.14427014872782
"179",0.75,20.4,0.668983564673646,1.00047390191774,15.3,-0.3819115273899,-0.582289728999702,0.668666682250595
"180",1,20.4,3.75618618349573,2.58334666498291,20.4,0.790590385897036,0.849652650404372,1.45400005133286
"181",0,20.84,2.92384897606673,0.696117709382115,0,0.474473470777691,0.503909518654208,4.20022208408114
"182",0.25,20.84,-1.24793532532244,0.52217806128556,5.21,-1.10994636787402,-1.45420341898749,-2.38986548429501
"183",0.5,20.84,3.39537436054792,0.828687556478006,10.42,0.653556117344795,0.725229675468558,4.09729135426934
"184",0.75,20.84,0.524353990746308,0.991287353546502,15.63,-0.43684101310418,-0.622342903600156,0.528962655349471
"185",1,20.84,3.6556749645609,2.59450203461418,20.84,0.752416799301397,0.847407128464876,1.40900832444501
"186",0,21.28,2.92384897606673,0.696117709382115,0,0.474473470777691,0.543898160922034,4.20022208408114
"187",0.25,21.28,-1.24092395463391,0.513300463408841,5.32,-1.1072834893519,-1.43249671385635,-2.41753912784903
"188",0.5,21.28,3.26591808595622,0.807225140561896,10.64,0.604389364012718,0.706227211474102,4.04585774382953
"189",0.75,21.28,0.381198059492262,0.981753954730688,15.96,-0.491210817752048,-0.662717979618172,0.388282682901778
"190",1,21.28,3.55853630843807,2.60931006352027,21.28,0.715524092789768,0.845089321078382,1.36378438047228
"191",0,21.72,2.92384897606673,0.696117709382115,0,0.474473470777691,0.583164499898565,4.20022208408114
"192",0.25,21.72,-1.23247871717129,0.503847496096633,5.43,-1.1040760364226,-1.40900104200584,-2.44613444885496
"193",0.5,21.72,3.13840012566432,0.786518425957908,10.86,0.555958771375505,0.68600081088041,3.99024361297325
"194",0.75,21.72,0.240843468589527,0.972146782923667,16.29,-0.544516689342314,-0.702824362199978,0.247743934167232
"195",1,21.72,3.46524410562197,2.6272779724249,21.72,0.680092247264071,0.842660093426842,1.31894841048115
"196",0,22.16,2.92384897606673,0.696117709382115,0,0.474473470777691,0.621273379030396,4.20022208408114
"197",0.25,22.16,-1.22303199024253,0.494085756391437,5.54,-1.10048822351692,-1.38414395586218,-2.47534355002453
"198",0.5,22.16,3.01365215588989,0.766807188885094,11.08,0.508580205308151,0.664701887108872,3.93013028512633
"199",0.75,22.16,0.104891200045168,0.962893801851462,16.62,-0.596150584057258,-0.741964880348732,0.108933300685374
"200",1,22.16,3.37641670085923,2.64804292892773,22.16,0.646356106525644,0.840133570071648,1.27506116459616
"201",0,22.6,2.92384897606673,0.696117709382115,0,0.474473470777691,0.657949695103037,4.20022208408114
"202",0.25,22.6,-1.21281885002259,0.484157037633304,5.65,-1.0966093312228,-1.35825773473263,-2.50501129953866
"203",0.5,22.6,2.89212259644873,0.748113268977077,11.3,0.46242397309426,0.642486291949374,3.86588865133115
"204",0.75,22.6,-0.0258350267581522,0.954122054168507,16.95,-0.645799657982363,-0.779723101502733,-0.0270772765866593
"205",1,22.6,3.29232569359599,2.67111548077077,22.6,0.614418822492114,0.837544849182955,1.23256583899022
"206",0,23.04,2.92384897606673,0.696117709382115,0,0.474473470777691,0.692990986208845,4.20022208408114
"207",0.25,23.04,-1.20200522894249,0.4741608543801,5.76,-1.09250237972934,-1.33165422318984,-2.53501573957206
"208",0.5,23.04,2.77410960993235,0.730383716417726,11.52,0.417603315182289,0.619510665470826,3.79815369315511
"209",0.75,23.04,-0.150784117974168,0.945861390575245,17.28,-0.693254608823957,-0.815797462241586,-0.159414602897012
"210",1,23.04,3.21313538067979,2.6959930914584,23.04,0.584342794167332,0.83495003375175,1.19181884807488
"211",0,23.48,2.92384897606673,0.696117709382115,0,0.474473470777691,0.726247081951763,4.20022208408114
"212",0.25,23.48,-1.19071441352221,0.464171175668732,5.87,-1.08821419255233,-1.30463300960369,-2.56524850300484
"213",0.5,23.48,2.65981941527213,0.713519461749522,11.74,0.374196552343972,0.59592647978127,3.72774613428252
"214",0.75,23.48,-0.269556083002073,0.93808807176503,17.61,-0.738363522437538,-0.849964570333228,-0.287346242975778
"215",1,23.48,3.13896346585777,2.72218780337857,23.48,0.556172724761857,0.83242401820389,1.15310319955219
"216",0,23.92,2.92384897606673,0.696117709382115,0,0.474473470777691,0.757607257596037,4.20022208408114
"217",0.25,23.92,-1.17903816852537,0.454243430184657,5.98,-1.08377962142463,-1.27748308776439,-2.59560863223948
"218",0.5,23.92,2.54939819440686,0.697386517843539,11.96,0.332259203644323,0.571874347156834,3.65564594264041
"219",0.75,23.92,-0.381834708125722,0.930743904439749,17.94,-0.781006302660669,-0.882058839333459,-0.410246799688216
"220",1,23.92,3.06991951717191,2.74923659058331,23.92,0.529950227591929,0.830060322344973,1.11664435417708
"221",0,24.36,2.92384897606673,0.696117709382115,0,0.474473470777691,0.786986897871287,4.20022208408114
"222",0.25,24.36,-1.16704135867723,0.444417528523414,6.09,-1.07922330159822,-1.25048577101665,-2.62600208986974
"223",0.5,24.36,2.44295653155952,0.681817648895863,12.18,0.291833268339317,0.547477858961917,3.58300571350074
"224",0.75,24.36,-0.487329798018725,0.923744796484169,18.27,-0.821072734966664,-0.911954641055292,-0.527558910072927
"225",1,24.36,3.006147263503,2.77669917909969,24.36,0.505729890065153,0.827975655238737,1.08263339656322
"226",0,24.8,2.92384897606673,0.696117709382115,0,0.474473470777691,0.814304588612135,4.20022208408114
"227",0.25,24.8,-1.15475928229043,0.434716551624997,6.2,-1.07455863917054,-1.22392668258917,-2.65634993186681
"228",0.5,24.8,2.34059917444772,0.666597308442785,12.4,0.252958529013538,0.522833108813616,3.5112640642302
"229",0.75,24.8,-0.585687694795191,0.916977521477841,18.6,-0.858428502111383,-0.939540580342573,-0.638715433123454
"230",1,24.8,2.94791158895998,2.80413144689562,24.8,0.483612313652469,0.826329565505991,1.05127439450941
"231",0,25.24,2.92384897606673,0.696117709382115,0,0.474473470777691,0.839389939176426,4.20022208408114
"232",0.25,25.24,-1.14216160794944,0.425125529031704,6.31,-1.06977411444329,-1.19816511252332,-2.68664554337847
"233",0.5,25.24,2.24252196227448,0.651354156858947,12.62,0.215709364277193,0.497964045139358,3.44286121253711
"234",0.75,25.24,-0.67613020842718,0.910243510112893,18.93,-0.892778051969062,-0.964627935792859,-0.742801460175555
"235",1,25.24,2.89600952894371,2.83091833412837,25.24,0.463900207844579,0.825439064000391,1.02299296098748
"236",0,25.68,2.92384897606673,0.696117709382115,0,0.474473470777691,0.86231614819908,4.20022208408114
"237",0.25,25.68,-1.12930914519621,0.415688991962064,6.42,-1.06489282253303,-1.17337702745474,-2.71671650448534
"238",0.5,25.68,2.14868696030606,0.635977911741194,12.84,0.180071366735188,0.472992075883252,3.37855595396913
"239",0.75,25.68,-0.758755791864018,0.903506793984748,19.26,-0.924158776407261,-0.987267107726531,-0.83978980226332
"240",1,25.68,2.85021963441483,2.85698419278591,25.68,0.446509467561779,0.82533591109894,0.99763227308427
"241",0,26.12,2.92384897606673,0.696117709382115,0,0.474473470777691,0.883235835819445,4.20022208408114
"242",0.25,26.12,-1.11629404225972,0.406470721549665,6.53,-1.05994976081054,-1.14966396387548,-2.74630860988919
"243",0.5,26.12,2.05898657841344,0.620483062652338,13.06,0.146003674271322,0.448058519823995,3.31836064889833
"244",0.75,26.12,-0.833919625072768,0.896809833450184,19.59,-0.952705570747849,-1.00758015804622,-0.929873417940271
"245",1,26.12,2.80999982622723,2.8824756623918,26.12,0.431234214241999,0.825949766278265,0.974856392680022
"246",0,26.56,2.92384897606673,0.696117709382115,0,0.474473470777691,0.902249958923861,4.20022208408114
"247",0.25,26.56,-1.10316548620378,0.397508419067199,6.64,-1.05496361024159,-1.12714316196024,-2.77520030592683
"248",0.5,26.56,1.97335682862683,0.604818688204592,13.28,0.113481984620327,0.423254354725976,3.26272462658976
"249",0.75,26.56,-0.901759709455489,0.890155440342188,19.92,-0.978470847134741,-1.02564576192139,-1.01303622781751
"250",1,26.56,2.77509192143524,2.90746467589351,26.56,0.417976391477823,0.827284610231789,0.954471414371497
"251",0,27,2.92384897606673,0.696117709382115,0,0.474473470777691,0.91972296094985,4.20022208408114
"252",0.25,27,-1.09005135108754,0.388884307605751,6.75,-1.04998293666314,-1.10566140466477,-2.80302220935238
"253",0.5,27,1.89142721652548,0.589255960479253,13.5,0.0823655861183248,0.398770590421588,3.20985674033259
