"banner.arg","banner.vd","value","se","x","z1","z2","z_LDH"
"249",0.75,26.56,-1.72840475542113,0.376938707971036,19.92,-1.18291520603019,-0.982975079703978,-4.58537348080989
"250",1,26.56,4.41728113845604,1.12510967157367,26.56,1.90604883769503,1.66925927407288,3.92608938493764
"251",0,27,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.408370717023134,-1.209378568894
"252",0.25,27,-0.0985257091072027,0.149393524585692,6.75,-0.363700254823396,-0.280051073539397,-0.659504549346703
"253",0.5,27,0.544854423514973,0.29121956780609,13.5,-0.040322501642575,-0.00472712090449922,1.87094029298803
"254",0.75,27,-1.73195181251047,0.378710322909799,20.25,-1.18469803906123,-0.979048926166757,-4.57328915463174
"255",1,27,4.46351167035651,1.14411630918868,27,1.92928537357219,1.67219783763379,3.9012744023566
"256",0,27.44,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.40817564514156,-1.209378568894
"257",0.25,27.44,-0.0909264697000824,0.146900085448963,6.86,-0.359880701124493,-0.277672002850593,-0.618968119876777
"258",0.5,27.44,0.528341984599069,0.290412430681838,13.72,-0.0486220358143839,-0.0148173064274797,1.81928157606275
"259",0.75,27.44,-1.7327158460946,0.380042013375971,20.58,-1.18508206003307,-0.974545943589713,-4.55927446205913
"260",1,27.44,4.50993777925399,1.16304577298207,27.44,1.95262021097695,1.67521089800935,3.87769586031892
"261",0,27.88,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.408364063215741,-1.209378568894
"262",0.25,27.88,-0.0834125679483804,0.144548415605013,6.97,-0.356104040107337,-0.275713799243644,-0.577056258965232
"263",0.5,27.88,0.512725461592689,0.289729396409807,13.94,-0.0564712619036599,-0.0246505857197648,1.76967014029693
"264",0.75,27.88,-1.73087998241694,0.380988856105364,20.91,-1.18415931243623,-0.969543823090256,-4.54312496200219
"265",1,27.88,4.55623730140835,1.18197566224378,27.88,1.9758914229533,1.67827227126941,3.85476405898163
"266",0,28.32,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.408944247459138,-1.209378568894
"267",0.25,28.32,-0.0759861036957377,0.142339512457368,7.08,-0.352371327201967,-0.274175937973333,-0.533837037825291
"268",0.5,28.32,0.498025720423165,0.28916574833738,14.16,-0.0638596922121408,-0.0342287094351989,1.72228461803194
"269",0.75,28.32,-1.72629826909083,0.38153263945405,21.24,-1.18185643722143,-0.964035996025539,-4.52464111998664
"270",1,28.32,4.60218853241913,1.20094465547374,28.32,1.99898757573564,1.68138489089321,3.83214040001178
"271",0,28.76,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.409831840238096,-1.209378568894
"272",0.25,28.76,-0.0686698348359975,0.140281501876571,7.19,-0.348694001052826,-0.27298443706009,-0.489514539817357
"273",0.5,28.76,0.484151228963323,0.288793700570044,14.38,-0.0708333329065218,-0.0435371798466887,1.67646049068129
"274",0.75,28.76,-1.71948885386193,0.381806269299788,21.57,-1.17843386744418,-0.958153510517678,-4.50356369740964
"275",1,28.76,4.64763182803519,1.21996695220781,28.76,2.0218284284265,1.68450696766255,3.80963748208443
"276",0,29.2,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.41094213491679,-1.209378568894
"277",0.25,29.2,-0.0614857636461092,0.138380759290131,7.3,-0.345083120513806,-0.272065949887591,-0.444323068911605
"278",0.5,29.2,0.471004451840067,0.288678235768288,14.6,-0.0774412075239122,-0.0525631724780762,1.63158975454639
"279",0.75,29.2,-1.71099863766437,0.381940897379623,21.9,-1.17416648817836,-0.952027096007763,-4.4797471268539
"280",1,29.2,4.69244983295418,1.23904059652789,29.2,2.04435499553339,1.68759835329022,3.78716391222663
"281",0,29.64,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.412228368639017,-1.209378568894
"282",0.25,29.64,-0.0544459584893431,0.13663884335712,7.41,-0.341544751423751,-0.271378191288523,-0.398466183931627
"283",0.5,29.64,0.458528581817211,0.288847907614655,14.82,-0.0837118686966848,-0.0613041665434893,1.58743951307732
"284",0.75,29.64,-1.70112524571941,0.382006267480589,22.23,-1.1692038927522,-0.945728511142562,-4.45313438687456
"285",1,29.64,4.7365556414755,1.25815291315543,29.64,2.06652359623873,1.69063923761359,3.76468996093351
"286",0,30.08,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.413658395115401,-1.209378568894
"287",0.25,30.08,-0.0475584196342651,0.135054938522749,7.52,-0.338082914902901,-0.270891108498068,-0.352141285275949
"288",0.5,30.08,0.446681719054738,0.289315668460576,15.04,-0.0896663762546917,-0.0697620412937641,1.5439250885771
"289",0.75,30.08,-1.69007407700503,0.382048333598045,22.56,-1.16364931944837,-0.939306350756086,-4.42371796544247
"290",1,30.08,4.77988505319929,1.27728427386099,30.08,2.08830196193488,1.69361789566332,3.7422249306731
"291",0,30.52,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.415210400750556,-1.209378568894
"292",0.25,30.52,-0.0408284577846685,0.133626508415719,7.63,-0.334700280233961,-0.27058344421651,-0.305541604496985
"293",0.5,30.52,0.435432910198237,0.290083754789453,15.26,-0.0953202880706352,-0.0779416682624556,1.50105927343046
"294",0.75,30.52,-1.67798461542801,0.382096625909061,22.89,-1.1575728761084,-0.932792665716607,-4.39151905996515
"295",1,30.52,4.82239120463141,1.29641078131899,30.52,2.10966653794449,1.69652817894613,3.71980183605463
"296",0,30.96,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.41687437578269,-1.209378568894
"297",0.25,30.96,-0.0342592466505325,0.132349594788786,7.74,-0.331398442597058,-0.270444172638726,-0.258854186181726
"298",0.5,30.96,0.424765510627596,0.291144893477272,15.48,-0.100681970116017,-0.0858508583954636,1.45894886066671
"299",0.75,30.96,-1.6649162422512,0.382163304839836,23.22,-1.15100440913006,-0.926200478674967,-4.35655705601815
"300",1,30.96,4.8640406924516,1.31550620229344,30.96,2.1306005349853,1.69936988549185,3.69746694008107
"301",0,31.4,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.418658707267675,-1.209378568894
"302",0.25,31.4,-0.0278519260080436,0.131218924618634,7.85,-0.328177974870098,-0.270478363238102,-0.212255405148234
"303",0.5,31.4,0.414687697966393,0.292481665108581,15.7,-0.105747312127862,-0.0935015540821856,1.41782459359442
"304",0.75,31.4,-1.65079621179938,0.382236025989869,23.55,-1.14390735485245,-0.919512902919839,-4.31878760649089
"305",1,31.4,4.90481068812206,1.33454335924603,31.4,2.15109247890556,1.7021515275078,3.67527263474833
"306",0,31.84,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.420516646318822,-1.209378568894
"307",0.25,31.84,-0.021609080476976,0.130229827355884,7.96,-0.32504017614283,-0.270642546185536,-0.165930347261568
"308",0.5,31.84,0.405127214785125,0.294101816429418,15.92,-0.110552632363476,-0.100894962124873,1.37750667338143
"309",0.75,31.84,-1.63596175716059,0.382377214595835,23.88,-1.13645121443481,-0.912801344795802,-4.27839759984069
"310",1,31.84,4.94468674014636,1.35349512212508,31.84,2.17113510604853,1.70485549942503,3.65327267111451
"311",0,32.28,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.422414759559642,-1.209378568894
"312",0.25,32.28,-0.0155320175937219,0.129376683920606,8.07,-0.321985703613322,-0.270905070872729,-0.120052679687272
"313",0.5,32.28,0.396028980304439,0.296000706598347,16.14,-0.115125615698048,-0.108034303341924,1.33793255041727
"314",0.75,32.28,-1.62065974866811,0.382626430148878,24.21,-1.12876007062332,-0.906116830199241,-4.23561892480225
"315",1,32.28,4.98366106943545,1.37233510102215,32.28,2.19072450646391,1.70747096397354,3.63151905516626
"316",0,32.72,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.424332778001653,-1.209378568894
"317",0.25,32.72,-0.00962092782515866,0.128653099424491,8.18,-0.319014653014639,-0.271245951405711,-0.0747819358274018
"318",0.5,32.72,0.387355708737703,0.298164068752141,16.36,-0.119485002831355,-0.114924997212379,1.29913611106409
"319",0.75,32.72,-1.60504437483725,0.383002498822449,24.54,-1.12091142213627,-0.899489763783956,-4.19068904190443
"320",1,32.72,5.02173122770518,1.39103811384217,32.72,2.20985944958739,1.7099934904037,3.61006012540858
"321",0,33.16,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.426255923035951,-1.209378568894
"322",0.25,33.16,-0.00387534943877399,0.128052220698795,8.29,-0.316126792269327,-0.271650114172009,-0.030263820632128
"323",0.5,33.16,0.379077368643171,0.300573219284977,16.58,-0.123645888261444,-0.121573205375572,1.26118145037986
"324",0.75,33.16,-1.58923200423295,0.383514916022003,24.87,-1.11296375850911,-0.892942025306737,-4.14385969838464
"325",1,33.16,5.0588990288631,1.40958048414453,33.16,2.22854084713092,1.71242126789027,3.58893946515821
"326",0,33.6,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.428172896976888,-1.209378568894
"327",0.25,33.6,0.00170562806718189,0.127566898219738,8.4,-0.313321663738122,-0.272105639358933,0.0133704596645745
"328",0.5,33.6,0.371168602218338,0.303206935560165,16.8,-0.127621017407057,-0.127985431857311,1.22414284994047
"329",0.75,33.6,-1.57331507623736,0.384167102149353,25.2,-1.10496354191588,-0.886490101686285,-4.09539251912753
"330",1,33.6,5.09516968922625,1.4279402108505,33.6,2.24677132093621,1.71475406987942,3.56819539817532
"331",0,34.04,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.430074893551111,-1.209378568894
"332",0.25,34.04,0.00712321383998971,0.127189806889742,8.51,-0.310598659675602,-0.272602903706026,0.0560045967061234
"333",0.5,34.04,0.363607543066838,0.306042594501483,17.02,-0.131421380825359,-0.134168309491419,1.18809456461158
"334",0.75,34.04,-1.55736878451568,0.384958123598257,25.53,-1.09694856643396,-0.88014662214686,-4.04555376039018
"335",1,34.04,5.13055112970523,1.4460970411186,34.04,2.26455485223638,1.71699272889542,3.54786088611079
"336",0,34.48,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.431955004259349,-1.209378568894
"337",0.25,34.48,0.0123787809966338,0.126913543590967,8.62,-0.307957089921373,-0.273134076936961,0.0975371157906498
"338",0.5,34.48,0.356375177271552,0.30905695060774,17.24,-0.135056535351392,-0.140128454581116,1.15310520139011
"339",0.75,34.48,-1.54145502533497,0.385883786840206,25.86,-1.08894994256047,-0.873921279031715,-3.99460945990271
"340",1,34.48,5.16505340495588,1.4640324694859,34.48,2.28189649473428,1.71913881480914,3.52796369794285
"341",0,34.92,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.433807833044353,-1.209378568894
"342",0.25,34.92,0.0174737193468384,0.126730705781453,8.73,-0.305396255924885,-0.273692813075356,0.137880707276829
"343",0.5,34.92,0.34945501936789,0.312226674099495,17.46,-0.138534766961408,-0.145872346341086,1.11923499289664
"344",0.75,34.92,-1.52562493437898,0.386937376131593,26.19,-1.08099337227421,-0.867821428523727,-3.94282131550954
"345",1,34.92,5.19868823278938,1.48172967958052,34.92,2.29880213807314,1.72119442098452,3.50852676060395
"346",0,35.36,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.435629259422911,-1.209378568894
"347",0.25,35.36,0.0224092208240525,0.126633952250336,8.84,-0.302915558592785,-0.274274102947408,0.176960605160241
"348",0.5,35.36,0.342833100797536,0.315528686173355,17.68,-0.141863096576281,-0.15140619410371,1.08653544295868
"349",0.75,35.36,-1.50992042220383,0.388110106053568,26.52,-1.07309992079117,-0.861852466063249,-3.89044345574301
"350",1,35.36,5.23146860297071,1.4991734383298,35.36,2.31527831120965,1.72316202253728,3.4895686310978
"351",0,35.8,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.437416406207053,-1.209378568894
"352",0.25,35.8,0.0271857795242973,0.126616038921034,8.95,-0.30051474958097,-0.274874420647769,0.214710393374826
"353",0.5,35.8,0.336498678959405,0.318940221356349,17.9,-0.145046923676079,-0.156735691224957,1.05505250334494
"354",0.75,35.8,-1.49437428728425,0.389391128132868,26.85,-1.06528607338427,-0.856017894979215,-3.83772042894192
"355",1,35.8,5.26340844850846,1.51634994531951,35.8,2.33133201719657,1.72504441305899,3.47110405797482
"356",0,36.24,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.439168570016245,-1.209378568894
"357",0.25,36.24,0.0318006916992544,0.126669789630571,9.06,-0.298195187855957,-0.275493496915701,0.251051902683349
"358",0.5,36.24,0.33044930460788,0.322437803296426,18.12,-0.148087479308366,-0.161864916039132,1.02484665640799
"359",0.75,36.24,-1.47900341119096,0.390765359223071,27.18,-1.05756031512188,-0.850317952057029,-3.78488874789607
"360",1,36.24,5.29452236489547,1.53324662937017,36.24,2.34697059206658,1.72684493502811,3.45314463014367
"361",0,36.68,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.440882510530753,-1.209378568894
"362",0.25,36.68,0.0362578911606117,0.126788152234787,9.17,-0.295954896192896,-0.276126308124909,0.285972234167977
"363",0.5,36.68,0.324669562078639,0.326002000013896,18.34,-0.150992511743005,-0.166800545335428,0.995912792144833
"364",0.75,36.68,-1.46384266583329,0.3922238890608,27.51,-1.04994017343312,-0.844756686820283,-3.73216090773699
"365",1,36.68,5.32482536295369,1.54985186284663,36.68,2.36220158060639,1.72856605081137,3.43569955981052
"366",0,37.12,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.442553411885713,-1.209378568894
"367",0.25,37.12,0.0405655794035031,0.126964605957236,9.28,-0.293789752330414,-0.276764881829966,0.319503054395855
"368",0.5,37.12,0.319135997053436,0.329616591601106,18.56,-0.153773809663469,-0.17155068646709,0.968203680231141
"369",0.75,37.12,-1.44893841172426,0.393761887892667,27.84,-1.04244895018541,-0.83934064001129,-3.67973248878575
"370",1,37.12,5.35433263634256,1.56615450603708,37.12,2.37703261950107,1.73020962019406,3.41877676544884
"371",0,37.56,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.444178334478309,-1.209378568894
"372",0.25,37.56,0.0447282703434684,0.127193049749463,9.39,-0.291697487470034,-0.277404423596426,0.351656560099561
"373",0.5,37.56,0.313834142271946,0.333264581539993,18.78,-0.156438644649812,-0.176121316720468,0.941696656817654
"374",0.75,37.56,-1.43432386981523,0.39537048360415,28.17,-1.03510334299818,-0.834073792842382,-3.62779703922281
"375",1,37.56,5.38305930128191,1.58214297327363,37.56,2.39147130651275,1.73177786763759,3.40238486168147
"376",0,38,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.445754718598403,-1.209378568894
"377",0.25,38,0.048749214243591,0.127467714120051,9.5,-0.289676467954265,-0.278041024256708,0.382443621744706
"378",0.5,38,0.308754119005021,0.336928586159794,19,-0.15899198198006,-0.180516768910611,0.916378519626676
"379",0.75,38,-1.42003107025559,0.397038816309157,28.5,-1.02791945096623,-0.828960260354362,-3.57655476473583
"380",1,38,5.41101986390336,1.59780171161193,38,2.40552493275909,1.73327277212008,3.38654028505482
"381",0,38.44,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.447279851695549,-1.209378568894
"382",0.25,38.44,0.0526306184297074,0.12778310443141,9.61,-0.287725584330026,-0.278671082215168,0.411874626648766
"383",0.5,38.44,0.303890610122558,0.340590126626589,19.22,-0.161436494166932,-0.184739336454788,0.892247268388177
"384",0.75,38.44,-1.40609585492605,0.398753799285856,28.83,-1.02091528904878,-0.824005511727875,-3.52622559946585
"385",1,38.44,5.43822776139483,1.61310811294383,38.44,2.41920025208192,1.73469578209338,3.37127295917593
"386",0,38.88,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.448753199598697,-1.209378568894
"387",0.25,38.88,0.0563731026163741,0.128133904863727,9.72,-0.285844525114432,-0.279293586508862,0.439954613701407
"388",0.5,38.88,0.299227187027034,0.34423819911104,19.44,-0.163780438603972,-0.188797114574319,0.869244574831492
"389",0.75,38.88,-1.39252432014687,0.40050853952463,29.16,-1.01409392139756,-0.81920670048147,-3.47689045981311
"390",1,38.88,5.46470070928253,1.62808108362818,38.88,2.43250616871491,1.73605060116335,3.35652859322241
"391",0,39.32,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.450172062848824,-1.209378568894
"392",0.25,39.32,0.0599729860483389,0.128514665555458,9.83,-0.284035140340306,-0.279907233374516,0.466662585076398
"393",0.5,39.32,0.294754474399586,0.347858579922158,19.66,-0.166028527543543,-0.192693582991157,0.84733995770794
"394",0.75,39.32,-1.37934386960652,0.402293191370596,29.49,-1.00746912174098,-0.814566409110561,-3.42870299372245
"395",1,39.32,5.49045478166375,1.64273038449273,39.32,2.44545076187161,1.73733928832506,3.34227383476515
"396",0,39.76,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.451538603077702,-1.209378568894
"397",0.25,39.76,0.0634359660166657,0.128920894280707,9.94,-0.28229456641723,-0.280511535792774,0.492053412835803
"398",0.5,39.76,0.2904589825532,0.351443140234582,19.88,-0.168187541214713,-0.196437565360742,0.82647503763859
"399",0.75,39.76,-1.36654095641588,0.404101923979163,29.82,-1.00103408109885,-0.810078270167192,-3.38167396720026
"400",1,39.76,5.51550471725095,1.6570604191074,39.76,2.45804143957018,1.73856597439841,3.32848739469739
"401",0,40.2,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.452855323478466,-1.209378568894
"402",0.25,40.2,0.066765403400211,0.129348318411835,10.05,-0.280621114089663,-0.281107196953155,0.516167540637328
"403",0.5,40.2,0.286329292809175,0.354983106694819,20.1,-0.170263218909817,-0.20003723244949,0.806599771676835
"404",0.75,40.2,-1.35409769729592,0.405930267613829,30.15,-0.994779810921037,-0.805735000951691,-3.33578894043966
"405",1,40.2,5.53986411895851,1.67107374071984,40.2,2.4702850389504,1.7397347538328,3.3151523981055
"406",0,40.64,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.454123429139489,-1.209378568894
"407",0.25,40.64,0.0699668028242766,0.129793250015189,10.16,-0.279012016605459,-0.281693010030202,0.539063493795624
"408",0.5,40.64,0.282354734027025,0.358472358756783,20.32,-0.17226092419117,-0.203499271084846,0.787661104488665
"409",0.75,40.64,-1.34200972881636,0.407772893301529,30.48,-0.988704118046423,-0.801532926012439,-3.29107145389385
"410",1,40.64,5.56354521232645,1.68477173583421,40.64,2.48218770485179,1.74084863626698,3.30225459864549
"411",0,41.08,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.455343876956869,-1.209378568894
"412",0.25,41.08,0.0730510257690795,0.13025306732722,10.27,-0.277461814733147,-0.282265598892887,0.56083919763334
"413",0.5,41.08,0.278523158225738,0.361910180769706,20.54,-0.174186762915335,-0.206830548996122,0.769591940280261
"414",0.75,41.08,-1.3302775087823,0.409624390552207,30.81,-0.982807232578455,-0.797470053919247,-3.24755444125037
"415",1,41.08,5.58655825516022,1.69815461456173,41.08,2.49375459308489,1.74191007876512,3.28978186512307
"416",0,41.52,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.456516862824805,-1.209378568894
"417",0.25,41.52,0.0760238829184818,0.130725061480165,10.38,-0.275967587888462,-0.282822729287651,0.581555533863848
"418",0.5,41.52,0.274825234032825,0.365293259999974,20.76,-0.176045425246209,-0.210036013830542,0.752341376440519
"419",0.75,41.52,-1.31890621791784,0.4114792588946,31.14,-0.977091758469039,-0.79354551745287,-3.20527994888723
"420",1,41.52,5.60891010255244,1.71122074250089,41.52,2.504989149178,1.74292112339587,3.27772447075133
"421",0,41.96,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.457641322892528,-1.209378568894
"422",0.25,41.96,0.0788884232645002,0.13120650473163,10.49,-0.274527803577411,-0.283361855983557,0.60125390449093
"423",0.5,41.96,0.271253000439686,0.368616863452315,20.98,-0.177840912571063,-0.21311861800809,0.735867040642801
"424",0.75,41.96,-1.30791134370919,0.413331464458528,31.47,-0.971565480087383,-0.789761253868233,-3.16431594536985
"425",1,41.96,5.63059874520348,1.72396360928677,41.96,2.5158903632106,1.74388305075241,3.26607749425345
"426",0,42.4,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.458713511302525,-1.209378568894
"427",0.25,42.4,0.0816438766043184,0.13169436766479,10.6,-0.273142848921766,-0.283878914287775,0.619949645926634
"428",0.5,42.4,0.267799626280967,0.371873451420491,21.2,-0.179576658391792,-0.216077787013021,0.720136447649113
"429",0.75,42.4,-1.29733139856231,0.415173319447223,31.8,-0.966247754660532,-0.786125437979435,-3.12479472498287
"430",1,42.4,5.65160192380689,1.73636525705745,42.4,2.52644704713981,1.74479565058276,3.2548462374699
"431",0,42.84,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.459739970877478,-1.209378568894
"432",0.25,42.84,0.084300638188054,0.132187440205985,10.71,-0.271807499028097,-0.284377075079355,0.637735612828952
"433",0.5,42.84,0.264457970156006,0.375066315298681,21.42,-0.18125625214174,-0.218924653761342,0.705096563911391
"434",0.75,42.84,-1.28711606054892,0.417003332371883,32.13,-0.961113289222051,-0.782622373162799,-3.08658459208923
"435",1,42.84,5.67197470183713,1.74845118227103,42.84,2.53668687714298,1.74566407288097,3.24399946612745
"436",0,43.28,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.460725445154737,-1.209378568894
"437",0.25,43.28,0.0868667923467681,0.132684587752926,10.82,-0.270517690524408,-0.284858449031917,0.65468637931426
"438",0.5,43.28,0.261221620986432,0.378197771008911,21.64,-0.182882916177355,-0.221667974188424,0.690701111985869
"439",0.75,43.28,-1.27722941386732,0.418820115080582,32.46,-0.956144031658321,-0.779240438193911,-3.04958947261065
"440",1,43.28,5.69175920337949,1.76024072517306,43.28,2.54663102576084,1.74649230656899,3.23351182709394
"441",0,43.72,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.461672732083794,-1.209378568894
"442",0.25,43.72,0.0893479705189788,0.133184612373419,10.93,-0.269270592919294,-0.28532395076,0.670858058800875
"443",0.5,43.72,0.258084833207675,0.381268663620559,21.86,-0.184459538352437,-0.224313988288545,0.676910687484464
"444",0.75,43.72,-1.26765164674467,0.42062181274904,32.79,-0.951330024113527,-0.775972493134375,-3.01375632057627
"445",1,43.72,5.71098309000948,1.77174577683996,43.72,2.55629339634178,1.74728316426671,3.22336486682387
"446",0,44.16,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.462583944041203,-1.209378568894
"447",0.25,44.16,0.0917488123068149,0.133686397285693,11.04,-0.268063874241289,-0.285774133908468,0.686298787084103
"448",0.5,44.16,0.255042342902084,0.384279509437885,22.08,-0.185988764433893,-0.22686791992254,0.663689675453041
"449",0.75,44.16,-1.25836839682121,0.422406627292665,33.12,-0.946664047733083,-0.772812983133299,-2.97904510846926
"450",1,44.16,5.72966884880078,1.78297578857185,44.16,2.56568529140976,1.74803898100551,3.2135427107455
"451",0,44.6,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.463460796030432,-1.209378568894
"452",0.25,44.6,0.0940733225855197,0.134188920916224,11.15,-0.266895521547354,-0.286209369704161,0.701051338241637
"453",0.5,44.6,0.252089289176314,0.387230713359825,22.3,-0.18747303761928,-0.229334336301364,0.651005409640804
"454",0.75,44.6,-1.24936836262245,0.424172886127137,33.45,-0.942140422134195,-0.769757281788159,-2.94542249984357
"455",1,44.6,5.74783587129183,1.79393885041627,44.6,2.57481645760104,1.74876178382412,3.20403110170566
"456",0,45.04,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.464304729172986,-1.209378568894
"457",0.25,45.04,0.0963250368206092,0.134691254685251,11.26,-0.265763757830652,-0.286629917094167,0.715154350931718
"458",0.5,45.04,0.249221159639186,0.390122641807052,22.52,-0.188914625940896,-0.231717311761014,0.638827724750327
"459",0.75,45.04,-1.24064230115032,0.425919050196268,33.78,-0.937754501572,-0.766801411438915,-2.91285938156235
"460",1,45.04,5.76550132816968,1.80464212866431,45.04,2.58369552530054,1.74945336946708,3.19481698703163
"461",0,45.48,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.465116974663316,-1.209378568894
"462",0.25,45.48,0.0985071148793624,0.135192554984246,11.37,-0.264666994868717,-0.287035954848581,0.728643044662049
"463",0.5,45.48,0.246433747432795,0.392955647462419,22.74,-0.190315643862942,-0.234020519557723,0.627128656946871
"464",0.75,45.48,-1.23218252269139,0.427643704437447,34.11,-0.93350242101846,-0.76394189906634,-2.88132973759615
"465",1,45.48,5.78268061263621,1.81509207907855,45.48,2.592330231488,1.75011534813596,3.18588829695727
"466",0,45.92,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.465898589012736,-1.209378568894
"467",0.25,45.92,0.10062239946037,0.135692054071966,11.48,-0.26360380385541,-0.287427595751237,0.74154968136162
"468",0.5,45.92,0.243723115023523,0.3957300726349,22.96,-0.191678070480992,-0.236247288316049,0.615882218403911
"469",0.75,45.92,-1.22398262449131,0.429345541254173,34.44,-0.929380962300973,-0.761175697493764,-2.85081014447222
"470",1,45.92,5.79938757539556,1.82529455511012,45.92,2.60072753784805,1.75074917057379,3.17723381092631
"471",0,46.36,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.466650471939396,-1.209378568894
"472",0.25,46.36,0.102673453084976,0.136189050195026,11.59,-0.262572896808164,-0.287804889925461,0.753903878013283
"473",0.5,46.36,0.241085562022758,0.398446240324736,23.18,-0.193003765696053,-0.238400636938368,0.605064216006335
"474",0.75,46.36,-1.21603736948376,0.431023340112495,34.77,-0.925387493148735,-0.758500146250826,-2.82127962992998
"475",1,46.36,5.81563463051643,1.83525485358732,46.36,2.60889368397907,1.75135614505405,3.16884307329239
"476",0,46.8,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.467373370711878,-1.209378568894
"477",0.25,46.8,0.104662579111444,0.136682897317932,11.7,-0.261573116005777,-0.288167819196684,0.765732810506591
"478",0.5,46.8,0.238517594864304,0.401104435002974,23.4,-0.194294485455395,-0.240483292991468,0.594652100674319
"479",0.75,46.8,-1.20834268035624,0.432675942063054,35.1,-0.921519964210065,-0.755912963825939,-2.79271982304982
"480",1,46.8,5.83143275466792,1.84497771135465,46.8,2.61683418700915,1.75193744672597,3.16070634283504
"481",0,47.24,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.46806786997478,-1.209378568894
"482",0.25,47.24,0.106591827235943,0.137172993293765,11.81,-0.260603431223491,-0.288516280902921,0.7770613199908
"483",0.5,47.24,0.236015895774875,0.403704870794278,23.62,-0.195551897348698,-0.242497694223649,0.584624840692461
"484",0.75,47.24,-1.20089576072325,0.434302217231266,35.43,-0.917776969956853,-0.753412274189306,-2.76511542671626
"485",1,47.24,5.84679136366177,1.85446724766843,47.24,2.62455377954331,1.75249411929066,3.15281457303319
"486",0,47.68,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.468734359880116,-1.209378568894
"487",0.25,47.68,0.108462978214632,0.137658764530529,11.92,-0.259662947412024,-0.288850054579258,0.787911896380406
"488",0.5,47.68,0.233577286710158,0.406247637934677,23.84,-0.196777598734627,-0.244445966249278,0.574962817993582
"489",0.75,47.68,-1.19369541077783,0.435901016911816,35.76,-0.914157907338342,-0.750996685286283,-2.73845520993432
"490",1,47.68,5.86171799552326,1.86372682317693,47.68,2.6320562503676,1.75302706599493,3.1451594314296
"491",0,48.12,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.469372960403228,-1.209378568894
"492",0.25,48.12,0.110277489649951,0.138139643490178,12.03,-0.258750931946637,-0.289168732406621,0.798304432121916
"493",0.5,48.12,0.231198678167644,0.408732602021452,24.06,-0.197973142468687,-0.246329853929603,0.565647753627221
"494",0.75,48.12,-1.18674274052343,0.437471092245016,36.09,-0.910663334267968,-0.748665473248709,-2.71273407902977
"495",1,48.12,5.87621759249408,1.87275872782116,48.12,2.63934408356715,1.75353701998816,3.13773339042488
"496",0,48.56,-0.398384506180613,0.329412573058031,0,-0.514416229956012,-0.469983323631026,-1.209378568894
