"FL.arg","FL.vd","value","se","x","z1","z2","z_LDH"
"46",0.9375,5,1.73343663649586,3.7941389697542,4.6875,0.908062574643769,-3.01064385423784,0.456872204817569
"47",0.958333333333333,5,2.24148361839763,4.20306211334859,4.79166666666667,1.23001517824573,-3.21456044583589,0.533297761952853
"48",0.979166666666667,5,2.73508646172589,4.63310591230166,4.89583333333333,1.54281443936917,-3.37211187541951,0.590335406420083
"49",1,5,3.20841826327639,5.07697094267013,5,1.84276781239454,-3.4988090038246,0.631955214931561
"50",0,5.44,1.69131430092094,0.54242317066081,0,0.881369382692547,NA,3.11807163189671
"51",0.0208333333333333,5.44,0.842952561900941,0.242015405720257,0.113333333333333,0.343757153108257,-3.44424365366748,3.48305331799952
"52",0.0416666666666667,5.44,-0.375678643573056,0.343392788436853,0.226666666666667,-0.428497192275917,-3.33352040615195,-1.09402018977501
"53",0.0625,5.44,-1.34226095807603,0.384966094577119,0.34,-1.04102655242477,-3.11176072820584,-3.48669915866354
"54",0.0833333333333333,5.44,-1.42776686561237,0.488757346417016,0.453333333333333,-1.09521218984678,-3.00725592891059,-2.92121822020487
"55",0.104166666666667,5.44,-0.669127694482848,0.367569114573605,0.566666666666667,-0.614457722168801,-3.33477806914336,-1.82041327182525
"56",0.125,5.44,0.0393187517597965,0.243770979722203,0.68,-0.16551070347658,-3.62293278121937,0.161293816862874
"57",0.145833333333333,5.44,0.0260641961404819,0.225198204836183,0.793333333333333,-0.173910199671305,-3.55896341324591,0.115738916122542
"58",0.166666666666667,5.44,-0.352701586401306,0.268079940438217,0.906666666666667,-0.413936485012456,-3.29524143509831,-1.31565825411914
"59",0.1875,5.44,-0.576899488109741,0.330737671651282,1.02,-0.556012121220221,-3.18202951074942,-1.7442811556042
"60",0.208333333333333,5.44,-0.640310386844569,0.390844211013524,1.13333333333333,-0.5961960110408,-3.33309790309702,-1.63827522271377
"61",0.229166666666667,5.44,-0.66702855459398,0.422945199574398,1.24666666666667,-0.613127483870728,-3.0972224538231,-1.57710397296198
"62",0.25,5.44,-0.551042655354716,0.400730364508781,1.36,-0.539626481854312,-3.16503165452149,-1.37509583540092
"63",0.270833333333333,5.44,-0.303435963146601,0.38590835229083,1.47333333333333,-0.382716546227361,-3.53876478323443,-0.786290219803079
"64",0.291666666666667,5.44,-0.2442936157031,0.468860501190951,1.58666666666667,-0.345237664508014,-3.55788724206522,-0.521036886414126
"65",0.3125,5.44,-0.573552953136304,0.670057119390229,1.7,-0.553891400723644,-3.4264950879472,-0.855976209398764
"66",0.333333333333333,5.44,-1.07639502656053,0.856817949141208,1.81333333333333,-0.872545620720257,-3.17625909624484,-1.25627039867618
"67",0.354166666666667,5.44,-1.44036279934982,0.990056980673502,1.92666666666667,-1.10319431316614,-2.79713687128289,-1.45482818410107
"68",0.375,5.44,-1.57940843238899,1.04635492068477,2.04,-1.1913084151511,-2.92242803806058,-1.50943852909429
"69",0.395833333333333,5.44,-1.61703324861219,1.06286707024436,2.15333333333333,-1.21515150048498,-3.33940942021764,-1.52138803984249
"70",0.416666666666667,5.44,-1.66989709086447,1.07379291005903,2.26666666666667,-1.24865165353345,-3.26831262910919,-1.55513886823174
"71",0.4375,5.44,-1.71389468774002,1.08701298263555,2.38,-1.27653321049751,-3.0964444860752,-1.57670121251408
"72",0.458333333333333,5.44,-1.64543390175884,1.07393211519447,2.49333333333333,-1.23314917501172,-2.96559680083895,-1.53215820486091
"73",0.479166666666667,5.44,-1.4150515371642,1.0349733444791,2.60666666666667,-1.08715440533988,-2.90030472088717,-1.3672347647527
"74",0.5,5.44,-1.05451644569463,0.998449548709841,2.72,-0.858681024878105,-2.86405458185381,-1.05615396096602
"75",0.520833333333333,5.44,-0.607916737682733,0.967885698378636,2.83333333333333,-0.575667949543845,-2.85758096162121,-0.628087323431983
"76",0.541666666666667,5.44,-0.134597908786332,0.974211484118613,2.94666666666667,-0.275722797371888,-2.85648595354309,-0.138160872644717
"77",0.5625,5.44,0.324707217071622,1.03636213855147,3.06,0.0153417820576745,2.70560948184031,0.313314434204888
"78",0.583333333333333,5.44,0.766388306741091,1.11981914156774,3.17333333333333,0.295237897666001,3.07627531690106,0.684385789001743
"79",0.604166666666667,5.44,1.20441242175363,1.15693403654073,3.28666666666667,0.572816565175927,3.17865629873804,1.04103810909986
"80",0.625,5.44,1.62884909137904,1.09849224396927,3.4,0.841784782128093,3.06383168059212,1.48280436236252
"81",0.645833333333333,5.44,1.97597865542607,0.955852800014861,3.51333333333333,1.06176299460327,2.86059327771081,2.06724158300875
"82",0.666666666666667,5.44,2.14012030054439,0.792439107954127,3.62666666666667,1.16578059905302,2.71874489924658,2.70067476360376
"83",0.6875,5.44,2.02622360084716,0.691663838847454,3.74,1.09360353607368,2.66619309358232,2.9294918818129
"84",0.708333333333333,5.44,1.61162132233425,0.726922179758932,3.85333333333333,0.830867435316075,2.70776795192432,2.21704794159495
"85",0.729166666666667,5.44,0.977440634805326,0.864371010373795,3.96666666666667,0.428983100249794,2.864064395386,1.13081144910521
"86",0.75,5.44,0.285762563332726,0.987608014844746,4.08,-0.00933769270404915,3.16832305264085,0.289348161454166
"87",0.770833333333333,5.44,-0.289164386014633,1.06185761340473,4.19333333333333,-0.373672557031826,3.62977899644958,-0.272319360302421
"88",0.791666666666667,5.44,-0.635191200293862,1.1902915017446,4.30666666666667,-0.592951949965671,4.2044619531896,-0.533643396901405
"89",0.8125,5.44,-0.724046239590241,1.46498860508858,4.42,-0.649259953484438,4.72035539181782,-0.494233359273442
"90",0.833333333333333,5.44,-0.581362064587974,1.83235914991519,4.53333333333333,-0.558840084316393,3.4435583730576,-0.317275172072506
"91",0.854166666666667,5.44,-0.25918115053045,2.20357825216266,4.64666666666667,-0.354671990012594,0.0252647638914305,-0.117618310253372
"92",0.875,5.44,0.184668729887652,2.54807559971165,4.76,-0.0734014979133832,-1.61096267824292,0.0724738033316399
"93",0.895833333333333,5.44,0.699938856412964,2.88282870620084,4.87333333333333,0.253128458375608,-2.30492309848675,0.242795853568208
"94",0.916666666666667,5.44,1.24850769378575,3.23349994400745,4.98666666666667,0.600760019507922,-2.66051587026885,0.386116503913839
"95",0.9375,5.44,1.80376275135774,3.61505528842638,5.1,0.952628680904725,-2.87453974203416,0.498958551791033
"96",0.958333333333333,5.44,2.34844566212797,4.02976215545239,5.21333333333333,1.29779770563456,-3.02140571652808,0.582775253609061
"97",0.979166666666667,5.44,2.87238564094027,4.47124806851856,5.32666666666667,1.62982180245795,-3.13260471910482,0.64241249801467
"98",1,5.44,3.37046716604956,4.92941504391089,5.44,1.94545923271037,-3.22001986167398,0.6837458676183
"99",0,5.88,1.69131430092094,0.54242317066081,0,0.881369382692547,NA,3.11807163189671
"100",0.0208333333333333,5.88,0.85292528498565,0.243148668613749,0.1225,0.350076931153399,-3.06810808157592,3.50783448598913
"101",0.0416666666666667,5.88,-0.356933894191614,0.344072579822623,0.245,-0.416618525376585,-2.99915532371968,-1.03737965511701
"102",0.0625,5.88,-1.32132208519888,0.378645669149615,0.3675,-1.02775745551162,-2.85579128168332,-3.48960041763156
"103",0.0833333333333333,5.88,-1.40469548278769,0.481075931311972,0.49,-1.08059170781714,-2.78519360673493,-2.91990388909471
"104",0.104166666666667,5.88,-0.62458921768545,0.352611446366302,0.6125,-0.586233406158277,-3.00949981069194,-1.77132428377441
"105",0.125,5.88,0.114965051726085,0.231722404976339,0.735,-0.117573162078665,-3.20758225977709,0.496132653801101
"106",0.145833333333333,5.88,0.10172586811829,0.215931003930322,0.8575,-0.125962916931924,-3.16355115103633,0.47110357598817
"107",0.166666666666667,5.88,-0.302503157800544,0.253086804979189,0.98,-0.382125421546937,-2.96673504709443,-1.19525456028978
"108",0.1875,5.88,-0.540488797630271,0.31542506269009,1.1025,-0.532938435091961,-2.85187426048141,-1.71352521267883
"109",0.208333333333333,5.88,-0.604139390173102,0.374207085920492,1.225,-0.573274220403121,-2.91072222380681,-1.61445203178612
"110",0.229166666666667,5.88,-0.635435450147558,0.412263842394538,1.3475,-0.593106732651383,-2.65791939827275,-1.54133199374648
"111",0.25,5.88,-0.507576056660437,0.397486163582118,1.47,-0.512081421814862,-2.74776390913525,-1.27696534663294
"112",0.270833333333333,5.88,-0.209484833834004,0.383051537800446,1.5925,-0.323179118054263,-3.13567299200639,-0.546884200065884
"113",0.291666666666667,5.88,-0.100378725777364,0.444457800576546,1.715,-0.254037883465639,-3.19839037989076,-0.225845346053446
"114",0.3125,5.88,-0.435553596697537,0.638449572244326,1.8375,-0.46644033087466,-3.11931453461888,-0.682205166441644
"115",0.333333333333333,5.88,-0.987659414012329,0.824785223502765,1.96,-0.816313298691359,-2.90886570220039,-1.1974746708214
"116",0.354166666666667,5.88,-1.38799087805841,0.959493799029024,2.0825,-1.07000589355918,-2.51085183620656,-1.44658660583634
"117",0.375,5.88,-1.52283681678915,1.01600941511861,2.205,-1.15545862255089,-2.49435719760442,-1.49884124509946
"118",0.395833333333333,5.88,-1.53444790331303,1.03464003508547,2.3275,-1.16281664192741,-2.9255084601169,-1.48307416229672
"119",0.416666666666667,5.88,-1.57089830015699,1.04978061554822,2.45,-1.18591549023137,-2.97826596021568,-1.49640627469258
"120",0.4375,5.88,-1.61802344961678,1.07179444869635,2.5725,-1.21577899715925,-2.90315789271915,-1.50963969965026
"121",0.458333333333333,5.88,-1.56042679536418,1.06751393174059,2.695,-1.17927963104557,-2.82686476033942,-1.46173904524122
"122",0.479166666666667,5.88,-1.33835053091495,1.03420155462394,2.8175,-1.03854848986254,-2.78058727463015,-1.29409061989044
"123",0.5,5.88,-0.992163022004122,1.00748013855785,2.94,-0.819167263718634,-2.75031528169076,-0.984796606932962
"124",0.520833333333333,5.88,-0.560683947883374,0.979847260408361,3.0625,-0.545736230248191,-2.72070349045105,-0.57221566109161
"125",0.541666666666667,5.88,-0.104742985508211,0.984835088522865,3.185,-0.2568035426137,-2.59636529753112,-0.106355862751918
"126",0.5625,5.88,0.332932072000548,1.04916954605135,3.3075,0.020553924936083,2.83192775568652,0.317329142133006
"127",0.583333333333333,5.88,0.751178484915904,1.14231088834662,3.43,0.285599336841152,2.97533566532616,0.657595486989673
"128",0.604166666666667,5.88,1.17229321235785,1.19296117736718,3.5525,0.552462417904158,3.02348932618467,0.982675073253476
"129",0.625,5.88,1.59618146374637,1.14116037159664,3.675,0.821083098731676,2.95424454218485,1.39873544812382
"130",0.645833333333333,5.88,1.96136632189418,0.99446623518318,3.7975,1.05250306590989,2.82824231825568,1.97228045810212
"131",0.666666666666667,5.88,2.15133853710573,0.8221505848581,3.92,1.17288966690976,2.7363803107512,2.61672080118637
"132",0.6875,5.88,2.05088277541047,0.708012114690865,4.0425,1.10923021182641,2.69764578350849,2.89667751844322
"133",0.708333333333333,5.88,1.61901684459669,0.733428018817193,4.165,0.835554024809182,2.71659963941731,2.20746522229637
"134",0.729166666666667,5.88,0.933235886423071,0.881368442389637,4.2875,0.400970270058454,2.80749496287064,1.05884876464695
"135",0.75,5.88,0.172299680104232,1.01121535075034,4.41,-0.0812398434280986,2.992875444028,0.170388710947063
"136",0.770833333333333,5.88,-0.459971927726992,1.04930150862127,4.5325,-0.481914382548228,3.27811718136169,-0.438360112844374
"137",0.791666666666667,5.88,-0.830269147018956,1.10952730452041,4.655,-0.716574085498036,3.61970614363955,-0.748308891215467
"138",0.8125,5.88,-0.911651784818232,1.34867909259274,4.7775,-0.768146780663733,3.80879459899881,-0.675959010431196
"139",0.833333333333333,5.88,-0.737061253990405,1.71569124245876,4.9,-0.65750765088511,2.35692065814814,-0.429600172659342
"140",0.854166666666667,5.88,-0.368527910869991,2.08551532196002,5.0225,-0.423965727483437,-0.545003421269572,-0.176708320955245
"141",0.875,5.88,0.126400744973444,2.41573554496976,5.145,-0.110326290536985,-1.81464340428246,0.0523239165133974
"142",0.895833333333333,5.88,0.691002472491698,2.73325677499579,5.2675,0.247465415049441,-2.32844117982757,0.252812863691799
"143",0.916666666666667,5.88,1.28386422307084,3.0730426753173,5.39,0.623165676982853,-2.58343051614374,0.41778275107692
"144",0.9375,5.88,1.87704032796443,3.45311621308617,5.5125,0.99906514724462,-2.73272358273005,0.543578672751027
"145",0.958333333333333,5.88,2.45307360693584,3.87477632805485,5.635,1.36410109969139,-2.83246596133466,0.633087796365085
"146",0.979166666666667,5.88,3.00228013755079,4.32878366899498,5.7575,1.71213677108699,-2.90601442423107,0.693562064340312
"147",1,5.88,3.52040310119459,4.80187332929989,5.88,2.04047458840196,-2.96206988471458,0.733131188553834
"148",0,6.32,1.69131430092094,0.54242317066081,0,0.881369382692547,NA,3.11807163189671
"149",0.0208333333333333,6.32,0.861454731087587,0.244149143631877,0.131666666666667,0.355482095395339,-2.74640777345294,3.52839546464464
"150",0.0416666666666667,6.32,-0.340641510669441,0.344596565523617,0.263333333333333,-0.406293938319282,-2.70853505195427,-0.98852265155874
"151",0.0625,6.32,-1.30239512430561,0.373251434038637,0.395,-1.01576332001838,-2.62441666411787,-3.48932383249946
"152",0.0833333333333333,6.32,-1.38340265600629,0.474312029349478,0.526666666666667,-1.06709830806373,-2.58024990671097,-2.91665100272417
"153",0.104166666666667,6.32,-0.585411353207401,0.339481451685972,0.658333333333333,-0.561406144267935,-2.72337176043922,-1.72442809555592
"154",0.125,6.32,0.180355177707777,0.223130540975832,0.79,-0.0761350233638941,-2.84854522907266,0.808294449155267
"155",0.145833333333333,6.32,0.167288382265457,0.210756841221613,0.921666666666667,-0.0844155347403062,-2.82091767020758,0.793750662117539
"156",0.166666666666667,6.32,-0.259140150664012,0.240887794905661,1.05333333333333,-0.354646008136474,-2.68296072896383,-1.07577119366093
"157",0.1875,6.32,-0.510184484790179,0.302716759573731,1.185,-0.513734399310242,-2.5770888098852,-1.68535262305461
"158",0.208333333333333,6.32,-0.575272597576021,0.358675111300549,1.31666666666667,-0.554981150342004,-2.57363913917785,-1.60388211908569
"159",0.229166666666667,6.32,-0.611692240343503,0.401146881041018,1.44833333333333,-0.578060509592113,-2.32776936084344,-1.52485852253443
"160",0.25,6.32,-0.473812568723097,0.393127098925326,1.58,-0.490685284773718,-2.42364343706705,-1.20524016283369
"161",0.270833333333333,6.32,-0.129161296918109,0.381481795466763,1.71166666666667,-0.272277581854229,-2.79104958396334,-0.338577878297111
"162",0.291666666666667,6.32,0.0286503568223277,0.4220320630475,1.84333333333333,-0.172271333199278,-2.8760780024309,0.0678866828634845
"163",0.3125,6.32,-0.308826638172231,0.605650247640341,1.975,-0.386132651275711,-2.83722584778727,-0.509909208120434
"164",0.333333333333333,6.32,-0.90879014997605,0.792220431594997,2.10666666666667,-0.76633334446429,-2.67120328470153,-1.14714303460511
"165",0.354166666666667,6.32,-1.34649223593547,0.925326709447603,2.23833333333333,-1.04370794011516,-2.28400432091915,-1.45515332280779
"166",0.375,6.32,-1.47870190663396,0.982468575299351,2.37,-1.12749004928821,-2.16039346184642,-1.5050882479202
"167",0.395833333333333,6.32,-1.46388215760332,1.00302946227916,2.50166666666667,-1.11809868007413,-2.57184728943735,-1.4594607762338
"168",0.416666666666667,6.32,-1.4794926496823,1.02130528746638,2.63333333333333,-1.12799114818707,-2.71046567448729,-1.44862918839143
"169",0.4375,6.32,-1.52302463774095,1.04968659298013,2.765,-1.15557764588259,-2.71163020329106,-1.45093273356668
"170",0.458333333333333,6.32,-1.47121302733887,1.05238282744737,2.89666666666667,-1.12274429884976,-2.68126742614311,-1.39798273876
"171",0.479166666666667,6.32,-1.25475676887557,1.02322863792326,3.02833333333333,-0.98557459120317,-2.65011138906157,-1.22627213740051
"172",0.5,6.32,-0.924607467458765,1.00611244079913,3.16,-0.776356879150977,-2.62708673959413,-0.918990194301119
"173",0.520833333333333,6.32,-0.512254902506501,0.981521911735004,3.29166666666667,-0.515046436184899,-2.5803593504896,-0.521898590731413
"174",0.541666666666667,6.32,-0.0778078201446816,0.98562122837469,3.42333333333333,-0.239734557015603,-2.36168397482659,-0.0789429223972664
"175",0.5625,6.32,0.336125339404478,1.05121691320535,3.555,0.0225775187990839,2.88097032602721,0.319748793214876
"176",0.583333333333333,6.32,0.729910441981964,1.15104811696312,3.68666666666667,0.272121642769496,2.83419076119082,0.634126785166663
"177",0.604166666666667,6.32,1.13106166721578,1.212909021567,3.81833333333333,0.526333725515646,2.82430092292854,0.932519790935776
"178",0.625,6.32,1.54705753190726,1.16794717750918,3.95,0.789952950697795,2.78945292713106,1.32459546261894
"179",0.645833333333333,6.32,1.91960812602497,1.01940939192748,4.08166666666667,1.02604063160611,2.73579180728593,1.88305909404602
"180",0.666666666666667,6.32,2.12561635469996,0.842675248472994,4.21333333333333,1.15658935632654,2.6959442521031,2.52246207367758
"181",0.6875,6.32,2.03508414024171,0.720951650702808,4.345,1.09921851624089,2.67749468023681,2.82277478421451
"182",0.708333333333333,6.32,1.59160663233073,0.737436080164159,4.47666666666667,0.81818399896773,2.68386653142855,2.15829774965232
"183",0.729166666666667,6.32,0.86733427973366,0.894953046600484,4.60833333333333,0.359208002766192,2.72315975842534,0.969139423602461
"184",0.75,6.32,0.0523626559396473,1.03884906569303,4.74,-0.157244698438783,2.80741687400875,0.0504044886489025
"185",0.770833333333333,6.32,-0.624923588794356,1.05643287824795,4.87166666666667,-0.586445299256586,2.93851156470576,-0.591541215406665
"186",0.791666666666667,6.32,-1.00983284280482,1.05420964630478,5.00333333333333,-0.830364741539818,3.0814550698622,-0.957905143767644
"187",0.8125,6.32,-1.07896495967595,1.25303688772103,5.135,-0.874174203680229,2.99583285985076,-0.861079965202238
"188",0.833333333333333,6.32,-0.871207334597323,1.61726667450437,5.26666666666667,-0.742516875332676,1.4207038990615,-0.538691205557867
"189",0.854166666666667,6.32,-0.457666826247564,1.98417232173431,5.39833333333333,-0.480453625080305,-1.00988310624371,-0.230658809839425
"190",0.875,6.32,0.0849679731385118,2.29732609560438,5.53,-0.136582501560558,-1.95947520276657,0.0369855952540156
"191",0.895833333333333,6.32,0.694311420899651,2.59641136662368,5.66166666666667,0.24956231670042,-2.31973294632994,0.267411947823399
"192",0.916666666666667,6.32,1.32642309404295,2.92578301442221,5.79333333333333,0.650135504191626,-2.4906424029894,0.453356618554603
"193",0.9375,6.32,1.95248260218752,3.30554559544049,5.925,1.04687339623147,-2.58671802311784,0.590668785473927
"194",0.958333333333333,6.32,2.55507309969469,3.73540014273491,6.05666666666667,1.42873882696785,-2.64827273048128,0.684015902463389
"195",0.979166666666667,6.32,3.12512948576032,4.20283502850223,6.18833333333333,1.78998718436729,-2.69171381287173,0.743576529786853
"196",1,6.32,3.65932635730579,4.69119480074633,6.32,2.12851113934936,-2.72306613502409,0.780041442048756
"197",0,6.76,1.69131430092094,0.54242317066081,0,0.881369382692547,NA,3.11807163189671
"198",0.0208333333333333,6.76,0.868830019526007,0.245037019162349,0.140833333333333,0.360155862585484,-2.46823817899393,3.54570922587972
"199",0.0416666666666667,6.76,-0.326354255441319,0.344991582907255,0.281666666666667,-0.397240013814502,-2.45368185680772,-0.945977442959974
"200",0.0625,6.76,-1.28523655099098,0.368601201945801,0.4225,-1.00488982298064,-2.41465988588862,-3.4867942486524
"201",0.0833333333333333,6.76,-1.36376044402963,0.468315048258518,0.563333333333333,-1.05465091340996,-2.39119339296195,-2.91205770367816
"202",0.104166666666667,6.76,-0.550744118293433,0.327922334569375,0.704166666666667,-0.539437297019885,-2.4701862316786,-1.67949560073932
"203",0.125,6.76,0.237233952570808,0.217262952004067,0.845,-0.040090581985078,-2.53624140444559,1.09192087460161
"204",0.145833333333333,6.76,0.224468643956526,0.208656158595186,0.985833333333333,-0.0481800392411103,-2.52209032423467,1.07578250010832
"205",0.166666666666667,6.76,-0.221264178307605,0.231003415708756,1.12666666666667,-0.33064376356363,-2.43509442681529,-0.957839422541571
"206",0.1875,6.76,-0.484462050590436,0.292402208720855,1.2675,-0.497433929163588,-2.34384970925603,-1.65683444290578
"207",0.208333333333333,6.76,-0.55177021978985,0.34466602084125,1.40833333333333,-0.540087544064154,-2.29919735720173,-1.60088371474248
"208",0.229166666666667,6.76,-0.593518525204439,0.390403086737813,1.54916666666667,-0.566543710723945,-2.07506331212854,-1.52027108741339
"209",0.25,6.76,-0.447157342557508,0.388222868186729,1.69,-0.473793698425765,-2.16776038067462,-1.15180577755773
"210",0.270833333333333,6.76,-0.0598775425560685,0.380556524059526,1.83083333333333,-0.228372026071416,-2.49379171326893,-0.15734204716118
"211",0.291666666666667,6.76,0.144562198661583,0.401517186761222,1.97166666666667,-0.0988172618282513,-2.586532261531,0.360039877315519
"212",0.3125,6.76,-0.192534683757274,0.572812195630642,2.1125,-0.312437700147952,-2.57836502534083,-0.33612183055094
"213",0.333333333333333,6.76,-0.837728223656145,0.759808350598553,2.25333333333333,-0.721300949802633,-2.45706727864541,-1.10255200932736
"214",0.354166666666667,6.76,-1.31296235716087,0.889519811399847,2.39416666666667,-1.02245984268619,-2.10071712647615,-1.47603498014805
"215",0.375,6.76,-1.44469427982828,0.9466368404111,2.535,-1.10593919989348,-1.90306170219509,-1.52613359015363
"216",0.395833333333333,6.76,-1.40436052891346,0.968830425622087,2.67583333333333,-1.08037944541674,-2.27353698786687,-1.44954214047491
"217",0.416666666666667,6.76,-1.39598832255541,0.989426263011419,2.81666666666667,-1.07507392500055,-2.46581468685133,-1.41090688082867
"218",0.4375,6.76,-1.42971631743601,1.02183914734582,2.9575,-1.0964475698659,-2.52351072432559,-1.39915985911249
"219",0.458333333333333,6.76,-1.3785743282173,1.02950628788915,3.09833333333333,-1.06403856603575,-2.53008058655477,-1.3390635340789
"220",0.479166666666667,6.76,-1.16589611731469,1.00366529312529,3.23916666666667,-0.929263031156693,-2.51141476958002,-1.16163837217508
"221",0.5,6.76,-0.852649900370259,0.995100299861472,3.38,-0.730756911237996,-2.49582845676583,-0.856848199612599
"222",0.520833333333333,6.76,-0.463148923368862,0.973311076881448,3.52083333333333,-0.483927664892123,-2.43805350168738,-0.475848815830619
"223",0.541666666666667,6.76,-0.0540874400074017,0.977038692981681,3.66166666666667,-0.224702801261365,-2.15501250611496,-0.0553585445447818
"224",0.5625,6.76,0.334882994010786,1.04347816806289,3.8025,0.0217902366218042,2.86189024169648,0.320929564470393
