"FD.arg","FD.vd","value","se","x","z1","z2","z_LDH"
"1",0,5,1.86195065055126,1.03229631078434,0,0.117289525638206,NA,1.80369786378153
"2",0.0208333333333333,5,1.07102776967055,0.550267488554441,0.104166666666667,-0.0841304521050159,-3.82944387187937,1.94637661128074
"3",0.0416666666666667,5,-0.184434020222433,0.653143571106794,0.208333333333333,-0.403851997518053,-3.8458682434177,-0.282378987379295
"4",0.0625,5,-1.7337595846974,0.741786440812532,0.3125,-0.798410213315352,-3.60604435266273,-2.33727591838735
"5",0.0833333333333333,5,-2.08704111520931,1.06927173539051,0.416666666666667,-0.888378476635242,-3.46155038995509,-1.95183417473118
"6",0.104166666666667,5,-1.02489395449321,0.564890669078052,0.520833333333333,-0.617887304053105,-3.81236614917399,-1.81432268330068
"7",0.125,5,-0.448589758898323,0.460563710152368,0.625,-0.471123085877004,-4.01065657720486,-0.974001531188631
"8",0.145833333333333,5,-1.15013213962348,0.454540625883565,0.729166666666667,-0.649781023493175,-3.75029357756109,-2.53031758687747
"9",0.166666666666667,5,-1.73771358921559,0.61410196301372,0.833333333333333,-0.799417157887703,-3.40547323243428,-2.82968251833575
"10",0.1875,5,-1.46697177864605,0.879840606463486,0.9375,-0.730468830841767,-3.74561893021941,-1.66731538402453
"11",0.208333333333333,5,-1.12979228228461,1.1795386717962,1.04166666666667,-0.644601183951887,-4.31096169171493,-0.957825554429819
"12",0.229166666666667,5,-1.28811046265435,1.15783758129425,1.14583333333333,-0.684919203745311,-4.22782807252247,-1.11251395140801
"13",0.25,5,-1.47955058047216,1.02503118789006,1.25,-0.733672205083553,-3.89991067045427,-1.44342006170338
"14",0.270833333333333,5,-1.46691972247199,1.08703380236914,1.35416666666667,-0.730455573982378,-3.95368762658328,-1.34947019979959
"15",0.291666666666667,5,-1.80065747608929,1.47747761446339,1.45833333333333,-0.815446731187006,-3.87576593315975,-1.2187375689907
"16",0.3125,5,-2.81691474923319,2.08769545712052,1.5625,-1.07425137862634,-3.68170263469195,-1.34929390185983
"17",0.333333333333333,5,-4.02778495162828,2.57957634974024,1.66666666666667,-1.38261702983214,-3.4433073497315,-1.56141335069763
"18",0.354166666666667,5,-4.82599791725325,2.79931138031811,1.77083333333333,-1.58589353334093,-3.28531390463516,-1.72399467639961
"19",0.375,5,-5.07236995092438,2.76312497916936,1.875,-1.6486357434074,-3.39278765445383,-1.83573670722966
"20",0.395833333333333,5,-5.05350923288268,2.67616764569627,1.97916666666667,-1.64383258813144,-3.5456473398247,-1.88833806469844
"21",0.416666666666667,5,-4.96921552174184,2.64185596410727,2.08333333333333,-1.62236597257092,-3.4497602129587,-1.88095626304178
"22",0.4375,5,-4.72282456058969,2.62309459766916,2.1875,-1.55961894234702,-3.18998508764643,-1.8004781698633
"23",0.458333333333333,5,-4.09968813611417,2.5329166270233,2.29166666666667,-1.40092821815266,-2.96359738757259,-1.61856418500918
"24",0.479166666666667,5,-3.0299862045962,2.38598898714362,2.39583333333333,-1.12851311366319,-2.86595260061276,-1.26990787506674
"25",0.5,5,-1.62794792684513,2.27729591898137,2.5,-0.771463740675889,-2.86383364727427,-0.714860072982217
"26",0.520833333333333,5,-0.077958874745609,2.25570108348656,2.60416666666667,-0.376736558136317,-3.09717390663337,-0.0345608180606585
"27",0.541666666666667,5,1.42099817491979,2.34170373921179,2.70833333333333,0.0049945851648571,1.17421091059251,0.606822353795318
"28",0.5625,5,2.73297612129472,2.50439258811499,2.8125,0.339108789149169,2.34968847176941,1.09127304331777
"29",0.583333333333333,5,3.82128227882778,2.66679967221515,2.91666666666667,0.616261729501621,2.58766878981352,1.4329093852234
"30",0.604166666666667,5,4.71092051340217,2.73948984097781,3.02083333333333,0.842821003154143,2.75993051567004,1.71963423369392
"31",0.625,5,5.407129807393,2.6728087183231,3.125,1.02012079291886,2.79821077621565,2.02301413128635
"32",0.645833333333333,5,5.83326100058923,2.50052387554261,3.22916666666667,1.12864127895374,2.70100355575799,2.33281555822914
"33",0.666666666666667,5,5.84342408509984,2.31088000972743,3.33333333333333,1.13122945576012,2.58685462220987,2.52865750731432
"34",0.6875,5,5.30997596517648,2.20214861783631,3.4375,0.995379158544688,2.53407069471438,2.41127048472947
"35",0.708333333333333,5,4.2294366518758,2.27162544966665,3.54166666666667,0.720204157673111,2.58923027795626,1.86185475800883
"36",0.729166666666667,5,2.77432059532368,2.52930695329356,3.64583333333333,0.349637758837648,2.8112527557158,1.09686987248071
"37",0.75,5,1.2496271174113,2.86848364233463,3.75,-0.0386475390214571,3.29499197663883,0.435640314962452
"38",0.770833333333333,5,-0.0262789260242169,3.24032122718058,3.85416666666667,-0.363575509982492,4.17256999942724,-0.00810997558013171
"39",0.791666666666667,5,-0.840104505813457,3.7287424365028,3.95833333333333,-0.570827992026613,5.4628541374374,-0.225305051265862
"40",0.8125,5,-1.11962691005471,4.39362085069745,4.0625,-0.642012424544624,3.91422099340299,-0.254830115775005
"41",0.833333333333333,5,-0.897917865268537,5.16864208143734,4.16666666666667,-0.585551002140742,0.181722017677725,-0.173724133170938
"42",0.854166666666667,5,-0.26779198913318,5.95437809373002,4.27083333333333,-0.42508031275408,-1.41044459062876,-0.0449739645211925
"43",0.875,5,0.657110733090301,6.71226404973103,4.375,-0.189540426087182,-2.19081773458438,0.0978970326884909
"44",0.895833333333333,5,1.77050968251459,7.46306757879069,4.47916666666667,0.0940027574943174,-2.6433078812397,0.237236185231151
"45",0.916666666666667,5,2.98716216112605,8.24366687779348,4.58333333333333,0.403840949165141,-2.93548684232619,0.362358426827359
