"pos_scaled","fit"
0,3.78212889854126
0.0101010101010101,3.74179599583544
0.0202020202020202,3.70147755982157
0.0303030303030303,3.66119010072788
0.0404040404040404,3.62097632590873
0.0505050505050505,3.58091529584102
0.0606060606060606,3.54110775695705
0.0707070707070707,3.50167633145322
0.0808080808080808,3.46275638522355
0.0909090909090909,3.42448823400478
0.101010101010101,3.38701654321016
0.111111111111111,3.35048544699388
0.121212121212121,3.31503298571108
0.131313131313131,3.28078784361722
0.141414141414141,3.24786654354372
0.151515151515152,3.21637436606144
0.161616161616162,3.18640153947829
0.171717171717172,3.15801763430417
0.181818181818182,3.13127324863735
0.191919191919192,3.10619920027379
0.202020202020202,3.08280116472209
0.212121212121212,3.06106639052933
0.222222222222222,3.04096803663621
0.232323232323232,3.0224641102618
0.242424242424242,3.00549750638189
0.252525252525253,2.98999460891038
0.262626262626263,2.97587090631433
0.272727272727273,2.963033664899
0.282828282828283,2.95138036745132
0.292929292929293,2.94080133940947
0.303030303030303,2.93118379766795
0.313131313131313,2.92241348817869
0.323232323232323,2.91437679490532
0.333333333333333,2.90696373334847
0.343434343434343,2.90006770759933
0.353535353535354,2.89358554395226
0.363636363636364,2.88742151008572
0.373737373737374,2.88149034033218
0.383838383838384,2.87571981224427
0.393939393939394,2.87004856834628
0.404040404040404,2.86442128742304
0.414141414141414,2.85879004145272
0.424242424242424,2.85311542771245
0.434343434343434,2.84736683152179
0.444444444444444,2.8415191995957
0.454545454545455,2.83555614352849
0.464646464646465,2.82946849682387
0.474747474747475,2.82325364061899
0.484848484848485,2.81691463633504
0.494949494949495,2.8104584300172
0.505050505050505,2.80389601192825
0.515151515151515,2.79723975863096
0.525252525252525,2.79050270857565
0.535353535353535,2.78369894071331
0.545454545454546,2.77684275661078
0.555555555555556,2.76994760918965
0.565656565656566,2.76302543391705
0.575757575757576,2.75608612448609
0.585858585858586,2.74913664048756
0.595959595959596,2.74218168967568
0.606060606060606,2.73522225847679
0.616161616161616,2.72825576150259
0.626262626262626,2.72127666247427
0.636363636363636,2.71427769166235
0.646464646464647,2.70724884961549
0.656565656565657,2.70017728590974
0.666666666666667,2.69304884144045
0.676767676767677,2.6858491796332
0.686868686868687,2.67856450631918
0.696969696969697,2.67118351785003
0.707070707070707,2.66369920825445
0.717171717171717,2.65610969648599
0.727272727272727,2.64842260091663
0.737373737373737,2.64065310270569
0.747474747474748,2.63282612030631
0.757575757575758,2.62497698207847
0.767676767676768,2.61714828330112
0.777777777777778,2.60939088202956
0.787878787878788,2.60176457178877
0.797979797979798,2.5943340072013
0.808080808080808,2.58716622663254
0.818181818181818,2.58032878229275
0.828282828282828,2.57388672675401
0.838383838383838,2.56789921852982
0.848484848484849,2.56241798671119
0.858585858585859,2.55748460609946
0.868686868686869,2.55312609722291
0.878787878787879,2.54935555656123
0.888888888888889,2.54617040667425
0.898989898989899,2.54355066308352
0.909090909090909,2.54145870489729
0.919191919191919,2.5398408387604
0.929292929292929,2.53863457559474
0.939393939393939,2.53776790812443
0.94949494949495,2.53716420136529
0.95959595959596,2.53674857061248
0.96969696969697,2.53645299047224
0.97979797979798,2.53621889887212
0.98989898989899,2.53601238434462
1,2.53581887974009
