"PlantID","pos_scaled","fit"
1,0,10.6270414752243
1,0.0101010101010101,10.5532954296204
1,0.0202020202020202,10.4795656610778
1,0.0303030303030303,10.4059003980792
1,0.0404040404040404,10.3324158559002
1,0.0505050505050505,10.2593192468903
1,0.0606060606060606,10.1868653294165
1,0.0707070707070707,10.1153449777221
1,0.0808080808080808,10.0450649698224
1,0.0909090909090909,9.97632467364062
1,0.101010101010101,9.90939901741686
1,0.111111111111111,9.8445404226181
1,0.121212121212121,9.78195627360761
1,0.131313131313131,9.72180282409887
1,0.141414141414141,9.6641854140423
1,0.151515151515152,9.60916862793259
1,0.161616161616162,9.55677554024488
1,0.171717171717172,9.50697854028914
1,0.181818181818182,9.4597112147814
1,0.191919191919192,9.41487603528946
1,0.202020202020202,9.3723428462854
1,0.212121212121212,9.33196287379609
1,0.222222222222222,9.29357902255798
1,0.232323232323232,9.25702783860331
1,0.242424242424242,9.22214628984936
1,0.252525252525253,9.18877456702538
1,0.262626262626263,9.15675775128455
1,0.272727272727273,9.12594944961761
1,0.282828282828283,9.09621462009484
1,0.292929292929293,9.06743166109917
1,0.303030303030303,9.03948923240311
1,0.313131313131313,9.01228832298741
1,0.323232323232323,8.98573870030242
1,0.333333333333333,8.95975565572236
1,0.343434343434343,8.93425907947153
1,0.353535353535354,8.9091714795331
1,0.363636363636364,8.88441623951336
1,0.373737373737374,8.85992093392487
1,0.383838383838384,8.83561554612463
1,0.393939393939394,8.81143248164454
1,0.404040404040404,8.78730799553028
1,0.414141414141414,8.76318033087942
1,0.424242424242424,8.73899508379169
1,0.434343434343434,8.71470578484981
1,0.444444444444444,8.69027095840286
1,0.454545454545455,8.66566340229707
1,0.464646464646465,8.64086586157396
1,0.474747474747475,8.61587368771602
1,0.484848484848485,8.59069486451201
1,0.494949494949495,8.56534339760018
1,0.505050505050505,8.53984401913249
1,0.515151515151515,8.51422355568701
1,0.525252525252525,8.48850894205334
1,0.535353535353535,8.46272970553881
1,0.545454545454546,8.43691161530949
1,0.555555555555556,8.41107776524023
1,0.565656565656566,8.38524615322273
1,0.575757575757576,8.35942725779352
1,0.585858585858586,8.33362721856934
1,0.595959595959596,8.30784591345754
1,0.606060606060606,8.28207772975952
1,0.616161616161616,8.2563141029863
1,0.626262626262626,8.23054055326645
1,0.636363636363636,8.20474373022166
1,0.646464646464647,8.17890848320297
1,0.656565656565657,8.15301801279752
1,0.666666666666667,8.1270586861989
1,0.676767676767677,8.10101465372622
1,0.686868686868687,8.07487211399316
1,0.696969696969697,8.04861818782169
1,0.707070707070707,8.02223742576027
1,0.717171717171717,7.9957161837361
1,0.727272727272727,7.96903540283938
1,0.737373737373737,7.94217273510243
1,0.747474747474748,7.91510240806246
1,0.757575757575758,7.88778829567807
1,0.767676767676768,7.86019172645358
1,0.777777777777778,7.8322663312754
1,0.787878787878788,7.80395621057732
1,0.797979797979798,7.77520405075692
1,0.808080808080808,7.74594663329682
1,0.818181818181818,7.71612178276667
1,0.828282828282828,7.68567089172034
1,0.838383838383838,7.65453856476663
1,0.848484848484849,7.62268122298356
1,0.858585858585859,7.59006460910093
1,0.868686868686869,7.556671393446
1,0.878787878787879,7.52250349969459
1,0.888888888888889,7.48757740254315
1,0.898989898989899,7.45193351313402
1,0.909090909090909,7.41563246608355
1,0.919191919191919,7.37875164896254
1,0.929292929292929,7.3413819856523
1,0.939393939393939,7.30362033898246
1,0.94949494949495,7.26556905742933
1,0.95959595959596,7.22732718789554
1,0.96969696969697,7.18897847279774
1,0.97979797979798,7.1505972269053
1,0.98989898989899,7.11222315224905
1,1,7.07387062102638
2,0,11.6869850019302
2,0.0101010101010101,11.6159718121783
2,0.0202020202020202,11.5449347753516
2,0.0303030303030303,11.473920790582
2,0.0404040404040404,11.4030418733237
2,0.0505050505050505,11.3325021848441
2,0.0606060606060606,11.2625577936351
2,0.0707070707070707,11.1934981099978
2,0.0808080808080808,11.1256251805375
2,0.0909090909090909,11.0592380355671
2,0.101010101010101,10.9946126481936
2,0.111111111111111,10.9319990209152
2,0.121212121212121,10.8716001484278
2,0.131313131313131,10.8135744675948
2,0.141414141414141,10.7580266847351
2,0.151515151515152,10.7050186121322
2,0.161616161616162,10.654570855398
2,0.171717171717172,10.606657767063
2,0.181818181818182,10.5612123705529
2,0.191919191919192,10.5181327357216
2,0.202020202020202,10.4772894006196
2,0.212121212121212,10.4385348395342
2,0.222222222222222,10.4017099230895
2,0.232323232323232,10.3666479924449
2,0.242424242424242,10.3331878845325
2,0.252525252525253,10.3011700370377
2,0.262626262626263,10.2704372754706
2,0.272727272727273,10.2408407162619
2,0.282828282828283,10.2122482838072
2,0.292929292929293,10.1845375817571
2,0.303030303030303,10.1575936594877
2,0.313131313131313,10.131318794773
2,0.323232323232323,10.1056234301378
2,0.333333333333333,10.0804221437133
2,0.343434343434343,10.0556317254226
2,0.353535353535354,10.0311763775487
2,0.363636363636364,10.0069807971769
2,0.373737373737374,9.98296982154888
2,0.383838383838384,9.95907212742218
2,0.393939393939394,9.93522302547689
2,0.404040404040404,9.91135751738705
2,0.414141414141414,9.88741199825308
2,0.424242424242424,9.86333259142964
2,0.434343434343434,9.83907390443642
2,0.444444444444444,9.814594577814
2,0.454545454545455,9.78986374562741
2,0.464646464646465,9.7648671393822
2,0.474747474747475,9.73960094685583
2,0.484848484848485,9.71407048985273
2,0.494949494949495,9.68829000587773
2,0.505050505050505,9.66228577078125
2,0.515151515151515,9.6360846591184
2,0.525252525252525,9.60971218937603
2,0.535353535353535,9.58319751723442
2,0.545454545454546,9.55656916360413
2,0.555555555555556,9.52984944526828
2,0.565656565656566,9.50305362286677
2,0.575757575757576,9.47619575612053
2,0.585858585858586,9.44928150655449
2,0.595959595959596,9.42231026337559
2,0.606060606060606,9.39527619795038
2,0.616161616161616,9.36817164772378
2,0.626262626262626,9.34098397880171
2,0.636363636363636,9.31369734787592
2,0.646464646464647,9.28629760349632
2,0.656565656565657,9.25877061807397
2,0.666666666666667,9.23110102764353
2,0.676767676767677,9.20327293438661
2,0.686868686868687,9.17527450162693
2,0.696969696969697,9.14709287859395
2,0.707070707070707,9.11871358572224
2,0.717171717171717,9.09012135897766
2,0.727272727272727,9.06130000161379
2,0.737373737373737,9.03222833852604
2,0.747474747474748,9.00287802794177
2,0.757575757575758,8.97321603839327
2,0.767676767676768,8.94320439463667
2,0.777777777777778,8.9127968518753
2,0.787878787878788,8.88193818352435
2,0.797979797979798,8.85057134267435
2,0.808080808080808,8.81863584003922
2,0.818181818181818,8.78606936311839
2,0.828282828282828,8.7528125040678
2,0.838383838383838,8.71881393315623
2,0.848484848484849,8.68402945858418
2,0.858585858585859,8.64842547539589
2,0.868686868686869,8.611986972217
2,0.878787878787879,8.57471575450714
2,0.888888888888889,8.53663140721812
2,0.898989898989899,8.49777363263953
2,0.909090909090909,8.45820498213557
2,0.919191919191919,8.41800616584447
2,0.929292929292929,8.37726695320752
2,0.939393939393939,8.33608712075712
2,0.94949494949495,8.29457145159645
2,0.95959595959596,8.25281936709752
2,0.96969696969697,8.21091815816098
2,0.97979797979798,8.16894275171519
2,0.98989898989899,8.12693625621384
2,1,8.08491654979708
3,0,12.0287490704117
3,0.0101010101010101,11.9573468986118
3,0.0202020202020202,11.8859205147955
3,0.0303030303030303,11.8145159320637
3,0.0404040404040404,11.7432462483929
3,0.0505050505050505,11.6723192405355
3,0.0606060606060606,11.6019872200042
3,0.0707070707070707,11.5325392182362
3,0.0808080808080808,11.4642824706038
3,0.0909090909090909,11.3975137511535
3,0.101010101010101,11.3325072709839
3,0.111111111111111,11.2695154711456
3,0.121212121212121,11.2087433089191
3,0.131313131313131,11.1503470912072
3,0.141414141414141,11.0944317111038
3,0.151515151515152,11.0410596808683
3,0.161616161616162,10.9902544971049
3,0.171717171717172,10.9419879537579
3,0.181818181818182,10.8961918288953
3,0.191919191919192,10.8527691220216
3,0.202020202020202,10.8115891220231
3,0.212121212121212,10.7725015089713
3,0.222222222222222,10.7353497740026
3,0.232323232323232,10.6999698500697
3,0.242424242424242,10.6661973768858
3,0.252525252525253,10.6338734852679
3,0.262626262626263,10.6028421926496
3,0.272727272727273,10.5729562054886
3,0.282828282828283,10.5440817246167
3,0.292929292929293,10.5160954002737
3,0.303030303030303,10.4888860032154
3,0.313131313131313,10.4623554331314
