"pos_scaled","fit"
0,7.20352926300101
0.0101010101010101,7.14876241995328
0.0202020202020202,7.09400075978761
0.0303030303030303,7.03925021442493
0.0404040404040404,6.98452635909157
0.0505050505050505,6.92985825271881
0.0606060606060606,6.87528322726798
0.0707070707070707,6.82084734000705
0.0808080808080808,6.76660193286998
0.0909090909090909,6.71260096515891
0.101010101010101,6.65890145516715
0.111111111111111,6.60556125118348
0.121212121212121,6.55263764441475
0.131313131313131,6.50018636458103
0.141414141414141,6.44826058554695
0.151515151515152,6.39691090180424
0.161616161616162,6.34618419159725
0.171717171717172,6.29612209805034
0.181818181818182,6.2467613205951
0.191919191919192,6.19813328252
0.202020202020202,6.15026256681228
0.212121212121212,6.10316867087529
0.222222222222222,6.05686709607155
0.232323232323232,6.01136894904722
0.242424242424242,5.96668080587609
0.252525252525253,5.92280411185678
0.262626262626263,5.87973678026308
0.272727272727273,5.83747378004126
0.282828282828283,5.79600617881815
0.292929292929293,5.75532177734909
0.303030303030303,5.71540620271366
0.313131313131313,5.67624262572904
0.323232323232323,5.63781299376924
0.333333333333333,5.60009837989944
0.343434343434343,5.56307938845424
0.353535353535354,5.52673657258137
0.363636363636364,5.49105064520255
0.373737373737374,5.45600278798045
0.383838383838384,5.42157501979234
0.393939393939394,5.38775018206997
0.404040404040404,5.35451167450622
0.414141414141414,5.32184369609653
0.424242424242424,5.28973149618693
0.434343434343434,5.25816151870039
0.444444444444444,5.22712107855843
0.454545454545455,5.19659903623428
0.464646464646465,5.16658565557559
0.474747474747475,5.13707264643892
0.484848484848485,5.10805305695007
0.494949494949495,5.0795209126743
0.505050505050505,5.0514712693961
0.515151515151515,5.02389951804233
0.525252525252525,4.99680107884613
0.535353535353535,4.97017113620053
0.545454545454546,4.94400431744192
0.555555555555556,4.91829388019105
0.565656565656566,4.89303122405751
0.575757575757576,4.86820562627803
0.585858585858586,4.84380346764043
0.595959595959596,4.81980895788328
0.606060606060606,4.79620275005828
0.616161616161616,4.77296206015229
0.626262626262626,4.75006121228224
0.636363636363636,4.72747276746674
0.646464646464647,4.7051662347209
0.656565656565657,4.68310767799138
0.666666666666667,4.66126095875026
0.676767676767677,4.63958871904861
0.686868686868687,4.61805341380194
0.696969696969697,4.59661847862986
0.707070707070707,4.57524936752164
0.717171717171717,4.55391447432013
0.727272727272727,4.53258801903384
0.737373737373737,4.511249129733
0.747474747474748,4.48988369015472
0.757575757575758,4.46848510276839
0.767676767676768,4.44705233307172
0.777777777777778,4.42559128230311
0.787878787878788,4.40411598773687
0.797979797979798,4.38264562352573
0.808080808080808,4.36120300980116
0.818181818181818,4.33981339737948
0.828282828282828,4.31850344921224
0.838383838383838,4.29730038598543
0.848484848484849,4.27623034449996
0.858585858585859,4.25531678801607
0.868686868686869,4.23457840429547
0.878787878787879,4.21402882541996
0.888888888888889,4.19367540813122
0.898989898989899,4.17351815799347
0.909090909090909,4.15354924081837
0.919191919191919,4.13375341340266
0.929292929292929,4.11411111877296
0.939393939393939,4.09459772123787
0.94949494949495,4.07518573500351
0.95959595959596,4.05584736501037
0.96969696969697,4.03655647760369
0.97979797979798,4.01729023892557
0.98989898989899,3.99803522908805
1,3.97878552896898
